,state0,state1,state2,state3,state4,state5
PC1,-0.2929212775760977,-0.7408500118540067,1.0382351388627045,0.06319131996560272,-0.21020456039403987,0.10199612818793456
PC2,0.2773767208575094,-0.07068802005544163,0.6586518664621347,-0.014443932856150884,0.15628838236351086,-0.212728901616294
PC3,-0.12707956572337947,-0.4834987034490215,-1.318701765617807,-0.027512615585508302,0.06867895280440692,0.3322787463610128
PC4,-0.8941619072219672,0.2964915679337994,2.3526083215346145,0.239455976314001,1.4102149784284768,-0.9846848216781651
PC5,-0.24063729682351603,-0.1337795189248703,-0.1767563417411618,0.04940144204963582,0.25446931157562674,-0.03986746086359698
PC6,-0.3461894653826224,-0.7239677187944479,0.07341098161226733,0.0788186125812249,0.08188463343865136,0.10819148475180611
PC7,0.05721180897482304,0.07093427832436006,-0.2794148872640713,-0.018996701382072295,0.11350652431427026,-0.014235226000125107
