sasdate,state,crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2008-10-01,3,1,3.315943403551299e-38,0.0011851827418658458,1.4084738857343355e-18,0.9988146237042925,1.9355384285021906e-07,2.8425705701694717e-21
2008-11-01,1,0,3.1358568480346943e-16,0.9274940707445196,0.0001470271050159317,0.07235889987073532,2.2193359006979393e-09,6.039229461026336e-11
2008-12-01,1,0,2.4544165236084446e-06,0.8748394751273666,0.10809143207319138,0.016869758870971672,2.3771711305382016e-08,0.0001968557402349914
2009-01-01,1,0,4.422475279103059e-08,0.7963697599641572,0.0001423551174638371,0.20291285512035853,0.0005472431675394398,2.774240572967133e-05
2009-02-01,1,0,0.0006259389156186457,0.9854631908796966,0.001394806652820826,0.012408823316860971,8.207204694565188e-06,9.903303030921328e-05
2009-03-01,2,0,0.32194760392260185,0.20876846675808008,0.4653868203386159,0.003817422551349055,1.9948506648970022e-08,7.966648084673582e-05
2009-04-01,1,0,1.541546027802893e-06,0.9690595981351313,0.0002722317922240107,0.030662526501212685,5.868713402886882e-07,3.515154064130806e-06
2009-05-01,2,0,1.4777379712199421e-08,0.0024621829218921965,0.8395715883221948,0.11955816159106952,8.621125785947941e-06,0.03839943126167768
2009-06-01,0,0,0.9737813236898628,0.01418125287452925,0.008025393615993786,6.444520334790312e-05,1.5867113975611687e-08,0.003947568749151914
2009-07-01,0,0,0.7929517689662259,0.18737249470032566,0.01806601543073083,0.001522958183903633,1.2565938922282297e-08,8.67501528747185e-05
2009-08-01,1,0,0.03324849532765837,0.9516444312110534,0.01017350344619234,0.004928816557500221,2.7210557410789303e-08,4.726247038145322e-06
2009-09-01,0,0,0.9664225104425128,0.011240099509625961,0.021151484791767285,5.647097707175622e-05,1.6256133194203605e-09,0.0011294326534089748
2009-10-01,2,0,0.0001008872659066433,0.04347249392862995,0.9116520488657289,0.04114774815111017,4.047881236213516e-06,0.003622773907388005
2009-11-01,2,0,0.13654272141290713,0.03134879855940774,0.8299681295952914,0.0014557746335862526,2.3567031635315628e-08,0.0006845522317752505
2009-12-01,1,0,0.00013988157899636727,0.9195447082305251,0.008889616910426897,0.023855726729525288,1.4755105109556985e-05,0.047555311445417255
2010-01-01,1,0,0.001419295973252436,0.9435274828035134,0.04619353619475422,0.008343889435206548,6.34768699821456e-08,0.0005157321164036697
2010-02-01,0,0,0.9895834425388959,0.004075116027649221,0.0058577780985336805,2.296154432364967e-05,9.228108719675749e-10,0.0004607008677867965
2010-03-01,0,0,0.9447126193041271,0.04023037526342147,0.013905487916978796,0.00021800230690875594,2.912698861392311e-08,0.0009334860815759231
2010-04-01,0,0,0.5878092272323833,0.3740699635998761,0.03174312296801091,0.0012789147929372832,1.987100958177761e-08,0.005098751535783169
2010-05-01,1,0,0.0005635685280841636,0.9900251224082726,0.0052564618886072915,0.004127226832925373,6.61909191782539e-08,2.755415119183656e-05
2010-06-01,1,0,0.005071050732874562,0.7758668110902043,0.20553402673874158,0.013314169963445062,5.513165010103828e-07,0.0002133901582341976
2010-07-01,0,0,0.697274626615476,0.024918110329654648,0.2744038232496267,0.0009935159423653305,1.82990920185661e-08,0.0024099055637857277
2010-08-01,1,0,0.3130631798831865,0.47344706022932065,0.2101441697873641,0.0029995096612505418,1.1237108125642746e-07,0.0003459680677970341
2010-09-01,0,0,0.8048529396108377,0.04960501851020127,0.1423187035248178,0.001475106569810928,3.325498614451639e-08,0.001748198529346205
2010-10-01,0,0,0.6999615262384535,0.010504090832584478,0.2801957032878336,0.00031243941169900916,1.5953951792587965e-08,0.009026224275477928
2010-11-01,0,0,0.9624241436185027,0.021011088358123927,0.006063162859238439,6.784939923627653e-05,1.3231170934060898e-08,0.010433742533727395
2010-12-01,1,0,0.003254725545266835,0.7194134101449176,0.055501005474581894,0.22115978470891184,8.23333166840219e-06,0.0006628407946517714
2011-01-01,0,0,0.964297596802405,0.0030463929278641403,0.032131300525953095,3.4222905040249435e-05,2.9187327414489228e-09,0.0004904839200043839
2011-02-01,0,0,0.9959366097359801,0.00143246974057931,0.002385095685914885,7.01048043948249e-06,5.414255876542297e-10,0.0002388138156603625
2011-03-01,0,0,0.9723288824390306,0.007994193309870098,0.016235638452947995,4.275335261079934e-05,5.054070835182775e-09,0.0033985273914695704
