,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2009-06-01,4,0,0.1313610174883788,0.1313610174883788,0.1721472831294548,0.1647362414450744,0.15023383034035004,0.19119683015796662,0.19032479743790665
2009-07-01,4,0,0.04407172677274417,0.04407172677274417,0.18837122652242513,0.17719119242266587,0.20206523275618626,0.22141050815262991,0.16689011337239254
2009-08-01,1,0,0.02815043238702175,0.02815043238702175,0.2166929107944199,0.17274333429159763,0.19358794448209596,0.2086548035038323,0.18017057454006033
2009-09-01,1,0,0.017618661893163357,0.017618661893163357,0.21531450291321003,0.19409695331086402,0.19103751894390733,0.17948958284162025,0.20244278009625238
2009-10-01,1,0,0.08269449506659007,0.08269449506659007,0.21551370707243123,0.18028550706407973,0.17227390199638604,0.1819757997606674,0.16725658903892815
2009-11-01,1,0,0.026506016965821805,0.026506016965821805,0.2212418395294159,0.20403816146622966,0.19400106576714668,0.18021545063625516,0.17399746563415705
2009-12-01,1,0,0.022052857177079586,0.022052857177079586,0.2179285038467163,0.19724556960318873,0.20521970753675564,0.16608039037407243,0.1914729714612093
2010-01-01,1,0,0.060159604913937896,0.060159604913937896,0.21100657962398162,0.17429409869165505,0.19606632418243256,0.17397486553390912,0.18449852705314387
2010-02-01,3,0,0.019283680892691057,0.019283680892691057,0.1926820381292931,0.1838026223581602,0.2228483689942407,0.209684751464603,0.17169853816003122
2010-03-01,2,0,0.025386468156660038,0.025386468156660038,0.21068792565433714,0.2143736605753929,0.1838460747063883,0.19050729455682672,0.17519857634942035
2010-04-01,4,0,0.014683480311139916,0.014683480311139916,0.2041440964913604,0.18515963369809546,0.18831126299185158,0.22790309986732982,0.17979842663923745
2010-05-01,2,0,0.1356990144938628,0.1356990144938628,0.16935424965726406,0.19899870481830526,0.1743495705834439,0.16944010250812372,0.15215835793813598
2010-06-01,2,0,0.039704108996801955,0.039704108996801955,0.18979773314054663,0.22344492990107812,0.18697670867314806,0.19630050696982404,0.1637760123176409
2010-07-01,3,0,0.03980199488802272,0.03980199488802272,0.17835672063191002,0.18502935606942747,0.22344610915919744,0.20832659430137082,0.16503922494911138
2010-08-01,5,0,0.032440630992992714,0.032440630992992714,0.18332722361343198,0.1920346809220242,0.20681547506770245,0.167655347419863,0.21772664198301814
2010-09-01,4,0,0.06846627115141554,0.06846627115141554,0.17318197587258646,0.17809299753842095,0.15782025517110337,0.2227127396742102,0.19972576059133176
2010-10-01,1,0,0.018263904155536706,0.018263904155536706,0.225644514613139,0.1978539959094922,0.17235402765697677,0.19340599867965347,0.19247755898421995
2010-11-01,1,0,0.01374807307162402,0.01374807307162402,0.2226783530355375,0.19638147097984862,0.195668394197609,0.1749455533285597,0.19657815538583473
2010-12-01,1,0,0.06925664158769472,0.06925664158769472,0.22913387904647156,0.15844623881458364,0.17892133323222634,0.17919233220345232,0.18504957511464054
2011-01-01,5,0,0.01912438580112169,0.01912438580112169,0.17869546165404052,0.20218891143464499,0.18912615665801782,0.1791489200518243,0.23171616439936965
2011-02-01,3,0,0.02246324679108324,0.02246324679108324,0.1862898848095224,0.19627795376054333,0.23708947987972656,0.18372870770543734,0.17415072705270948
2011-03-01,5,0,0.022699509581956198,0.022699509581956198,0.18168987493630645,0.20223568600252034,0.1873968209006382,0.17778301101861732,0.22819509755898407
2011-04-01,4,0,0.01867024654732176,0.01867024654732176,0.16814625299930414,0.1951657289995969,0.1976542414713985,0.22888251220810799,0.1914810177732892
2011-05-01,2,0,0.03315715037833688,0.03315715037833688,0.1924128492063935,0.22481181629550612,0.1898222457476834,0.17768977671208663,0.18210616165902657
2011-06-01,2,0,0.028843604577621237,0.028843604577621237,0.18750243139818953,0.2286787125032289,0.18528081210266012,0.18166646779691722,0.18802797162041165
2011-07-01,1,0,0.03366914139255133,0.03366914139255133,0.21240914956722912,0.1896635360525471,0.1826906502325237,0.20742019581890048,0.1741473269352818
2011-08-01,4,0,0.054283302382524275,0.054283302382524275,0.1698609057451653,0.19312827566685328,0.17649951546189582,0.2268977585684848,0.1793302421741307
2011-09-01,2,0,0.14239672842913956,0.14239672842913956,0.16735017199561675,0.20604926665314047,0.17209296885823988,0.16185021683802378,0.15026064722498175
2011-10-01,5,0,0.1600470055331212,0.1600470055331212,0.1342083069656848,0.19027381551020828,0.15897612631354158,0.16103881751128574,0.19545592816531834
2011-11-01,2,0,0.01733126123352033,0.01733126123352033,0.21432540524122348,0.22154116186460615,0.18482635432375014,0.18387820170296207,0.178097615632955
2011-12-01,3,0,0.014533777373902924,0.014533777373902924,0.20512789441403384,0.18502690932994656,0.2242347939550147,0.18832396758091227,0.18275265734520416
2012-01-01,2,0,0.02496976494077058,0.02496976494077058,0.1751782759502164,0.22999732521180777,0.2061193777845609,0.18337111373032142,0.18036414238134774
2012-02-01,3,0,0.02585212328611616,0.02585212328611616,0.18001209008118013,0.18523710700515494,0.23890544991672366,0.18437034481509332,0.18562288489475748
2012-03-01,5,0,0.029830772232263183,0.029830772232263183,0.17888827333359048,0.18394630179569985,0.1896828931119761,0.2086505659068849,0.20900119361861516
2012-04-01,3,0,0.015466103046372467,0.015466103046372467,0.18820989040606464,0.18428918390817747,0.23518647809400584,0.16961272631681343,0.20723561822758166
2012-05-01,3,0,0.12918237315815684,0.12918237315815684,0.1692993657732398,0.14993738528747796,0.20761624448856103,0.17191235349156903,0.1720522778001243
2012-06-01,5,0,0.016975705383618388,0.016975705383618388,0.18546191377472934,0.20038033186241327,0.184172373784838,0.18064469262692456,0.23236498256649338
2012-07-01,2,0,0.019608393365602324,0.019608393365602324,0.17383253553998085,0.23251054169752564,0.18038559858505657,0.19064794788663086,0.20301498292422332
2012-08-01,4,0,0.02093019667353292,0.02093019667353292,0.18635919106349588,0.18471921184965578,0.18965656280494725,0.24004744248813284,0.17828739511925618
2012-09-01,5,0,0.015353963881130034,0.015353963881130034,0.18135407014521285,0.1838541534896218,0.18972751815816197,0.20591642566570115,0.22379386865918754
2012-10-01,3,0,0.029171783968939533,0.029171783968939533,0.18375158298892189,0.18842285000518555,0.21805480025248414,0.1986508778231675,0.18194810496033065
2012-11-01,2,0,0.013819081170724478,0.013819081170724478,0.1988998921229635,0.22739374119451078,0.19289292588299664,0.18012785395480702,0.18686650567301127
2012-12-01,2,0,0.014611943922777539,0.014611943922777539,0.1868527050732979,0.22008784772922638,0.1927184373790782,0.20435352688300568,0.18137553901162884
2013-01-01,2,0,0.050062580226483765,0.050062580226483765,0.1777075032455496,0.2097471184181641,0.20944706753998082,0.17421310682434565,0.17882262374452598
2013-02-01,4,0,0.018894134447311344,0.018894134447311344,0.19095293149630838,0.18181719561544787,0.18183691051364984,0.21815643287646672,0.2083423950498347
2013-03-01,5,0,0.01519925790553255,0.01519925790553255,0.17215700940637066,0.19463786047519857,0.20094782264443287,0.18596801936803886,0.23109003019944163
2013-04-01,5,0,0.016664674428018722,0.016664674428018722,0.17478987156777723,0.18674128880809723,0.20143064081043707,0.19609093495801802,0.2242825894266683
2013-05-01,4,0,0.017538676597317605,0.017538676597317605,0.20894058504316446,0.18470126475170734,0.18511194048345947,0.223251451419681,0.18045608170368757
2013-06-01,4,0,0.012250163487039665,0.012250163487039665,0.21661078707317757,0.18282591836206422,0.18909321876414759,0.227039422267455,0.17218049004512814
2013-07-01,2,0,0.022304908169905515,0.022304908169905515,0.17980645181282395,0.2397873152797283,0.1873059115261914,0.17521247669320159,0.1955829365171713
2013-08-01,3,0,0.017693266718628076,0.017693266718628076,0.18460202963205294,0.1921581917397296,0.2185094240939719,0.170730506311072,0.21630658150356316
2013-09-01,5,0,0.01684899620595408,0.01684899620595408,0.17059026119749918,0.1844838972671822,0.20223006832419488,0.21002461761283686,0.21582215939134958
2013-10-01,3,0,0.02551309063336345,0.02551309063336345,0.18979839329624137,0.18107055607646652,0.21619362180972068,0.17773143847829376,0.20969289970493954
2013-11-01,2,0,0.010639027598277895,0.010639027598277895,0.21151211810876616,0.2292777544097272,0.19159575267396797,0.17792953484383672,0.1790458123644346
2013-12-01,5,0,0.009700648866037501,0.009700648866037501,0.19350210673468146,0.1914533785147421,0.18472321629692404,0.1771628821925848,0.2434577673940397
2014-01-01,2,0,0.08616752003425471,0.08616752003425471,0.182352467204324,0.19537310504324368,0.1744728399828419,0.19450541541414781,0.16712865232027418
2014-02-01,4,0,0.013471534490977462,0.013471534490977462,0.17702067868297772,0.20494524314268864,0.17948151635164106,0.2432108001841494,0.18187022714657902
2014-03-01,3,0,0.010460189207770896,0.010460189207770896,0.17642543546037784,0.21575636959894554,0.22932021742415062,0.18782988792360808,0.18020790038415757
2014-04-01,4,0,0.022968939400753625,0.022968939400753625,0.18017427778614245,0.20474012515007234,0.186273037260892,0.2229043523825593,0.18293926801860316
2014-05-01,2,0,0.008091482307386825,0.008091482307386825,0.2120530060570736,0.23280931805926144,0.18933479974037534,0.18252489543986136,0.1751864983950494
2014-06-01,3,0,0.012377702969517363,0.012377702969517363,0.18463333904238452,0.17872752192122401,0.23740415917144367,0.19896311152405147,0.18789416537039125
2014-07-01,2,0,0.01604717262241605,0.01604717262241605,0.19752322843685283,0.23511746811800718,0.18445581638577405,0.18393607785691712,0.1829202365790488
2014-08-01,2,0,0.014633525495155602,0.014633525495155602,0.20111495992087897,0.22956610038328956,0.18362509145157332,0.2025019718137509,0.16855835093436625
2014-09-01,5,0,0.019571549371946217,0.019571549371946217,0.1942978898904768,0.18290180370932826,0.18595139424374396,0.1777766475974731,0.239500715186051
2014-10-01,5,0,0.022712346139309437,0.022712346139309437,0.20848592185731823,0.18345058558247013,0.1692136548562109,0.19724805769496842,0.21888943386874551
2014-11-01,2,0,0.07729813852031142,0.07729813852031142,0.18713353571420946,0.21550943310138376,0.16712817208397096,0.17963511330957335,0.17329560726962823
2014-12-01,3,0,0.13619125442701654,0.13619125442701654,0.16681057154228474,0.15775566062024085,0.19406118482567855,0.17434282317562413,0.1708385054082913
2015-01-01,5,0,0.02504141703626853,0.02504141703626853,0.17501359235004593,0.18784632214159513,0.17576969080606836,0.19543006161102605,0.24089891605402092
2015-02-01,4,0,0.03263418504214839,0.03263418504214839,0.1671469472074016,0.18586105920635845,0.17689843091927202,0.23835120426196735,0.19910817336188458
2015-03-01,5,0,0.015668671905337158,0.015668671905337158,0.18202888219723337,0.18126665618400906,0.20072578138623828,0.18407168465984666,0.23623832366635109
2015-04-01,5,0,0.0883371890863615,0.0883371890863615,0.17215447742445694,0.17682886242905663,0.1678143936412485,0.17910027680396237,0.21576480061400233
2015-05-01,1,0,0.018540752333334423,0.018540752333334423,0.22281558765879414,0.17984586639734518,0.21529437396436182,0.1823434781389166,0.18115994150626633
