caldt,b30ret,b30ind,b20ret,b20ind,b10ret,b10ind,b7ret,b7ind,b5ret,b5ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
1925-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,,34.836930,,38.910820,,42.1
1926-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.010090,35.188430,0.008521,39.242380,-0.005587,41.9
1926-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.008519,35.488240,0.006886,39.512620,-0.005618,41.6
1926-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.006599,35.722450,0.007069,39.791920,-0.011299,41.2
1926-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.010345,36.091970,0.009093,40.153750,0.011428,41.6
1927-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.006911,36.341430,0.008013,40.475510,-0.022598,40.7
1927-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.008821,36.662000,0.008159,40.805740,0.017340,41.4
1927-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.008071,36.957910,0.007864,41.126640,-0.017045,40.7
1927-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.006762,37.207830,0.006852,41.408430,-0.000000,40.7
1928-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.007956,37.503840,0.008479,41.759520,-0.011561,40.2
1928-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.006897,37.762500,0.008289,42.105640,-0.000000,40.2
1928-09-29,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.009830,38.133720,0.009193,42.492720,0.011696,40.7
1928-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.019068,38.860870,0.011749,42.991950,-0.011560,40.2
1929-03-28,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.010424,39.265960,0.010306,43.435020,-0.005848,40.0
1929-06-29,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.012697,39.764510,0.013205,44.008610,0.005882,40.2
1929-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.011683,40.229060,0.010988,44.492150,0.011696,40.7
1929-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.013535,40.773560,0.012052,45.028340,-0.005780,40.5
1930-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.008532,41.121440,0.007851,45.381890,-0.017442,39.8
1930-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.009925,41.529590,0.007396,45.717530,-0.005917,39.5
1930-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.005498,41.757910,0.004763,45.935280,-0.011905,39.1
1930-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.003266,41.894300,0.003266,46.085320,-0.030121,37.9
1931-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.003902,42.057790,0.002851,46.216720,-0.031056,36.7
1931-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.002702,42.171460,0.002208,46.318740,-0.032051,35.5
1931-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,-0.000426,42.153520,0.001397,46.383410,-0.006623,35.3
1931-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000878,42.190520,0.003737,46.556760,-0.026667,34.4
1932-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.003162,42.323910,0.004969,46.788090,-0.041096,32.9
1932-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.003795,42.484510,0.001811,46.872800,-0.028571,32.0
1932-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.001186,42.534920,0.000826,46.911510,-0.014706,31.5
1932-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000545,42.558120,0.000432,46.931780,-0.022389,30.8
1933-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,-0.000531,42.535510,0.000263,46.944120,-0.038168,29.6
1933-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.004136,42.711430,0.001604,47.019410,0.007937,29.9
1933-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000913,42.750420,0.000571,47.046260,0.039370,31.1
1933-12-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000135,42.756200,0.000493,47.069450,0.000000,31.1
1934-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.002493,42.862800,0.000880,47.110930,0.007576,31.3
1934-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000190,42.870920,0.000189,47.119840,0.007519,31.5
1934-09-29,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000174,42.878410,0.000190,47.128750,0.014925,32.0
1934-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000442,42.897360,0.000287,47.142250,-0.014706,31.5
1935-03-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000300,42.910210,0.000377,47.160000,0.022388,32.2
1935-06-29,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000379,42.926480,0.000421,47.179840,0.000000,32.2
1935-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000387,42.943100,0.000404,47.198910,0.000000,32.2
1935-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000552,42.966790,0.000450,47.220150,0.007299,32.5
1936-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000462,42.986650,0.000422,47.240070,-0.007246,32.2
1936-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000634,43.013920,0.000634,47.270040,0.007299,32.5
1936-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000372,43.029910,0.000383,47.288170,0.014492,32.9
1936-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000390,43.046710,0.000308,47.302720,0.000000,32.9
1937-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000130,43.052310,0.000425,47.322840,0.014286,33.4
1937-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.001994,43.138150,0.001396,47.388910,0.014084,33.9
1937-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.001254,43.192250,0.000955,47.434160,0.013889,34.4
1937-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.001056,43.237890,0.000407,47.453460,-0.013699,33.9
1938-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000383,43.254470,0.000107,47.458520,-0.020833,33.2
1938-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000296,43.267260,0.000076,47.462140,0.000000,33.2
1938-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000174,43.274780,0.000164,47.469880,0.000000,33.2
1938-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,-0.000417,43.256740,0.000061,47.472760,-0.007092,32.9
1939-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,-0.000052,43.254510,-0.000137,47.466260,-0.007143,32.7
1939-06-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000066,43.257330,0.000094,47.470740,-0.007194,32.5
1939-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000091,43.261270,0.000054,47.473310,0.021739,33.2
1939-12-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000068,43.264230,0.000064,47.476340,-0.007092,32.9
1940-03-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000104,43.268720,-0.000044,47.474240,-0.000000,32.9
1940-06-29,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,-0.000040,43.266980,-0.000259,47.461910,0.007143,33.2
1940-09-30,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000085,43.270670,-0.000008,47.461520,-0.007092,32.9
1940-12-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,,39.545980,,39.843570,0.000043,43.272520,-0.000270,47.448710,0.007143,33.2
1941-03-31,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,-0.006247,39.298940,-0.006247,39.594670,-0.009467,42.862840,-0.000030,47.447310,0.007092,33.4
1941-06-30,,50.270880,,49.268750,,47.640420,0.025558,41.447000,0.025558,39.325230,0.004006,39.456330,0.004006,39.753250,0.000039,42.864510,0.000018,47.448170,0.035211,34.6
1941-09-30,,50.270880,,49.268750,0.011238,48.175850,0.006030,41.696960,0.006030,39.562400,0.000005,39.456530,0.000005,39.753450,0.002439,42.969090,0.000189,47.457120,0.027211,35.5
1941-12-31,,48.895070,,49.268750,-0.012006,47.597440,-0.011999,41.196640,-0.000239,39.552930,-0.004933,39.261920,-0.005543,39.533110,0.000204,42.977830,0.000245,47.468710,0.026491,36.5
1942-03-31,0.017355,49.743640,0.017355,50.123810,0.008914,48.021770,0.006988,41.484510,0.006988,39.829320,0.004993,39.457950,0.003409,39.667900,0.000941,43.018310,0.000397,47.487550,0.032257,37.6
1942-06-30,0.004870,49.985900,0.004870,50.367940,0.004430,48.234520,0.000099,41.488630,0.000099,39.833270,0.000292,39.469460,0.000602,39.691770,0.000942,43.058830,0.000478,47.510270,0.018750,38.4
1942-09-30,0.005851,50.278380,0.005851,50.662660,0.000016,48.235270,0.002311,41.584530,0.002311,39.925330,-0.000620,39.444980,0.000806,39.723760,0.000999,43.101850,0.000840,47.550190,0.012270,38.8
1942-12-31,0.003812,50.470060,0.003812,50.855800,0.008557,48.648000,0.005949,41.831910,0.005949,40.162840,0.004535,39.623890,0.002678,39.830150,0.001064,43.147730,0.000897,47.592880,0.024242,39.8
1943-03-31,0.003644,50.653950,0.003644,51.041100,0.007135,48.995150,0.007325,42.138330,0.007424,40.460980,0.005573,39.844710,0.003750,39.979480,0.000982,43.190130,0.000834,47.632570,0.017751,40.5
1943-06-30,0.011735,51.248400,0.011735,51.640110,0.012572,49.611090,0.011639,42.628750,0.011430,40.923460,0.005567,40.066520,0.002902,40.095510,0.001035,43.234860,0.000852,47.673150,0.017442,41.2
1943-09-30,0.003081,51.406300,0.003081,51.799200,0.002982,49.759020,0.003355,42.771780,0.003725,41.075920,0.000736,40.096030,0.000938,40.133120,0.001044,43.280010,0.000856,47.714010,-0.005714,40.9
1943-12-31,0.002237,51.521270,0.002237,51.915080,0.001929,49.854990,0.005384,43.002060,0.005247,41.291420,0.001885,40.171600,0.002423,40.230340,0.001004,43.323480,0.000848,47.754510,0.000000,40.9
1944-03-31,0.007408,51.902930,0.007408,52.299620,0.011371,50.421890,0.005354,43.232300,0.004559,41.479660,0.002642,40.277740,0.002013,40.311340,0.000987,43.366230,0.000820,47.793620,0.000000,40.9
1944-06-30,0.004903,52.157400,0.004903,52.556060,0.002333,50.539560,0.005784,43.482340,0.003927,41.642550,0.003408,40.415000,0.002354,40.406250,0.000991,43.409220,0.000826,47.833150,0.011494,41.4
1944-09-30,0.007747,52.561480,0.007747,52.963170,0.007797,50.933590,0.006590,43.768910,0.006417,41.909780,0.003480,40.555630,0.002396,40.503030,0.000987,43.452100,0.000776,47.870240,0.005682,41.6
1944-12-30,0.007800,52.971440,0.007800,53.376290,0.005088,51.192750,0.003949,43.941720,0.002934,42.032710,0.001573,40.619420,0.001646,40.569680,0.001005,43.495790,0.000789,47.908020,0.005650,41.9
1945-03-31,0.022516,54.164160,0.022516,54.578100,0.023309,52.385980,0.015013,44.601400,0.009470,42.430730,0.006221,40.872120,0.003741,40.721450,0.000991,43.538880,0.000736,47.943270,0.000000,41.9
1945-06-30,0.038988,56.275890,0.038988,56.706020,0.014662,53.154020,0.010753,45.081040,0.004524,42.622690,0.001519,40.934200,0.001969,40.801650,0.001002,43.582530,0.000774,47.980390,0.016854,42.6
1945-09-29,-0.000636,56.240100,-0.000636,56.669950,0.002798,53.302750,0.001164,45.133500,0.003470,42.770590,0.003696,41.085510,0.002130,40.888550,0.001005,43.626360,0.000828,48.020120,0.000000,42.6
1945-12-31,0.042982,58.657430,0.042982,59.105750,0.016045,54.157980,0.011672,45.660250,0.006357,43.042450,0.003351,41.223170,0.002284,40.981910,0.000991,43.669590,0.000868,48.061830,0.005525,42.8
1946-03-30,0.006733,59.052350,0.006733,59.503700,0.006478,54.508840,0.009211,46.080880,0.004890,43.252970,0.004665,41.415480,0.003041,41.106540,0.000910,43.709340,0.000851,48.102730,0.005494,43.1
1946-06-28,-0.007858,58.588350,-0.007858,59.036140,-0.002434,54.376180,-0.000853,46.041560,0.001902,43.335260,0.001631,41.483020,0.001594,41.172080,0.000933,43.750130,0.000872,48.144710,0.021858,44.0
1946-09-30,-0.016026,57.649390,-0.016026,58.089980,-0.004863,54.111710,-0.004379,45.839970,-0.001090,43.288020,0.000425,41.500660,0.001408,41.230010,0.000988,43.793370,0.000904,48.188210,0.090910,48.0
1946-12-31,0.016427,58.596400,0.016427,59.044220,0.008277,54.559580,0.006421,46.134310,0.005797,43.538950,0.004027,41.667780,0.002059,41.314920,0.000984,43.836490,0.000888,48.231060,0.053922,50.6
1947-03-31,0.003456,58.798890,0.003456,59.248290,0.006905,54.936320,0.008218,46.513440,0.005264,43.768140,0.003970,41.833200,0.003466,41.458120,0.000933,43.877390,0.000826,48.270900,0.018605,51.5
1947-06-30,0.000672,58.838400,0.000672,59.288100,0.001246,55.004810,0.002106,46.611400,0.000250,43.779070,0.000765,41.865230,0.002417,41.558320,0.000958,43.919440,0.000877,48.313240,0.004566,51.8
1947-09-30,0.010017,59.427780,0.010017,59.881980,0.007569,55.421110,0.004885,46.839090,0.003654,43.939080,0.004041,42.034410,0.001920,41.638090,0.001561,43.988000,0.000862,48.354910,0.045455,54.1
1947-12-31,-0.039884,57.057550,-0.039884,57.493680,-0.033067,53.588550,-0.012497,46.253770,-0.002086,43.847400,-0.001982,41.951090,0.002253,41.731920,0.002240,44.086520,0.002038,48.453470,0.017391,55.1
1948-03-31,0.010122,57.635120,0.010122,58.075640,0.013422,54.307790,0.006646,46.561160,0.005045,44.068650,0.004023,42.119870,0.002528,41.837390,0.002454,44.194720,0.002340,48.566820,0.000001,55.1
1948-06-30,0.010089,58.216600,0.010089,58.661550,0.008075,54.746350,0.007104,46.891910,0.006410,44.351100,0.002457,42.223360,0.002811,41.955000,0.002498,44.305120,0.002506,48.688530,0.029915,56.7
1948-09-30,-0.000593,58.182110,-0.000593,58.626760,0.000764,54.788160,-0.001691,46.812660,0.000319,44.365290,0.003134,42.355720,0.002056,42.041270,0.002826,44.430320,0.002597,48.814990,0.016597,57.6
1948-12-31,0.013990,58.996100,0.013990,59.446990,0.010605,55.369200,0.007408,47.159450,0.006167,44.638880,0.004058,42.527590,0.003606,42.192870,0.000789,44.465370,0.002312,48.927830,-0.016327,56.7
1949-03-31,0.020645,60.214010,0.020645,60.674220,0.020645,56.512250,0.006109,47.447530,0.006433,44.926050,0.002433,42.631080,0.003252,42.330090,0.002860,44.592520,0.002790,49.064330,-0.012447,56.0
1949-06-30,0.019853,61.409450,0.019853,61.878790,0.019853,57.634170,0.007651,47.810570,0.009834,45.367860,0.002945,42.756600,0.004344,42.514010,0.003010,44.726750,0.002903,49.206740,0.004202,56.2
1949-09-30,0.013332,62.228120,0.013332,62.703750,0.013332,58.402540,0.003885,47.996310,0.004460,45.570210,0.002585,42.867130,0.002861,42.635610,0.002761,44.850250,0.002667,49.337990,0.000000,56.2
1949-12-30,0.009194,62.800250,0.009194,63.280200,0.009194,58.939470,0.006357,48.301400,0.003167,45.714500,0.003792,43.029670,0.002851,42.757140,0.002729,44.972670,0.002655,49.469000,-0.012552,55.5
1950-03-31,-0.003206,62.598860,-0.003206,63.077310,-0.003206,58.750490,-0.001154,48.245660,0.000305,45.728460,-0.000797,42.995380,0.001282,42.811960,0.002771,45.097240,0.002822,49.608580,-0.000000,55.5
1950-06-30,0.003799,62.836700,0.003799,63.316950,0.003799,58.973670,-0.000361,48.228290,0.003041,45.867500,0.001540,43.061580,0.002961,42.938700,0.002898,45.227920,0.002898,49.752350,0.008474,56.0
1950-09-29,-0.000345,62.815030,-0.000345,63.295120,-0.000345,58.953380,0.001728,48.311620,0.001621,45.941850,-0.000013,43.061020,0.001982,43.023810,0.002853,45.356950,0.002980,49.900600,0.025210,57.4
1950-12-29,0.000333,62.835990,0.000333,63.316210,0.000333,58.973010,-0.002360,48.197610,0.003065,46.082650,0.002534,43.170170,0.002361,43.125410,0.003429,45.512460,0.003380,50.069280,0.024591,58.8
1951-03-30,-0.017363,61.744960,-0.017363,62.216880,-0.017363,57.949090,-0.009881,47.721370,-0.009881,45.627340,-0.006889,42.872750,-0.006889,42.828300,0.003266,45.661110,0.003384,50.238700,0.032000,60.7
1951-06-29,-0.019207,60.559070,-0.019207,61.021910,-0.019207,56.836050,0.006679,48.040120,0.006679,45.932070,0.006482,43.150640,0.006482,43.105890,0.003851,45.836930,0.003614,50.420300,0.003876,60.9
1951-09-28,0.015680,61.508590,0.015680,61.978710,0.015680,57.727220,0.003598,48.212970,0.003598,46.097340,0.004549,43.346900,0.004626,43.305300,0.004114,46.025510,0.003864,50.615080,0.007722,61.4
1951-12-31,-0.018620,60.363320,-0.018620,60.824640,-0.018620,56.652330,-0.001258,48.152310,0.003275,46.248310,0.002966,43.475470,0.003984,43.477830,0.004360,46.226170,0.003890,50.811970,0.015326,62.4
1952-03-31,0.015336,61.289010,0.015336,61.757450,0.015336,57.521140,0.012110,48.735440,0.008410,46.637240,0.010413,43.928190,0.008881,43.863910,0.004938,46.454420,0.003676,50.998820,-0.007547,61.9
1952-06-30,0.013964,62.144870,0.013964,62.619800,0.013964,58.324380,0.003654,48.913510,0.003776,46.813320,0.002322,44.030220,0.003348,44.010770,0.003973,46.639020,0.004025,51.204080,0.007604,62.4
1952-09-30,-0.021843,60.787450,-0.021843,61.252000,-0.021843,57.050400,-0.005068,48.665610,-0.004696,46.593490,0.002992,44.161950,0.004136,44.192860,0.005088,46.876290,0.004559,51.437500,0.007547,62.8
1952-12-31,0.004505,61.061280,0.004505,61.527950,0.004505,57.307410,0.001181,48.723080,0.011597,47.133850,0.004155,44.345440,0.006240,44.468580,0.004939,47.107790,0.004059,51.646300,0.000000,62.8
1953-03-31,-0.016270,60.067830,-0.016270,60.526910,-0.016270,56.374990,-0.016270,47.930350,-0.001626,47.057200,0.004860,44.560920,0.005307,44.704610,0.005376,47.361090,0.004922,51.900540,-0.003744,62.6
1953-06-30,-0.003414,59.862720,-0.003414,60.320280,-0.003414,56.182580,-0.003414,47.766720,-0.005947,46.777350,0.000626,44.588800,0.004137,44.889560,0.006082,47.649120,0.005165,52.168560,0.007518,63.1
1953-09-30,0.033203,61.850380,0.033203,62.323100,0.033203,58.047970,0.033203,49.352730,0.023595,47.881080,0.013370,45.184920,0.011455,45.403740,0.006333,47.950870,0.004559,52.406420,0.003731,63.3
1953-12-31,0.023117,63.280140,0.023117,63.763820,0.023117,59.389870,0.023205,50.497940,0.017054,48.697680,0.011943,45.724600,0.009484,45.834370,0.004241,48.154220,0.003038,52.565600,-0.000001,63.3
1954-03-31,0.039131,65.756380,0.039131,66.258930,0.042676,61.924390,0.017007,51.356780,0.017007,49.525860,0.017612,46.529880,0.014537,46.500640,0.003703,48.332550,0.002595,52.702030,0.000000,63.3
1954-06-30,0.017869,66.931410,0.017869,67.442960,0.005859,62.287220,0.008160,51.775880,0.003985,49.723260,0.008351,46.918460,0.005138,46.739580,0.002926,48.473950,0.001966,52.805650,0.000000,63.3
1954-09-30,0.008808,67.520940,0.008808,68.036990,0.005289,62.616660,0.000646,51.809300,0.000026,49.724570,-0.000578,46.891330,0.001188,46.795080,0.001708,48.556760,0.001969,52.909620,-0.003717,63.1
1954-12-31,0.004532,67.826990,0.004532,68.345370,-0.005519,62.271070,-0.003561,51.624810,-0.001216,49.664100,0.002538,47.010360,0.000336,46.810780,0.002896,48.697360,0.002068,53.019030,-0.003731,62.8
1955-03-31,-0.028081,65.922320,-0.028081,66.426150,-0.013874,61.407140,-0.006840,51.271710,-0.005967,49.367760,-0.005193,46.766250,-0.006168,46.522030,0.002461,48.817200,0.002576,53.155610,0.000000,62.8
1955-06-30,0.005621,66.292870,0.005621,66.799560,-0.003941,61.165120,-0.001791,51.179890,-0.003060,49.216680,0.003420,46.926210,0.004024,46.709260,0.004069,49.015840,0.003301,53.331020,0.000000,62.8
1955-09-30,0.005170,66.635620,0.005170,67.144890,0.000011,61.165830,0.004419,51.406010,0.001755,49.303040,0.003150,47.074030,0.002829,46.841420,0.003684,49.196430,0.004226,53.556430,0.007490,63.3
1955-12-30,0.010815,67.356250,0.010815,67.871060,0.002461,61.316380,0.002006,51.509140,0.000754,49.340230,0.003578,47.242460,0.000686,46.873530,0.005670,49.475370,0.005361,53.843510,-0.003717,63.1
1956-03-29,-0.006803,66.898030,-0.006803,67.409360,-0.003848,61.080430,-0.003010,51.354070,0.000693,49.374440,0.003929,47.428090,0.007646,47.231930,0.006750,49.809320,0.005670,54.148810,0.000000,63.1
1956-06-29,0.017079,68.040590,0.017079,68.560620,0.017982,62.178810,0.014961,52.122390,0.011380,49.936350,0.009032,47.856450,0.008237,47.621000,0.006560,50.136060,0.006065,54.477220,0.014924,64.0
1956-09-28,-0.038366,65.430120,-0.038366,65.930210,-0.026225,60.548150,-0.015895,51.293900,-0.010686,49.402740,-0.002183,47.752010,0.002471,47.738660,0.006170,50.445440,0.005189,54.759900,0.007353,64.5
1956-12-31,-0.035130,63.131580,-0.035130,63.614090,-0.037192,58.296240,-0.007738,50.896990,-0.004319,49.189340,0.004286,47.956700,0.003692,47.914930,0.008015,50.849760,0.007075,55.147340,0.007299,64.9
1957-03-29,0.038980,65.592440,0.038980,66.093790,0.047883,61.087610,0.024272,52.132370,0.024272,50.383260,0.014349,48.644840,0.010591,48.422410,0.008786,51.296540,0.007304,55.550060,0.007246,65.4
1957-06-27,-0.055690,61.939660,-0.055690,62.413070,-0.048045,58.152680,-0.042933,49.894160,-0.009602,49.899500,0.001897,48.737100,0.006154,48.720400,0.007544,51.683510,0.007701,55.977850,0.010791,66.1
1957-09-30,0.014547,62.840670,0.014547,63.320940,0.006723,58.543660,0.006723,50.229630,0.002063,50.002450,0.007576,49.106340,0.006706,49.047120,0.009652,52.182340,0.008060,56.428980,0.007117,66.6
1957-12-31,0.087201,68.320440,0.087201,68.842640,0.089208,63.766200,0.089208,54.710470,0.069665,53.485850,0.043266,51.230950,0.022795,50.165130,0.011020,52.757400,0.007862,56.872680,0.003534,66.8
1958-03-31,0.010726,69.053290,0.010726,69.581030,0.031863,65.797980,0.031863,56.453730,0.022663,54.698020,0.021332,52.323840,0.015608,50.948140,0.007409,53.148300,0.004370,57.121210,0.014084,67.8
1958-06-30,0.015097,70.095760,0.015097,70.631490,-0.010516,65.106030,0.011732,57.116030,0.004402,54.938820,0.010102,52.852370,0.006558,51.282230,0.003334,53.325520,0.002231,57.248720,0.003472,68.0
1958-09-30,-0.095720,63.386210,-0.087238,64.469740,-0.058044,61.327050,-0.056061,53.914070,-0.045935,52.415210,-0.026342,51.460160,-0.010186,50.759920,0.001365,53.398290,0.002806,57.409340,0.000000,68.0
1958-12-31,0.005343,63.724880,0.011387,65.203840,-0.016932,60.288650,-0.006725,53.551470,-0.002990,52.258460,0.014426,52.202510,0.011313,51.334140,0.008285,53.840720,0.004671,57.677510,0.000000,68.0
1959-03-31,-0.010850,63.033460,0.002740,65.382490,0.001384,60.372080,0.001106,53.610680,0.005624,52.552330,0.006493,52.541460,0.004528,51.566550,0.007295,54.233470,0.006098,58.029230,0.000000,68.0
1959-06-30,-0.010900,62.346400,-0.011186,64.651100,-0.022046,59.041130,-0.012531,52.938910,-0.012946,51.872010,0.001902,52.641390,0.005218,51.835610,0.007649,54.648310,0.006664,58.415920,0.006920,68.5
1959-09-30,-0.001186,62.272460,-0.003837,64.403030,-0.008972,58.511430,-0.005264,52.660220,0.009033,52.340550,-0.000711,52.603980,0.005013,52.095470,0.007863,55.078020,0.006984,58.823900,0.006873,68.9
1959-12-31,-0.026854,60.600140,-0.012954,63.568760,-0.016025,57.573800,0.004110,52.876640,0.004509,52.576610,0.011151,53.190570,0.015054,52.879710,0.012596,55.771770,0.008116,59.301300,0.003413,69.2
1960-03-31,0.075030,65.146990,0.060902,67.440250,0.077163,62.016360,0.054366,55.751330,0.052533,55.338570,0.032243,54.905600,0.023792,54.137850,0.014338,56.571410,0.009451,59.861700,0.000000,69.2
1960-06-30,0.032394,67.257370,0.015153,68.462130,0.020482,63.286580,0.025160,57.154060,0.018301,56.351350,0.010542,55.484430,0.016056,55.007080,0.010463,57.163290,0.006577,60.255430,0.006803,69.6
1960-09-30,0.016674,68.378760,0.037519,71.030810,0.037439,65.655970,0.028704,58.794630,0.028160,57.938220,0.026837,56.973500,0.007491,55.419180,0.006114,57.512810,0.004547,60.529410,0.000000,69.6
1960-12-30,0.014614,69.378040,0.014154,72.036140,0.003557,65.889490,0.015942,59.731920,0.016008,58.865680,0.012627,57.692880,0.009695,55.956440,0.006996,57.915140,0.005010,60.832680,0.006757,70.1
1961-03-30,0.011075,70.146380,0.008981,72.683090,0.002046,66.024260,0.005156,60.039910,0.006692,59.259640,0.004323,57.942260,0.005089,56.241200,0.006235,58.276300,0.005611,61.174040,0.000000,70.1
1961-06-30,-0.003167,69.924240,-0.006832,72.186510,-0.001420,65.930550,0.001593,60.135530,0.000653,59.298370,0.001697,58.040570,0.007458,56.660670,0.006708,58.667200,0.005538,61.512840,0.000000,70.1
1961-09-29,-0.013947,68.949030,0.000560,72.226960,0.009886,66.582380,0.010133,60.744900,0.012517,60.040580,0.009151,58.571710,0.011012,57.284580,0.006287,59.036060,0.004867,61.812220,0.006711,70.6
1961-12-29,-0.001483,68.846830,-0.000780,72.170640,-0.010663,65.872390,0.005252,61.063930,0.000918,60.095680,0.009865,59.149520,0.008274,57.758560,0.005742,59.375020,0.005402,62.146070,0.000000,70.6
