gamma,regime_source,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.04,altdata_bnmeanrank_hmm,2015-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5411386235133554,0.0,0.4588613764866446,0.0
0.04,altdata_bnmeanrank_hmm,2015-05-01,RSDR-CVaR,0.10258306766243712,0.10258306766243679,0.10258306766243752,0.07675239103806548,0.10258306766243877,0.10258306766243758,0.10258306766243652,0.10258306766243884,0.1025830676624353,0.1025830676624379
0.04,altdata_bnmeanrank_hmm,2015-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.04,altdata_bnmeanrank_hmm,2015-06-01,DR-CVaR,0.10871017900194498,0.10871017900194498,0.10871017900194493,0.02160838898249551,0.10871017900194477,0.10871017900194498,0.10871017900194498,0.10871017900194498,0.10871017900194498,0.10871017900194498
0.04,altdata_bnmeanrank_hmm,2015-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5411386235133554,0.0,0.4588613764866446,0.0
0.04,altdata_bnmeanrank_hmm,2015-06-01,RSDR-CVaR,0.10258306766243686,0.10258306766243645,0.10258306766243676,0.07675239103806311,0.10258306766243744,0.10258306766243648,0.1025830676624514,0.102583067662435,0.10258306766243054,0.10258306766243686
0.04,altdata_bnmeanrank_hmm,2015-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.04,altdata_bnmeanrank_hmm,2015-07-01,DR-CVaR,0.10871017900194498,0.10871017900194498,0.10871017900194493,0.02160838898249551,0.10871017900194477,0.10871017900194498,0.10871017900194498,0.10871017900194498,0.10871017900194498,0.10871017900194498
0.04,altdata_bnmeanrank_hmm,2015-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5411386235133554,0.0,0.4588613764866446,0.0
0.04,altdata_bnmeanrank_hmm,2015-07-01,RSDR-CVaR,0.10258306766243694,0.10258306766243695,0.10258306766243686,0.07675239103807036,0.10258306766243692,0.10258306766243641,0.10258306766243179,0.10258306766243472,0.10258306766244026,0.10258306766243694
0.04,altdata_bnmeanrank_hmm,2015-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.04,altdata_bnmeanrank_hmm,2015-08-01,DR-CVaR,0.10871017900194493,0.10871017900194493,0.108710179001945,0.02160838898249552,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2015-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5411386235133554,0.0,0.4588613764866446,0.0
0.04,altdata_bnmeanrank_hmm,2015-08-01,RSDR-CVaR,0.10258306766243712,0.10258306766243654,0.10258306766243648,0.07675239103806514,0.1025830676624355,0.10258306766243705,0.10258306766243666,0.10258306766243476,0.102583067662437,0.10258306766243648
0.04,altdata_bnmeanrank_hmm,2015-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-09-01,DR-CVaR,0.10871017900194495,0.1087101790019449,0.10871017900194502,0.021608388982495508,0.1087101790019449,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495
0.04,altdata_bnmeanrank_hmm,2015-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-09-01,RSDR-CVaR,0.10258306766243665,0.1025830676624367,0.10258306766243636,0.07675239103806661,0.10258306766243676,0.10258306766243688,0.10258306766244064,0.10258306766243554,0.10258306766243645,0.10258306766243665
0.04,altdata_bnmeanrank_hmm,2015-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-10-01,DR-CVaR,0.108710179001945,0.10871017900194492,0.10871017900194506,0.021608388982495532,0.10871017900194484,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2015-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-10-01,RSDR-CVaR,0.10258306766243712,0.10258306766243654,0.10258306766243648,0.07675239103806514,0.1025830676624355,0.10258306766243705,0.10258306766243666,0.10258306766243476,0.102583067662437,0.10258306766243648
0.04,altdata_bnmeanrank_hmm,2015-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-11-01,DR-CVaR,0.108710179001945,0.10871017900194492,0.10871017900194506,0.021608388982495532,0.10871017900194484,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2015-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-11-01,RSDR-CVaR,0.102583067662437,0.102583067662437,0.10258306766243731,0.07675239103806682,0.10258306766243694,0.10258306766243698,0.10258306766243927,0.10258306766243465,0.10258306766243724,0.102583067662437
0.04,altdata_bnmeanrank_hmm,2015-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-12-01,DR-CVaR,0.108710179001945,0.10871017900194492,0.10871017900194506,0.021608388982495532,0.10871017900194484,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2015-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2015-12-01,RSDR-CVaR,0.10258306766243402,0.10258306766243712,0.10258306766243643,0.07675239103806479,0.10258306766243724,0.10258306766243844,0.10258306766243712,0.102583067662439,0.10258306766243769,0.10258306766243816
0.04,altdata_bnmeanrank_hmm,2016-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-01-01,DR-CVaR,0.1087101790019449,0.1087101790019449,0.10871017900194492,0.02160838898249545,0.10871017900194492,0.1087101790019451,0.10871017900194496,0.10871017900194493,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2016-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-01-01,RSDR-CVaR,0.1025830676624375,0.10258306766243683,0.1025830676624248,0.07675239103806837,0.10258306766243688,0.10258306766243269,0.10258306766243672,0.10258306766243964,0.10258306766241776,0.10258306766242838
0.04,altdata_bnmeanrank_hmm,2016-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-02-01,DR-CVaR,0.1087101790019449,0.1087101790019449,0.10871017900194492,0.02160838898249545,0.10871017900194492,0.1087101790019451,0.10871017900194496,0.10871017900194493,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2016-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-02-01,RSDR-CVaR,0.10258306766244495,0.10258306766243502,0.10258306766243816,0.07675239103807198,0.10258306766243509,0.10258306766242922,0.10258306766243502,0.10258306766243269,0.10258306766243502,0.10258306766243509
0.04,altdata_bnmeanrank_hmm,2016-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-03-01,DR-CVaR,0.1087101790019449,0.1087101790019449,0.10871017900194492,0.02160838898249545,0.10871017900194492,0.1087101790019451,0.10871017900194496,0.10871017900194493,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2016-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-03-01,RSDR-CVaR,0.1025830676624375,0.10258306766243683,0.1025830676624248,0.07675239103806837,0.10258306766243688,0.10258306766243269,0.10258306766243672,0.10258306766243964,0.10258306766241776,0.10258306766242838
0.04,altdata_bnmeanrank_hmm,2016-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-04-01,DR-CVaR,0.1087101790019449,0.1087101790019449,0.10871017900194492,0.02160838898249545,0.10871017900194492,0.1087101790019451,0.10871017900194496,0.10871017900194493,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2016-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-04-01,RSDR-CVaR,0.10258306766244495,0.10258306766243502,0.10258306766243816,0.07675239103807198,0.10258306766243509,0.10258306766242922,0.10258306766243502,0.10258306766243269,0.10258306766243502,0.10258306766243509
0.04,altdata_bnmeanrank_hmm,2016-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-05-01,DR-CVaR,0.1087101790019449,0.1087101790019449,0.10871017900194492,0.02160838898249545,0.10871017900194492,0.1087101790019451,0.10871017900194496,0.10871017900194493,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2016-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-05-01,RSDR-CVaR,0.10258306766243716,0.10258306766243715,0.10258306766243715,0.07675239103806564,0.10258306766243715,0.10258306766243715,0.10258306766243715,0.10258306766243715,0.10258306766243715,0.10258306766243715
0.04,altdata_bnmeanrank_hmm,2016-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-06-01,DR-CVaR,0.1087101790019449,0.1087101790019449,0.10871017900194492,0.02160838898249545,0.10871017900194492,0.1087101790019451,0.10871017900194496,0.10871017900194493,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2016-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-06-01,RSDR-CVaR,0.10258306766243747,0.10258306766243752,0.10258306766243748,0.07675239103806637,0.10258306766243426,0.10258306766243742,0.10258306766243747,0.10258306766243747,0.10258306766243747,0.10258306766243737
0.04,altdata_bnmeanrank_hmm,2016-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-07-01,DR-CVaR,0.10871017900194399,0.10871017900194489,0.10871017900194499,0.021608388982495553,0.10871017900194496,0.10871017900194557,0.10871017900194498,0.10871017900194505,0.10871017900194498,0.10871017900194498
0.04,altdata_bnmeanrank_hmm,2016-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-07-01,RSDR-CVaR,0.10258306766243555,0.10258306766243801,0.10258306766243772,0.07675239103806758,0.10258306766243679,0.10258306766243679,0.10258306766243722,0.10258306766243691,0.10258306766243679,0.1025830676624371
0.04,altdata_bnmeanrank_hmm,2016-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-08-01,DR-CVaR,0.10871017900194399,0.10871017900194489,0.10871017900194499,0.021608388982495553,0.10871017900194496,0.10871017900194557,0.10871017900194498,0.10871017900194505,0.10871017900194498,0.10871017900194498
0.04,altdata_bnmeanrank_hmm,2016-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-08-01,RSDR-CVaR,0.10258306766243726,0.10258306766243701,0.10258306766243748,0.07675239103806676,0.102583067662437,0.10258306766243698,0.102583067662437,0.10258306766243687,0.102583067662437,0.102583067662437
0.04,altdata_bnmeanrank_hmm,2016-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-09-01,DR-CVaR,0.10871017900194399,0.10871017900194489,0.10871017900194499,0.021608388982495553,0.10871017900194496,0.10871017900194557,0.10871017900194498,0.10871017900194505,0.10871017900194498,0.10871017900194498
0.04,altdata_bnmeanrank_hmm,2016-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-09-01,RSDR-CVaR,0.10258306766243719,0.10258306766243719,0.10258306766243705,0.07675239103806628,0.10258306766243719,0.1025830676624388,0.10258306766243769,0.10258306766243536,0.10258306766243701,0.10258306766243716
0.04,altdata_bnmeanrank_hmm,2016-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-10-01,DR-CVaR,0.10871017900194493,0.10871017900194493,0.108710179001945,0.02160838898249547,0.10871017900194495,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2016-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-10-01,RSDR-CVaR,0.10258306766243784,0.1025830676624372,0.10258306766243765,0.07675239103806525,0.10258306766243708,0.10258306766243605,0.10258306766243716,0.10258306766243613,0.10258306766243776,0.10258306766243716
0.04,altdata_bnmeanrank_hmm,2016-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-11-01,DR-CVaR,0.10871017900194493,0.10871017900194493,0.108710179001945,0.02160838898249547,0.10871017900194495,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2016-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-11-01,RSDR-CVaR,0.10258306766243688,0.10258306766243688,0.1025830676624383,0.07675239103806802,0.10258306766243734,0.10258306766243644,0.10258306766243516,0.10258306766243688,0.10258306766243822,0.10258306766243688
0.04,altdata_bnmeanrank_hmm,2016-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-12-01,DR-CVaR,0.10871017900194493,0.10871017900194493,0.1087101790019449,0.02160838898249562,0.1087101790019449,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2016-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2016-12-01,RSDR-CVaR,0.1025830676624365,0.10258306766243955,0.10258306766243677,0.0767523910380682,0.1025830676624365,0.1025830676624352,0.10258306766243624,0.10258306766243669,0.1025830676624365,0.10258306766243637
0.04,altdata_bnmeanrank_hmm,2017-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-01-01,DR-CVaR,0.10871017900194493,0.10871017900194495,0.10871017900194495,0.02160838898249548,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495
0.04,altdata_bnmeanrank_hmm,2017-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-01-01,RSDR-CVaR,0.10258306766243708,0.10258306766243777,0.10258306766243576,0.07675239103806533,0.10258306766244181,0.10258306766243708,0.1025830676624356,0.10258306766243697,0.10258306766243569,0.10258306766243708
0.04,altdata_bnmeanrank_hmm,2017-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-02-01,DR-CVaR,0.10871017900194493,0.10871017900194495,0.10871017900194495,0.02160838898249548,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495
0.04,altdata_bnmeanrank_hmm,2017-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-02-01,RSDR-CVaR,0.10258306766243669,0.1025830676624373,0.10258306766244248,0.07675239103806797,0.10258306766243723,0.10258306766243326,0.10258306766244056,0.10258306766243536,0.10258306766243201,0.10258306766243719
0.04,altdata_bnmeanrank_hmm,2017-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-03-01,DR-CVaR,0.10871017900194493,0.10871017900194495,0.10871017900194495,0.02160838898249548,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495
0.04,altdata_bnmeanrank_hmm,2017-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-03-01,RSDR-CVaR,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.07675239103806593,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712
0.04,altdata_bnmeanrank_hmm,2017-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-04-01,DR-CVaR,0.10871017900194493,0.10871017900194495,0.10871017900194495,0.02160838898249548,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495
0.04,altdata_bnmeanrank_hmm,2017-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-04-01,RSDR-CVaR,0.10258306766243717,0.10258306766243717,0.10258306766243717,0.07675239103806543,0.10258306766243717,0.10258306766243717,0.10258306766243717,0.10258306766243717,0.10258306766243717,0.10258306766243717
0.04,altdata_bnmeanrank_hmm,2017-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-05-01,DR-CVaR,0.10871017900194493,0.10871017900194495,0.10871017900194495,0.02160838898249548,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495,0.10871017900194495
0.04,altdata_bnmeanrank_hmm,2017-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-05-01,RSDR-CVaR,0.10258306766243787,0.10258306766243783,0.10258306766243509,0.07675239103806308,0.10258306766243797,0.10258306766243726,0.10258306766243787,0.102583067662438,0.10258306766243801,0.10258306766243794
0.04,altdata_bnmeanrank_hmm,2017-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-06-01,DR-CVaR,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.02160838898249562,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493,0.10871017900194493
0.04,altdata_bnmeanrank_hmm,2017-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-06-01,RSDR-CVaR,0.10258306766243709,0.10258306766243705,0.10258306766243637,0.07675239103806694,0.1025830676624371,0.10258306766243837,0.10258306766243248,0.10258306766243705,0.10258306766243973,0.10258306766243688
0.04,altdata_bnmeanrank_hmm,2017-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-07-01,DR-CVaR,0.1087101790019448,0.10871017900194496,0.10871017900194496,0.021608388982495508,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496
0.04,altdata_bnmeanrank_hmm,2017-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-07-01,RSDR-CVaR,0.10258306766244817,0.10258306766243798,0.10258306766243798,0.07675239103806288,0.10258306766243798,0.10258306766243443,0.10258306766243816,0.10258306766243377,0.10258306766243701,0.10258306766243834
0.04,altdata_bnmeanrank_hmm,2017-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-08-01,DR-CVaR,0.10871017900194498,0.10871017900194489,0.10871017900194495,0.02160838898249505,0.10871017900194495,0.10871017900194507,0.10871017900194752,0.10871017900194474,0.10871017900194299,0.10871017900194609
0.04,altdata_bnmeanrank_hmm,2017-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-08-01,RSDR-CVaR,0.10258306766243713,0.10258306766243713,0.10258306766243713,0.0767523910380658,0.10258306766243713,0.10258306766243713,0.10258306766243713,0.10258306766243713,0.10258306766243713,0.10258306766243713
0.04,altdata_bnmeanrank_hmm,2017-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-09-01,DR-CVaR,0.10871017900194493,0.10871017900194492,0.10871017900194492,0.02160838898249573,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492
0.04,altdata_bnmeanrank_hmm,2017-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-09-01,RSDR-CVaR,0.10258306766243691,0.10258306766243745,0.10258306766243808,0.07675239103806546,0.10258306766243745,0.10258306766243637,0.10258306766243745,0.10258306766243905,0.10258306766243734,0.10258306766243681
0.04,altdata_bnmeanrank_hmm,2017-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-10-01,DR-CVaR,0.10871017900194493,0.10871017900194492,0.10871017900194492,0.02160838898249573,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492
0.04,altdata_bnmeanrank_hmm,2017-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-10-01,RSDR-CVaR,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.07675239103806593,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712
0.04,altdata_bnmeanrank_hmm,2017-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-11-01,DR-CVaR,0.10871017900194493,0.10871017900194492,0.10871017900194492,0.02160838898249573,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492
0.04,altdata_bnmeanrank_hmm,2017-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-11-01,RSDR-CVaR,0.10258306766243519,0.10258306766243719,0.10258306766243638,0.07675239103806211,0.10258306766243803,0.10258306766243262,0.10258306766243735,0.10258306766244155,0.10258306766244066,0.10258306766243719
0.04,altdata_bnmeanrank_hmm,2017-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-12-01,DR-CVaR,0.10871017900194493,0.10871017900194492,0.10871017900194492,0.02160838898249573,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492
0.04,altdata_bnmeanrank_hmm,2017-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2017-12-01,RSDR-CVaR,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.07675239103806582,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712
0.04,altdata_bnmeanrank_hmm,2018-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2018-01-01,DR-CVaR,0.10871017900194493,0.10871017900194492,0.10871017900194492,0.02160838898249573,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492,0.10871017900194492
0.04,altdata_bnmeanrank_hmm,2018-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2018-01-01,RSDR-CVaR,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.0767523910380658,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712,0.10258306766243712
0.04,altdata_bnmeanrank_hmm,2018-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.04,altdata_bnmeanrank_hmm,2018-02-01,DR-CVaR,0.10948595575626151,0.10948595575626158,0.10948595575626358,0.014626398193646174,0.1094859557562615,0.10948595575625937,0.10948595575626285,0.10948595575625851,0.10948595575626151,0.10948595575626142
