Date,Regime_0,Regime_1,Regime_2,Regime_3
2009-05-18,0.010306433300911235,0.9896935666987732,3.1450014809578586e-13,0.0
2009-05-19,0.7220220073594715,0.27797799263954426,9.848395418924638e-13,6.437735567965548e-26
2009-05-20,0.6022290065309829,0.39777099346836375,6.542079766748628e-13,7.466149650772818e-120
2009-05-21,0.9996303288140352,0.0003696711859648608,8.987969499051658e-19,1.2684234979754194e-218
2009-05-22,0.0033706056089527446,0.9674222984423619,0.029207095948685226,6.921990278591968e-25
2009-05-25,4.287986421416429e-09,1.0771311029298575e-12,9.830134533294593e-19,0.9999999957109367
2009-05-26,0.08897347002204693,0.9110261913471946,3.386307587625652e-07,0.0
2009-05-27,0.0031208924207005045,0.9968218508220923,5.725675720659062e-05,5.048775853765537e-218
2009-05-28,0.06680894137901135,0.9331910235208956,3.510009364206521e-08,2.169587759426756e-168
2009-05-29,0.9998700302327437,0.0001299697672547895,2.6461408504488412e-21,1.1894945314859477e-217
2009-06-01,0.9999934930073167,6.506992683098854e-06,4.0169699580211916e-25,0.0
2009-06-02,0.3920279589536798,0.6079639593640709,8.081682249567121e-06,4.365829347289148e-65
2009-06-03,0.9980919881510333,0.0019080118489671935,2.795068822948991e-19,0.0
2009-06-04,0.7964870994311626,0.20351290056881752,1.9447531773957563e-14,0.0
2009-06-05,0.01468778973084037,0.9843893629191086,0.0009228473500512536,4.3898155203372475e-80
2009-06-08,0.0005534391225556024,0.9241774496995879,0.07526911117785817,2.873707561158381e-43
2009-06-09,0.0007656205908408654,0.959781430849802,0.03945294855935735,1.33478780084511e-130
2009-06-10,0.0007380249856415498,0.9953282045461395,0.003933770468220528,3.3021091806760864e-31
2009-06-11,0.0007271856268439321,0.9917938519910839,0.007478962382072706,1.799407016444239e-148
2009-06-12,0.7570764128463309,0.24292333850351086,2.486501587813322e-07,7.447152125023803e-84
2009-06-15,0.914208401826371,0.08579159817362757,1.2563183002357251e-18,0.0
2009-06-16,0.001512653033639616,0.9974572780303217,0.0010300689360370424,9.46373890370071e-174
2009-06-17,0.004309949811557298,0.9955221441536108,0.00016790603483158182,5.2974683450998294e-36
2009-06-18,0.006250336528066484,0.9937495804328252,8.303910762218245e-08,1.8042823307844325e-103
2009-06-19,0.038447050265178286,0.9615523640407296,5.856940930464828e-07,6.381658915624422e-75
2009-06-22,0.001786776626592335,0.998213223373409,5.897501114234781e-27,0.0
2009-06-23,0.09765303059079972,0.9023469435819998,2.5827198737719382e-08,2.392991172427079e-120
2009-06-24,0.6657215775941031,0.33427832618500153,9.622089527849456e-08,9.657970291689412e-64
2009-06-25,0.0015230829406567097,0.998476909145057,7.914287141038809e-09,6.503010906821776e-257
2009-06-26,0.20762455986807052,0.7889390115627947,0.003436428569136028,1.946974615221981e-17
2009-06-29,0.00021336371392936509,0.7321508816115966,0.26763575467447354,9.997721076327857e-35
2009-06-30,0.000497735008937251,0.8908014057681846,0.10870085922287774,3.4849645015471285e-152
2009-07-01,0.01504288650589831,0.9807077324218474,0.004249381072254152,3.527078162424836e-33
2009-07-02,0.024080345923280712,0.9759196540767189,1.2955998566849297e-23,0.0
2009-07-03,1.7217940164054767e-127,0.0,0.0,1.0
2009-07-06,0.8213754301609688,0.17862442175927598,1.4807975496087764e-07,2.2330045781027103e-117
2009-07-07,0.0018759089671791225,0.9981240910328222,2.5179408866861373e-25,0.0
2009-07-08,0.004110601517745763,0.9958889325599509,4.659223040679227e-07,5.915985181896115e-172
2009-07-09,0.0006034896884531598,0.9993266724694544,6.983784209224418e-05,1.839369872341761e-91
2009-07-10,8.677691873561024e-05,0.8919330834643525,0.1079801396169136,3.018271224986004e-54
2009-07-13,0.5447743810776755,0.4552256189223256,1.7860508625262035e-42,0.0
2009-07-14,0.0009085407860842337,0.9990633149878843,2.814422603059545e-05,4.3825420281598943e-63
2009-07-15,0.006036722440681377,0.9939632775593193,2.7139450705240386e-20,0.0
2009-07-16,7.116960042579008e-06,0.1625484623667154,0.8374444206732423,1.7564146029764546e-64
2009-07-17,0.0002007743015423784,0.9467606590750532,0.05303856662340353,1.455479070100817e-65
2009-07-20,0.0029800951766187343,0.9966341285200738,0.0003857763033081807,1.9926824761008368e-98
2009-07-21,0.007656771702053263,0.9923424456234511,7.826744947066698e-07,2.4383061865707583e-24
2009-07-22,1.7886723853002303e-07,0.019034417293747122,0.9809647055544558,6.982845584327835e-07
2009-07-23,0.004648828593005265,0.9953377871271868,1.3384279808993395e-05,0.0
2009-07-24,3.989997990600062e-06,0.19385595248365026,0.8061400143912546,4.3127104525026404e-08
2009-07-27,7.735727248827916e-05,0.8455149588052159,0.15440768379655775,1.2573837414762463e-10
2009-07-28,0.00010222812355158888,0.8111876914227526,0.18871008045369544,7.870231024626539e-38
2009-07-29,0.0006701410055067426,0.9990462455179958,0.0002836134764985559,7.794625729966294e-180
2009-07-30,0.20112948497737396,0.7988705147869978,2.3562709382005956e-10,0.0
2009-07-31,0.13789238336348408,0.8621076066671199,9.969394747716494e-09,2.29893979753678e-215
2009-08-03,0.04580782800332793,0.9541921595281152,1.2468557333760656e-08,0.0
2009-08-04,2.8254337486448378e-05,0.5771044655961995,0.42286727994789786,1.1841605571031756e-10
2009-08-05,0.9873244628994488,0.012675537100185073,3.657528804933342e-13,5.034103254834138e-39
2009-08-06,8.590500592326276e-05,0.7616839856241748,0.23823010936990177,3.293730014176811e-156
2009-08-07,0.11794749059131035,0.8820523637537809,1.4565490705069913e-07,1.4949279914576546e-257
2009-08-10,2.3278210918837994e-05,0.4166644629652056,0.5833122588238752,1.0262774774772094e-34
2009-08-11,0.000625590275203482,0.9991646879321994,0.00020972179259725918,3.531331836704873e-172
2009-08-12,0.00018195943319757038,0.9997028845580728,0.00011515600872843981,1.9192665714394993e-167
2009-08-13,0.0009650927632019149,0.9931814273009094,0.005853479935887641,6.55124775706063e-45
