Date,Regime_0,Regime_1,Regime_2,Regime_3
2003-07-28,3.9324269805907195e-05,0.4910496173638818,0.5089110583663119,2.9279902823171564e-42
2003-07-29,0.0001482853627465421,0.9547898817197021,0.04506183291755057,7.715144256997733e-50
2003-07-30,0.0004442606457513962,0.9855014681892628,0.014054271164985824,2.791545668508581e-22
2003-07-31,0.022963907735639714,0.9770360922642941,6.566746467061901e-14,1.4415346975023698e-126
2003-08-01,0.01462754644500517,0.985372015823848,4.3773114515719673e-07,4.258410783992879e-140
2003-08-04,4.46258846028964e-05,0.32510509934780585,0.6748502747675895,1.5400795228634728e-53
2003-08-05,0.1931222298585491,0.8068777701401748,1.2761703635648648e-12,7.918835077052984e-226
2003-08-06,0.02536701611211343,0.9746282395024012,4.744385484639017e-06,2.3059918522374083e-48
2003-08-07,0.0006616185611218834,0.9993383450004483,3.643842864714982e-08,4.937698712476755e-96
2003-08-08,0.0008801179298992143,0.972971686705546,0.026148195364554497,2.0962849922924233e-26
2003-08-11,9.139729315653667e-07,0.06637908613610079,0.9336199998909673,8.618890509872637e-27
2003-08-12,3.0759506015288686e-05,0.8808683774430293,0.11910086305095477,2.551006126927248e-108
2003-08-13,0.0010599110665318395,0.9375193418382716,0.06142074709519492,5.660417162908561e-96
2003-08-14,0.0003539944260220637,0.9986782656296402,0.000967739944336611,1.21520892138271e-64
2003-08-15,1.394343993924683e-07,0.015267480233217633,0.9847323803323829,5.60632711315938e-20
2003-08-18,0.00019333578228227988,0.9996257648014059,0.00018089941631137596,1.9704836410236808e-99
2003-08-19,0.08662656367456685,0.9133734327583415,3.5670929555650628e-09,2.756646698703951e-36
2003-08-20,8.734227528372127e-05,0.5601314217449866,0.43978123597973107,4.345230889451043e-40
2003-08-21,0.0001373317771057343,0.3887047329346298,0.6111579352882659,9.84613633567912e-44
2003-08-22,4.9209934849443675e-05,0.662478043989987,0.33747274607516403,3.816899926839578e-119
2003-08-25,2.7994374414585005e-07,0.022568623234038892,0.9774310968222167,2.764209093600947e-27
2003-08-26,1.002239093885877e-06,0.049623093640269435,0.9372386776902555,0.01313722643038095
2003-08-27,2.1473960913731832e-07,0.013060804571247826,0.9869389806891417,1.2825477081418278e-15
2003-08-28,3.671480546950533e-06,0.18831158744889998,0.8116847410705527,2.3896136852363467e-32
2003-08-29,5.814053689221781e-05,0.6028564300470556,0.3970854294160516,2.2287866650338597e-19
2003-09-01,0.03742955547605436,1.239062150586037e-33,1.68438411457864e-84,0.9625704445239442
2003-09-02,0.8404451477252503,0.1595548346903984,1.7584351645479432e-08,7.696724901721413e-265
2003-09-03,6.280232087469408e-07,0.034658549771421826,0.96534082220537,6.192690232214528e-42
2003-09-04,7.332701612481823e-05,0.3411613512218153,0.6587653217620603,2.633667980228597e-26
2003-09-05,0.0006901220605498592,0.8665003097127026,0.1328095682267486,1.7470054962943784e-109
2003-09-08,2.0277967481121657e-05,0.3450289116286657,0.6549508104038538,1.2737601810441764e-116
2003-09-09,0.0013408697270188225,0.9166863755033978,0.08197275476958206,3.047884814935987e-103
2003-09-10,0.00020870468709926142,0.9997768328288239,1.4462484075881987e-05,3.34292917987679e-216
2003-09-11,1.7469974297200638e-05,0.5132334884962658,0.48674904152943765,1.492379103921826e-62
2003-09-12,1.879873756469163e-07,0.012344864914826654,0.9876549470977971,7.150566791751365e-32
2003-09-15,1.0904726123401901e-07,0.01189423991979038,0.9881056510329489,1.4590022436541986e-27
2003-09-16,0.005981029602685154,0.9939529544533532,6.601594396131849e-05,1.5962699673880586e-269
2003-09-17,2.809244033851538e-07,0.012155351470246305,0.9878443676053504,3.589569254661351e-23
2003-09-18,0.00014267494027389945,0.9784508360973452,0.021406488962381048,4.133469034660008e-189
2003-09-19,1.847829856235912e-05,0.2622101595299937,0.7377713621714431,2.9146599428125077e-24
2003-09-22,0.3114666039154561,0.688533396084543,2.1176185173863222e-18,4.382710710965927e-144
2003-09-23,1.1505404318432807e-07,0.015793691764160383,0.9842061931817957,1.7433104930295092e-37
2003-09-24,0.001342844419860513,0.9986571555801383,2.471673678442994e-16,4.34105716e-316
2003-09-25,0.00439379821193183,0.9955956321708995,1.0569617169643914e-05,5.420751024463814e-84
2003-09-26,0.00011200421875936714,0.9959334769597481,0.003954518821492427,3.231347775432145e-108
2003-09-29,3.454746753243915e-05,0.9997694635192317,0.00019598901323501238,4.401831757475575e-131
2003-09-30,3.929609601319559e-05,0.9999606919849295,1.1919057538449807e-08,9.05190416908722e-131
2003-10-01,0.42538998833779473,0.5746100116622058,1.403886867558635e-31,0.0
2003-10-02,8.288686894778118e-06,0.6038086826914655,0.396183028621639,1.0645408038164103e-49
2003-10-03,0.0005034144348328194,0.9994965846520886,9.130779427611184e-10,2.864180564863978e-190
2003-10-06,1.4650392713100548e-07,0.018689316416304957,0.9813105370796387,1.2827815808895796e-13
2003-10-07,1.5053001775418876e-07,0.015514011920231056,0.9844858375497519,4.501228297866117e-60
2003-10-08,2.1180813689242504e-05,0.166489940259811,0.8334888789265,1.3967387532682703e-39
2003-10-09,3.878680741723028e-06,0.47215813283830976,0.5278379884809492,1.4088312727495371e-142
2003-10-10,3.808586975646831e-07,0.024693826185699087,0.9753057929556034,3.3329921059660815e-71
2003-10-13,5.948207395122923e-07,0.03328988913256741,0.9667095160466935,1.0157558440680648e-94
2003-10-14,2.0601363235387862e-05,0.252668136460355,0.7473112621764101,2.9587570862430124e-45
2003-10-15,2.018375870100851e-07,0.02238862770182912,0.9776111704605824,1.2653246476714e-15
2003-10-16,4.092265996709316e-08,0.006004269976889898,0.9939956891004491,1.3541930190217776e-15
2003-10-17,0.0005970750251118066,0.9841113314708454,0.015291593504043138,3.735263060319393e-189
2003-10-20,1.0023529159636653e-05,0.24436428224632553,0.7556256942245136,3.540840320756758e-16
2003-10-21,1.0268881968190921e-06,0.029579810818452502,0.9697532970586143,0.0006658652347360598
2003-10-22,0.000945967180976491,0.9990540328128841,6.140928120150409e-12,1.5132994170509898e-185
2003-10-23,0.03031989588878121,0.9696801038037476,3.074699364600951e-10,2.5630964402190866e-59
2003-10-24,4.479333538878687e-07,0.02993703125773435,0.9700625208089113,1.2765673315946722e-42
2003-10-27,3.6175825651549086e-07,0.016446452404219356,0.9835531858375242,1.8448824497030125e-17
2003-10-28,5.457182071220698e-05,0.9999208644482633,2.4563731024050503e-05,5.618488170074873e-158
2003-10-29,4.886279292873453e-08,0.003952113043797947,0.9960478380934089,3.763603114997296e-27
2003-10-30,5.569457323166077e-08,0.00651018836794834,0.9934897559374777,9.409084511329776e-32
2003-10-31,5.640714537801497e-07,0.02807808632495894,0.9719213496035864,6.977932785358094e-22
2003-11-03,0.0007429833285873382,0.9193570250325581,0.0798999916388552,1.492943679117967e-107
2003-11-04,2.047706292316784e-06,0.06000865726346734,0.9399892950302404,1.43460870445525e-32
2003-11-05,0.00011896020311549724,0.36762480525500546,0.6322562345418776,7.247219986152483e-95
2003-11-06,8.665387247849495e-06,0.26870704411126745,0.7312842905014846,2.458260975025594e-65
2003-11-07,7.546803817331613e-06,0.14329017997967555,0.8567022732165076,5.539247079290285e-26
2003-11-10,2.5870497884156807e-06,0.17414684253625096,0.8258505704139598,5.731239776093136e-48
2003-11-11,5.40221152481879e-05,0.937214616242928,0.0627313616417523,7.081155735700557e-14
2003-11-12,7.384800626548638e-06,0.16023351760999888,0.8397590975893752,1.1967329492242776e-138
2003-11-13,2.464441235774194e-05,0.3133638658954767,0.6866114896921653,3.044428162871188e-39
2003-11-14,1.1345274654638548e-05,0.6056321019928731,0.39435655273247155,9.36884786840844e-106
2003-11-17,6.911442594152676e-05,0.9933236410739136,0.00660724450014373,4.401307277127686e-223
2003-11-18,0.0001070537811505739,0.7854713636054746,0.21442158261337357,1.7086954690430048e-83
2003-11-19,7.300525417260433e-05,0.9998386809850702,8.831376075809933e-05,5.790289777831483e-153
2003-11-20,4.134653067577225e-05,0.9799941597578696,0.01996449371145481,5.174393102695616e-72
2003-11-21,0.00010509389979090547,0.9998947031500411,2.0295016611954842e-07,1.4085662041930348e-49
2003-11-24,5.054339817574159e-05,0.9979221689691964,0.0020272876326285945,6.713734553428565e-257
2003-11-25,6.785808108544264e-07,0.022733071939516344,0.9772662494793284,3.4430213990207043e-13
2003-11-26,1.128744641011108e-06,0.040074572540666716,0.9599242987146928,1.9488622317583802e-48
2003-11-27,1.6408547784410915e-09,9.998982111861282e-26,2.3289993419378895e-53,0.9999999983591454
2003-11-28,3.4118396291610596e-07,0.014039896025065095,0.9859597627695378,2.14343653240538e-11
2003-12-01,0.0035871519990481773,0.9955906074233338,0.0008222405776175325,0.0
2003-12-02,1.8764773192105404e-06,0.0990127236805428,0.9009853998421387,3.109014572411945e-75
2003-12-03,1.9605888891400762e-07,0.00718228210896812,0.992817521832142,1.3594188969718212e-23
2003-12-04,6.127603717980873e-07,0.03661089990380418,0.9633884873358247,2.1348503460086656e-20
2003-12-05,0.00010912700918095957,0.670794220005197,0.32909665298562285,1.0939797865368141e-163
2003-12-08,0.0010241121193350195,0.9962174282056081,0.0027584596750557548,1.609981274495457e-211
2003-12-09,0.0004521074983032405,0.9603208029272516,0.03922708957444383,9.929524186756615e-107
2003-12-10,7.305342276664324e-06,0.07491970712493093,0.9250729875327881,3.9923519831179695e-15
2003-12-11,0.0005706784951675064,0.9865634686152944,0.012865852889539174,1.4049104590254556e-203
2003-12-12,0.00013209667351208806,0.49311264799782095,0.5067552553286685,2.74070215862771e-125
2003-12-15,8.15170642594829e-05,0.30055275885598604,0.6993657240797537,4.296938385099303e-76
2003-12-16,5.900298566054647e-05,0.7477414667979628,0.25219953021637626,3.809796038796166e-50
2003-12-17,5.310270033865832e-07,0.027537207119570004,0.9724622618534264,1.8011147073083796e-16
2003-12-18,6.152100801996017e-05,0.9939263429273845,0.006012136064595848,5.321284280599336e-174
2003-12-19,5.6850125436736983e-08,0.011129240976339376,0.9888705567086267,1.4546490875479092e-07
2003-12-22,7.149694878380366e-06,0.17979094297360362,0.8202019073315184,5.131518543361427e-145
2003-12-23,2.4055196161499304e-08,0.0035747260559796405,0.9964252498888246,4.515164991738018e-22
2003-12-24,2.163814302666055e-07,0.018924320021841034,0.981075463596729,1.4366617844314254e-24
2003-12-25,2.3909118512890408e-09,2.2262320100310493e-08,9.367937393496482e-11,0.9999999752530891
2003-12-26,7.331372971129815e-09,0.001766545644833053,0.998127558262135,0.00010588876165935717
2003-12-29,8.756674970364993e-07,0.08973160321584583,0.910267521116657,1.3789580994897341e-132
2003-12-30,1.370057021249343e-08,0.0032304319736386243,0.996769554323529,2.261975520011566e-12
2003-12-31,8.361519267350399e-07,0.012614937719201498,0.9873842178360721,8.292798971978922e-09
2004-01-01,3.522582949095459e-07,0.003272017435732967,0.12103790375281161,0.875689726553161
2004-01-02,0.00011352424765088323,0.7061846629394866,0.2937018128128638,9.876165159003235e-18
2004-01-05,0.07411280446151956,0.9258871443283824,5.121009924360142e-08,0.0
2004-01-06,0.0002074661346933418,0.7654018186435327,0.23439071522177474,3.356930682516254e-28
2004-01-07,2.718465722244285e-06,0.07422544160769433,0.9257718399265832,7.940444116800118e-26
2004-01-08,0.000229103645709301,0.9081697457731801,0.09160115058111083,4.504315185135708e-78
2004-01-09,0.0025875912926271306,0.9739699927855254,0.023442415921845795,1.5975760982177065e-115
2004-01-12,4.798267826164753e-06,0.10773891805705287,0.8922562836751202,4.329538452946368e-22
2004-01-13,2.5018499973622386e-06,0.05653055586456191,0.9434669422854404,2.8151120636742803e-85
2004-01-14,0.00018063232862989574,0.8736205612542616,0.12619880641710712,1.4863147766470197e-72
2004-01-15,3.2206960455737597e-06,0.20164271342499893,0.7983540658789547,2.841799726793747e-157
2004-01-16,0.00504605137016329,0.9847691004279071,0.01018484820192936,3.9048730184081613e-150
2004-01-19,6.361795007569836e-11,1.8746210795544788e-72,1.2527438537479701e-163,0.9999999999363816
2004-01-20,0.0002355239469999359,0.3583833522323865,0.641381123820614,1.394957447797501e-53
2004-01-21,0.0029420499865217774,0.9754278834924205,0.02163006652105931,1.21365802436492e-38
2004-01-22,9.52424837467677e-06,0.12462269198177996,0.8753677837698446,3.2906387976853124e-19
2004-01-23,5.957276515889792e-06,0.029765033032592526,0.9702290096908882,3.885054080576019e-15
2004-01-26,0.0002126454057418772,0.982250525758072,0.017536828836187082,1.5986607754415545e-164
2004-01-27,0.0001829124540749163,0.6457477780726436,0.35406930947328075,2.3291974065014906e-85
2004-01-28,0.001889156456608307,0.9981083788636735,2.4646797195396147e-06,8.141418878649798e-134
2004-01-29,0.761880655477951,0.23811934441647808,1.055691295232084e-10,3.838579177741483e-102
2004-01-30,4.390064611117586e-06,0.11894363833250633,0.8810519716028835,2.0962733885799507e-18
2004-02-02,2.8436659638117915e-05,0.9259964239222461,0.0739751394181166,6.511265235343309e-42
2004-02-03,2.6837471682444006e-07,0.02659359672376537,0.9734061289385066,5.9630108252036865e-09
2004-02-04,0.0006657000894684582,0.9993259438061938,8.356104339078324e-06,2.0986974041858796e-91
2004-02-05,1.8660603115670833e-05,0.4415798223736496,0.5584015170232354,1.2150663889818473e-17
2004-02-06,0.0005865044859863119,0.99918988828498,0.00022360722903245315,6.246842579838832e-164
2004-02-09,1.8200066807419103e-06,0.06977595803277324,0.9302222219605466,3.0048697825894376e-19
2004-02-10,5.6217999842162624e-08,0.009209981951214209,0.9907899618307862,2.5866324202783147e-36
2004-02-11,8.001635022065343e-06,0.13736172509373185,0.8626302732712459,1.0754293994605685e-99
2004-02-12,2.1176143151503824e-07,0.01254260686208126,0.9874571813764865,1.5788824936785592e-32
2004-02-13,9.587101041793066e-08,0.012321922602477574,0.9876779815265114,3.7238940284692326e-35
2004-02-16,2.451606070449056e-13,1.7215887947373297e-52,3.3923120111455453e-106,0.9999999999997549
2004-02-17,3.077902361305278e-06,0.09145722206377269,0.9085397000338663,1.5311599456192706e-104
2004-02-18,3.138881964695258e-06,0.07259658076174322,0.9274002803562913,4.336745671395166e-35
2004-02-19,0.0002021897505667135,0.992332767362996,0.007465042886439122,5.116160471422811e-48
2004-02-20,9.032542553625479e-05,0.3331021048506824,0.6668075697237824,4.981708967886153e-38
2004-02-23,2.8341922130909668e-05,0.38797620824570017,0.6119954498321695,1.901320830191261e-18
2004-02-24,3.3242345000572045e-06,0.19238198473190093,0.8076146910335993,8.059034712788529e-29
2004-02-25,3.5210725331625915e-05,0.24035575132471693,0.759609037949952,8.293268222218568e-42
2004-02-26,1.2234692807064237e-06,0.041942035277283005,0.9580567412534354,1.8920205325646824e-43
2004-02-27,9.278423615441152e-07,0.02938167352893903,0.9706173986286994,3.722164700903646e-24
2004-03-01,7.9274340916742e-05,0.8251225255091998,0.17479820014988198,6.470253701385621e-144
2004-03-02,0.00018610518708839767,0.34548882328785213,0.6543250715250578,3.6063899478601124e-95
2004-03-03,5.889947131677139e-06,0.08937457427135015,0.9106195357815184,1.0259324246601509e-107
2004-03-04,4.492986542087926e-07,0.01964965787954249,0.9803498928218035,4.876235957057846e-24
2004-03-05,0.00010433840430351455,0.8579284857754531,0.14196717582024193,3.006625056293313e-75
2004-03-08,0.000503038200284221,0.8853657392160383,0.11413122258367896,4.704246429659251e-148
2004-03-09,4.392183009658422e-06,0.3703162604218006,0.6296793473951903,9.394629101643601e-38
2004-03-10,0.0023668133200480724,0.9976331866798395,1.1207554085303843e-13,6.053128101102859e-158
2004-03-11,0.4023458939088644,0.5976541060911366,3.57116777428891e-35,0.0
2004-03-12,0.0005074338090961521,0.999492566190905,8.433822913424756e-17,4.654033958454906e-200
2004-03-15,0.0008976036088704195,0.9991023963911277,1.6846915201684378e-18,2.024016503582982e-278
2004-03-16,0.0009043462470121786,0.9990928875094554,2.7662435319461247e-06,2.668014977186563e-74
2004-03-17,0.00046513823508840917,0.9995348617649122,1.4662330980443105e-16,2.7018809386648337e-167
2004-03-18,0.00016729399070990945,0.56354384399723,0.4362888620120605,6.30461967350027e-29
2004-03-19,8.104235843786632e-05,0.9976731169110922,0.002245840730470085,2.2656521135184246e-94
2004-03-22,5.724018803497815e-05,0.9999427594060568,4.0590904792353994e-10,2.160380439148777e-162
2004-03-23,4.709120474384228e-07,0.027951330430827887,0.9720479530052188,2.4565190560757166e-07
2004-03-24,6.662718405510844e-06,0.24594072215072474,0.7540526151308704,1.7344453522065284e-42
2004-03-25,0.00046765033776368563,0.999532348584363,1.0778728088415483e-09,1.4156368444117834e-290
2004-03-26,3.834390193789468e-05,0.3435132687358191,0.6564483873622442,9.44480673920546e-42
2004-03-29,0.00017954410283680498,0.9967546435429468,0.0030658123542150954,2.1298162334668884e-125
2004-03-30,6.172666246586493e-08,0.009030947319874647,0.9909689909534637,2.0794182111603096e-79
2004-03-31,5.131925460484643e-07,0.012485896857513043,0.9875135707625793,1.9187362521831708e-08
2004-04-01,3.143156810044049e-07,0.02189213693215404,0.9781075487521642,7.856698170555795e-53
2004-04-02,0.02686150549101165,0.9731281207849274,1.037372406013048e-05,1.8396512378968674e-195
2004-04-05,6.964820939359302e-05,0.4248715450690899,0.5750588067215173,7.222867119898946e-76
2004-04-06,1.863013742389929e-06,0.0648467708366246,0.9351513661496327,5.332101910495492e-23
2004-04-07,0.0007342503041245818,0.5993164666915475,0.3999492830043295,1.3245883850834286e-40
2004-04-08,2.1215416999112525e-06,0.03442280691727066,0.9655750683014956,3.2395338638587083e-09
2004-04-09,2.6129464996722037e-07,2.3355120152345334e-05,1.911767384922252e-06,0.9999744718178132
2004-04-12,7.133902073111553e-07,0.030270228180892225,0.9697290574051363,1.0237650459147478e-09
2004-04-13,0.00027475795865953564,0.9736057188285068,0.026119523212833732,4.205874755633763e-273
2004-04-14,0.001116005543542608,0.9911888300442254,0.007695164412233053,4.403625573596229e-47
2004-04-15,0.003598317280291502,0.9944660360623898,0.0019356466573201012,3.931869207581207e-44
2004-04-16,0.00012987728617817816,0.5639377383145162,0.4359323843993051,1.4359351109505569e-46
2004-04-19,3.496299786252239e-08,0.004327901229191384,0.9956719614264135,1.0238139715498395e-07
2004-04-20,0.0017827090619390218,0.9982165558756422,7.350624203910193e-07,1.1266421583802677e-173
2004-04-21,9.582043197407286e-05,0.8350949476638215,0.16480923190420596,3.1219012118645113e-208
2004-04-22,0.00022714751983147864,0.9942979173196624,0.005474935160505845,2.6183107971671635e-163
2004-04-23,0.00015890159187916339,0.1442111188386395,0.8556299795694825,2.277269470339054e-60
2004-04-26,6.372712979222483e-05,0.3369756853247544,0.6629605875454524,9.245218603100047e-36
2004-04-27,0.0007689569466428963,0.9872765809549443,0.01195446209841152,3.215551393321878e-51
2004-04-28,0.0029840682652074167,0.9970159310514123,6.83379721051981e-10,2.3443175863254284e-202
2004-04-29,0.13948344695621262,0.8605165486356777,4.408110962178398e-09,3.7091808876100896e-84
2004-04-30,5.1731080218260945e-05,0.975468585702573,0.024479683217208767,2.9752751745522596e-45
2004-05-03,0.00017989999747306372,0.9997355883380833,8.451166444532391e-05,1.7843001587918042e-140
2004-05-04,3.0103651959491957e-05,0.60702353931154,0.3929463570365003,8.900171781277316e-36
2004-05-05,6.988851577179982e-08,0.009877275849509063,0.9901226459643964,8.297578536315289e-09
2004-05-06,0.0013807133270069864,0.9986192866653076,7.684070169929544e-12,7.021102268328304e-78
2004-05-07,0.1361187559429624,0.8638812440570359,1.3939893832245556e-15,6.805424730844959e-124
2004-05-10,0.8710271859740969,0.12897281402590352,5.521350782182008e-29,6.625224908474364e-281
2004-05-11,0.035090495934418035,0.9649095040321547,3.342552813949059e-11,5.750750355508036e-131
2004-05-12,0.004199780442314513,0.9956870396435057,0.00011317991417803149,2.5687429799919522e-36
2004-05-13,4.335524122022433e-05,0.8820711671445879,0.11788547755623367,5.7958208601040586e-11
2004-05-14,3.8021406027508064e-05,0.7108057137000294,0.2891562648939414,1.061478477997416e-28
2004-05-17,0.0005187824088232181,0.9994812175911766,6.58512028979334e-17,2.5515655627328338e-197
2004-05-18,4.6746189040046504e-05,0.9969218080735869,0.003031445737372733,1.7818342222908715e-79
2004-05-19,0.0007843220321296564,0.9989558933668943,0.00025978460097708943,3.01895662106732e-188
2004-05-20,2.0921584697837505e-05,0.25750490388578157,0.7424741745295201,1.4746722543211965e-86
2004-05-21,7.143372547800737e-07,0.01473491329134502,0.9852643723713994,8.007778336446667e-34
2004-05-24,5.372750978493583e-05,0.9161899807989875,0.08375629169122839,1.0774616243097226e-126
2004-05-25,8.240774711187365e-05,0.9341075602048213,0.06581003204806657,1.1463288657246697e-193
2004-05-26,1.0294378216573137e-07,0.009712092515086972,0.9902878044541136,8.701695050854123e-11
2004-05-27,1.196152936676189e-05,0.09375847399754637,0.9062295644730868,9.327241387537914e-57
2004-05-28,2.515834609909611e-06,0.07032629480924606,0.9296711893561439,2.0213108683425505e-23
2004-05-31,3.053237312043397e-09,0.0007990602953261387,0.332573825423919,0.6666271112275176
2004-06-01,0.00021192087482025862,0.9848958665564099,0.014892212568771305,9.599652988530627e-225
2004-06-02,2.8720109835900123e-05,0.27953223969735375,0.7204390401928116,1.4821123764133831e-205
2004-06-03,5.5277388011272546e-05,0.7002325185315433,0.2997122040804453,1.2208784538087828e-141
2004-06-04,1.4097490454211493e-07,0.012522039258664661,0.9874778197664306,2.507329077128031e-45
2004-06-07,0.0028198170439498087,0.9959505096505038,0.0012296733055464372,1.0666605436580876e-243
2004-06-08,7.119920110176766e-07,0.04607181403264383,0.9539274739753447,1.5059512798030437e-72
2004-06-09,0.00025628320613930284,0.9258818728465698,0.07386184394729266,2.1043678455354136e-125
2004-06-10,3.0074813704948352e-05,0.24879815043834885,0.7511717747479462,4.988921021038316e-21
2004-06-11,1.4523332348918265e-06,5.566575982586561e-21,1.846503788158656e-44,0.9999985476667644
2004-06-14,0.0015242129942648615,0.9922556843919743,0.006220102613762173,7.766206743929394e-172
2004-06-15,0.0010976144639569473,0.9987899710021739,0.00011241453386771715,2.859656703452596e-82
2004-06-16,1.4259935733651863e-05,0.2084810970750888,0.791504642989177,2.3096413847211748e-23
2004-06-17,4.928706570265134e-07,0.027423249538282127,0.9725762575910611,5.3027420481020786e-49
2004-06-18,2.8037536150698537e-06,0.2280036339246133,0.7719935623217709,2.3077833918502176e-18
2004-06-21,6.063133377709497e-07,0.06337279737996775,0.9366265963066944,3.737168805307518e-43
2004-06-22,9.848793742209143e-07,0.0580061766570336,0.9419928384627059,8.86885352905672e-13
2004-06-23,3.527066920571814e-08,0.008086733895392268,0.9919132308339386,1.2290388598959295e-64
2004-06-24,5.429733121269761e-06,0.14271004728507428,0.8572845229818049,9.147563665510838e-36
2004-06-25,0.02468642122647618,0.9693438258679575,0.0059697529055659625,2.5770006057210468e-20
2004-06-28,0.03425625838396189,0.9653138104897765,0.0004299311262621447,4.420612891227352e-112
2004-06-29,7.083740925963361e-06,0.09505343533734602,0.9049394809217277,2.186223906850435e-25
2004-06-30,5.880816295098006e-05,0.51902055852538,0.4809206333116685,1.538129481171704e-47
2004-07-01,0.00018047092975508996,0.9971829465077189,0.0026365825625262224,4.7600096574109684e-145
2004-07-02,1.0139846402761539e-05,0.28922116156071603,0.7107686985928804,3.9766014446410834e-45
2004-07-05,2.118055857460122e-09,8.52153903576104e-15,5.571172477466734e-27,0.999999997881936
2004-07-06,0.0008476154199276622,0.9962474266061704,0.002904957973902903,2.749583177059514e-112
2004-07-07,3.8380059627188326e-07,0.02268437237778126,0.9773152296384124,1.4183210309088056e-08
2004-07-08,5.885225006729405e-05,0.999900203834317,4.094391561633068e-05,3.5570099869475087e-75
2004-07-09,1.8226931949283738e-07,0.019296469228833272,0.9807033485018306,1.638483391422639e-14
2004-07-12,1.6220842038980068e-07,0.01057814150309648,0.9894216962884839,3.8611083331704286e-21
2004-07-13,9.613375024734167e-08,0.0053712066623018894,0.9946286972039458,2.395366162837903e-15
2004-07-14,7.119190161464626e-06,0.629929190305761,0.3700636905040779,1.1319265976399706e-98
2004-07-15,0.00011116717466652688,0.9997640841672615,0.00012474865807314344,9.804994592083632e-65
2004-07-16,0.0011685917290735891,0.9988313797461803,2.8524745639254737e-08,5.239727576887357e-122
2004-07-19,1.3542847092245175e-07,0.011782107462107205,0.9881969602191587,2.0796890262861178e-05
2004-07-20,0.00010182181258210323,0.27674239679182217,0.7231557813955948,1.1405970769352315e-97
2004-07-21,0.043927058025348846,0.9560726378604472,3.0411420243147476e-07,5.196877511393558e-169
2004-07-22,0.00022871490655973232,0.5616185104603787,0.4381527745403112,9.274866603194125e-11
2004-07-23,2.577335556804418e-05,0.9859697120758392,0.014004514568593519,6.748708316560283e-78
2004-07-26,1.735624603721592e-07,0.01566243093837762,0.9843373954991619,5.235838631673533e-32
2004-07-27,8.625366838891273e-05,0.9918084689302852,0.008105277401327165,2.490085397095049e-139
2004-07-28,6.389451220748099e-07,0.03835042486437755,0.9616489361905012,1.068960592449574e-30
2004-07-29,1.4010603767025989e-06,0.04037481187624091,0.9596237870633824,8.577671276672569e-35
