,CVaR (Regime),DRO (Regime),CVaR (Unconditional),Equal Weight,Risk Parity,MVO
2025-02-19,-0.0009093541572073419,-0.0009093541572073419,-0.0009434694243279308,0.00026979714340737203,6.108039832603376e-05,-0.00029672927814068575
2025-02-20,0.000476088630724697,0.000476088630724697,0.0004764362478783773,-0.0006212347586435834,0.0002247114554856237,0.0007846363907014919
2025-02-21,0.0014112804814123744,0.0014112804814123744,0.002280465389429462,-0.0019231775966248553,-0.0003112900478251198,-0.0014071795554094235
2025-02-24,0.00036129496880429846,0.00036129496880429846,0.000563433474714089,-0.0022903889805711425,-0.0004791428869124646,4.16226342092828e-05
2025-02-25,0.0023318135728440043,0.0023318135728440043,0.0029214684185548674,-0.0012267462493664445,0.0009635785565472417,0.0006334201187880576
2025-02-26,0.0013489613734287325,0.0013489613734287325,0.0016329141842810191,0.0019502390470951272,0.0018151294250858812,0.0013522210040205391
2025-02-27,-0.0013738561673418376,-0.0013738561673418376,-0.0010608763997688132,-0.005788676400869747,-0.0034088460542627034,-0.0011519184546272387
2025-02-28,0.003039689104020921,0.003039689104020921,0.003118993929988063,0.0013088004557897193,0.0023810405574685597,0.0008777518197450487
2025-03-03,-0.002720921411818655,-0.002720921411818655,-0.0015797800283497863,-0.0029626394984976416,-0.0015306497386716003,-0.0006717437994875541
2025-03-04,-0.0017558853180533718,-0.0017558853180533718,-0.0010361510337191047,-0.004695362797539509,-0.003329678771028007,-0.002081663419741222
2025-03-05,-0.007839170833304853,-0.007839170833304853,-0.006869544910496483,0.00431564274632623,0.0007260566512106892,0.0013048029111505457
2025-03-06,-0.004861817437841554,-0.004861817437841554,-0.004723904164104754,-0.004480648594533888,-0.004027778864592555,-0.0024678533329756387
2025-03-07,0.0013757984647336742,0.0013757984647336742,0.001190968041235513,0.0012979433070183846,0.0009095261530605551,0.00042071891792282075
2025-03-10,-0.002299941697708382,-0.002299941697708382,0.00011966602856712137,-0.0081811658592236,-0.003986083423287421,-0.002009625023672215
2025-03-11,-0.0018194130695790745,-0.0018194130695790745,-0.001816965874985503,-0.00370913568993385,-0.0031670934960156567,-0.002210730924189742
2025-03-12,-0.0006420767517441379,-0.0006420767517441379,-0.0007617284053055808,0.0006864247965982279,-6.280295520071097e-05,-0.00017110557646686457
2025-03-13,-0.0012188686940780237,-0.0012188686940780237,0.00035653593908204834,-0.0038781980095794876,-0.00259870458154177,-0.004449086908735047
2025-03-14,0.0007320472153897254,0.0007320472153897254,0.000557086494081223,0.006922485722805597,0.0036987665634799,0.002436758352517438
2025-03-17,0.0024883216725773484,0.0024883216725773484,0.00248673628549816,0.00465667555044132,0.0031474149019290543,0.0017849217410446881
2025-03-18,0.00028451638096879455,0.00028451638096879455,0.0001256085767937073,-0.0010562235244593733,-0.0006262071931925925,-0.00027001569500808355
2025-03-19,0.0020978592967199664,0.0020978592967199664,0.0014776824045152754,0.004958401914375538,0.0039032471186399983,0.0026748282449341786
2025-03-20,0.0007216926049000501,0.0007216926049000501,0.0006563944576150755,-0.0005368841758444812,0.00036963060225889404,0.0010025030064145836
2025-03-21,-0.00015601715297340211,-0.00015601715297340211,-0.00028219278830164186,-0.0021942313748068484,-0.0015734763319602495,-0.000827438689818463
2025-03-24,-0.0006703450656123438,-0.0006703450656123438,-0.0010671135208401084,0.0031469618000182177,0.0010901737160848675,0.002260177471559819
2025-03-25,-9.297022528271338e-06,-9.297022528271338e-06,-0.0004242423027196769,0.0003392274205135222,0.0005152766787143132,0.00010087187884245762
2025-03-26,-0.0009111196385000731,-0.0009111196385000731,-0.0006701908839789698,-0.002996150645367511,-0.0023799519057867095,-0.0025502802593306093
2025-03-27,-0.00014785128168880315,-0.00014785128168880315,-0.0001253734751456626,-0.000824220477865094,-0.000815597919989726,-0.001716060649658416
2025-03-28,0.0023499378537710485,0.0023499378537710485,0.002614223717217544,-0.0038152392195936816,-0.0010163636153979081,-0.002487199448487016
2025-03-31,0.0024651920401386127,0.0024651920401386127,0.0014853026770724478,0.00039182374953410006,0.0009748572622877889,-0.0006446774901323481
2025-04-01,0.0022373051279073047,0.0022373051279073047,0.002207649252965262,0.002942716352419967,0.0022718372500413033,0.0014346370884777706
2025-04-02,0.0010662518480824262,0.0010662518480824262,0.0004651598359298121,0.0021634298362982274,0.0012812840586089924,0.001682059589909146
2025-04-03,0.0008247707754842461,0.0008247707754842461,0.004388366352170097,-0.015085998080427102,-0.007635977358528571,-0.008835570414186032
2025-04-04,-0.0021517056147598718,-0.0021517056147598718,0.0012098646295119224,-0.024738080053081035,-0.014624689345280608,-0.010560800748097551
2025-04-07,-0.005088628271253554,-0.005088628271253554,-0.005560994725077946,-0.017998515414486514,-0.013374400522531787,-0.008820366930015124
2025-04-08,-0.005583795818217728,-0.005583795818217728,-0.004574925755770629,-0.006144347548011265,-0.004579718519543561,-0.0023756770674670837
2025-04-09,0.00611668200527017,0.00611668200527017,0.002617098824049621,0.02443310861751795,0.011566885729400657,0.001531958996090921
2025-04-10,-0.004033309040614753,-0.004033309040614753,-0.0021003965442943006,-0.006319373831665276,-0.004748629233756257,-0.0013540923495992362
2025-04-11,0.0009503867022987326,0.0009503867022987326,9.897327679827004e-05,0.007030527176483545,0.002128032447210825,0.0004901667178458647
2025-04-14,0.004937246185457609,0.004937246185457609,0.004654342654944625,0.007592736556549677,0.007185695629155744,0.005779539588792324
2025-04-15,3.7561545846177e-05,3.7561545846177e-05,0.00017404845512642025,0.001957600601104521,0.0017833450025161507,0.0012736691743286085
2025-04-16,0.0005213966233341802,0.0005213966233341802,0.0028941496124900716,-0.004582518453155911,-0.0005386892450219354,0.0015976723624467816
2025-04-17,0.000841300718596655,0.000841300718596655,0.0007878538109907999,0.0028040248910963525,0.0020063557230262665,0.0020642369403245527
2025-04-18,0.0004787716432651759,0.0004787716432651759,0.0004302255279266545,0.00026196458321440597,0.00017851880017405073,0.00020429171048743034
2025-04-21,-0.0019023498064347048,-0.0019023498064347048,-0.0018383781633177056,-0.007832869951808132,-0.005407106545389243,-0.002697517737142528
2025-04-22,0.002515581433295283,0.002515581433295283,0.0013457716842735134,0.007877393348405742,0.00474234767125281,0.0026183975906022682
