,MXCXDMHR,RU30INTR,MXEF,BCOMTR,LGY7TRUH,LUACTRUU,LF98TRUU,BCIT5T,EMUSTRUU,PUT
2021-01-27,0.03739209097275947,0.028865548326041497,0.04242515582370426,0.0605772958206559,0.3244986249187479,0.11935796425874455,0.0960845343193427,0.13177447430031033,0.12156430376040374,0.03746000749928963
2021-01-28,0.03728625011353649,0.02877932028974127,0.04235615109646534,0.06062379775575132,0.32487734524324313,0.11933475123813597,0.09603897414474824,0.13178430325058577,0.12152057979894489,0.03739852706884751
2021-01-29,0.037274705009090234,0.02875967593274877,0.042286198255030244,0.06056898986450941,0.3249798646425815,0.11931645987036577,0.09603106998204801,0.13192602429805328,0.12147950999630477,0.03737750214926808
2021-02-01,0.03720644183226708,0.028727339345782157,0.04222295913003568,0.06069220110350414,0.3249260024436396,0.11934638992114653,0.09604884070774589,0.13195763613276149,0.12150531395629788,0.03736687542681943
2021-02-02,0.03716818111702594,0.02871563081354233,0.04206937643023671,0.06037628261883231,0.3251555775213003,0.11942864677971415,0.09611181664893666,0.13202763238226145,0.12158372267681959,0.037363133011330624
2021-02-03,0.03714386059024245,0.028706918518450954,0.04201961750215799,0.06038350751214863,0.3250100572657182,0.11947731622477466,0.09614387122530747,0.13208424380543896,0.12166502997948339,0.03736557737627722
2021-02-04,0.03715067849619511,0.028713266560053775,0.042009436685604466,0.06035373381206112,0.32499728707563486,0.11944354575212436,0.09615759269564506,0.13211495419976133,0.12168680589630569,0.037372698826614266
2021-02-05,0.03713642078227639,0.02869154134438939,0.04204286041466479,0.06042746677249709,0.32501431644458195,0.11944398373693546,0.09612412400304982,0.1320933516949212,0.12166765907217203,0.03735827573451193
2021-02-08,0.03714277371830302,0.02869363549186959,0.04205362729171418,0.06043425641647767,0.3249398716213686,0.11943933282067501,0.09612906415359249,0.1321366263018708,0.12166975447944522,0.037361057704683405
2021-02-09,0.03713421940416524,0.02868439368367071,0.042074653660775854,0.06028587958271285,0.3251261326514156,0.11940614374689477,0.09611417097251027,0.1321491542797974,0.121667879301463,0.03735737271659428
