gamma,regime_source,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.02,altdataonly_gmm,2017-09-01,DR-CVaR,0.11742501108928499,0.03013419851781845,0.11510784975248767,0.032782874104698996,0.11742501108928496,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2017-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6742386820173466,0.27799016940140975,0.04777114858124365,0.0
0.02,altdataonly_gmm,2017-09-01,RSDR-CVaR,0.10948595575626152,0.10948595575626141,0.10948595575626141,0.01462639819364723,0.10948595575626141,0.10948595575626141,0.10948595575626142,0.1094859557562613,0.10948595575626142,0.10948595575626142
0.02,altdataonly_gmm,2017-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2017-10-01,DR-CVaR,0.11742501108928499,0.03013419851781845,0.11510784975248767,0.032782874104698996,0.11742501108928496,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2017-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6742386820173466,0.27799016940140975,0.04777114858124365,0.0
0.02,altdataonly_gmm,2017-10-01,RSDR-CVaR,0.12285320233583509,0.0,0.12285320233583509,0.01717438131331898,0.12285320233583541,0.12285320233583509,0.12285320233583509,0.12285320233583509,0.12285320233583509,0.12285320233583509
0.02,altdataonly_gmm,2017-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2017-11-01,DR-CVaR,0.11742501108928499,0.03013419851781845,0.11510784975248767,0.032782874104698996,0.11742501108928496,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2017-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.02,altdataonly_gmm,2017-11-01,RSDR-CVaR,0.10871017900194589,0.10871017900194187,0.10871017900194598,0.021608388982483545,0.10871017900194589,0.1087101790019446,0.10871017900194589,0.10871017900194901,0.10871017900192737,0.10871017900196715
0.02,altdataonly_gmm,2017-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2017-12-01,DR-CVaR,0.11742501108928499,0.03013419851781845,0.11510784975248767,0.032782874104698996,0.11742501108928496,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2017-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7287799781484826,0.10557233937827544,0.16564768247324205,0.0
0.02,altdataonly_gmm,2017-12-01,RSDR-CVaR,0.11111111111111104,0.11111111111111101,0.11111111111111288,0.0,0.11111111111111115,0.11111111111111115,0.111111111111111,0.11111111111111037,0.11111111111111115,0.11111111111111115
0.02,altdataonly_gmm,2018-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2018-01-01,DR-CVaR,0.11742501108928499,0.03013419851781845,0.11510784975248767,0.032782874104698996,0.11742501108928496,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2018-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.02,altdataonly_gmm,2018-01-01,RSDR-CVaR,0.10871017900194496,0.10871017900194496,0.10871017900194492,0.02160838898249548,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496
0.02,altdataonly_gmm,2018-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.02,altdataonly_gmm,2018-02-01,DR-CVaR,0.13387894890795668,0.0,0.1338789489079581,0.0,0.06284735764430324,0.1338789489079558,0.13387894890795604,0.13387894890795565,0.13387894890795662,0.1338789489079565
0.02,altdataonly_gmm,2018-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6742386820173466,0.27799016940140975,0.04777114858124365,0.0
0.02,altdataonly_gmm,2018-02-01,RSDR-CVaR,0.12672643240802128,0.0,0.12672643240802128,0.0,0.11291497314385102,0.12672643240802128,0.12672643240802128,0.12672643240802128,0.12672643240802128,0.12672643240802128
0.02,altdataonly_gmm,2018-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.02,altdataonly_gmm,2018-03-01,DR-CVaR,0.1338789489079522,0.0,0.13387894890795415,0.0,0.06284735764430471,0.13387894890795532,0.13387894890795463,0.13387894890795685,0.133878948907957,0.1338789489079571
0.02,altdataonly_gmm,2018-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21405656398078754,0.6047760590137804,0.18116737700543206,0.0,0.0
0.02,altdataonly_gmm,2018-03-01,RSDR-CVaR,0.10258306766243734,0.10258306766243715,0.10258306766243705,0.07675239103806598,0.10258306766243706,0.10258306766243713,0.10258306766243713,0.10258306766243704,0.10258306766243713,0.10258306766243713
0.02,altdataonly_gmm,2018-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.02,altdataonly_gmm,2018-04-01,DR-CVaR,0.1338789489079522,0.0,0.13387894890795415,0.0,0.06284735764430471,0.13387894890795532,0.13387894890795463,0.13387894890795685,0.133878948907957,0.1338789489079571
0.02,altdataonly_gmm,2018-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.18986064387922072,0.6047003599866301,0.20543899613414918,0.0,0.0
0.02,altdataonly_gmm,2018-04-01,RSDR-CVaR,0.1239741536293526,0.008206770965179189,0.1239741536293526,0.0,0.12397415362935271,0.12397415362935259,0.12397415362935259,0.12397415362935259,0.12397415362935259,0.12397415362935259
0.02,altdataonly_gmm,2018-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.02,altdataonly_gmm,2018-05-01,DR-CVaR,0.1338789489079522,0.0,0.13387894890795415,0.0,0.06284735764430471,0.13387894890795532,0.13387894890795463,0.13387894890795685,0.133878948907957,0.1338789489079571
0.02,altdataonly_gmm,2018-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.18638032990238138,0.6063956426821971,0.20722402741542145,0.0,0.0
0.02,altdataonly_gmm,2018-05-01,RSDR-CVaR,0.11593611769421701,0.11593611769421701,0.11593611769421701,0.0,0.07251105844626539,0.11593611769421557,0.11593611769421701,0.11593611769421784,0.11593611769421887,0.11593611769421701
0.02,altdataonly_gmm,2018-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.02,altdataonly_gmm,2018-06-01,DR-CVaR,0.1338789489079522,0.0,0.13387894890795415,0.0,0.06284735764430471,0.13387894890795532,0.13387894890795463,0.13387894890795685,0.133878948907957,0.1338789489079571
