rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015-01-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-01-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.04081037142023414,0.2397974071449414,0.2397974071449414,0.2397974071449414,0.2397974071449414
2015-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
2015-02-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-02-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.20000000000000034,0.19999999999999934,0.20000000000000076,0.19999999999999976,0.20000000000000015
2015-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2015-03-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-03-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.04081037142023389,0.23979740714494158,0.23979740714494147,0.23979740714494158,0.2397974071449416
2015-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
2015-04-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-04-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2015-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2015-05-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-05-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.04081037142023479,0.23979740714493786,0.23979740714494124,0.2397974071449411,0.2397974071449414
2015-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2015-06-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-06-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.04081037142023483,0.23979740714494122,0.23979740714494133,0.23979740714494116,0.2397974071449415
2015-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
2015-07-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694542
2015-07-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2015-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
2015-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2015-08-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.25864670761435155,0.25864670761435155,0.25864670761435155,0.22405987715694536
2015-08-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.040810371420234325,0.2397974071449414,0.2397974071449414,0.2397974071449414,0.2397974071449414
2015-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2015-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7267950578199887,0.27320494218001135,0.0,0.0
2015-09-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377478,0.22153403003322847,0.22153403003322847,0.22153403003322847,0.18244448469654007
2015-09-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
2015-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2015-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
2015-10-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377467,0.22153403003322844,0.22153403003322844,0.22153403003322844,0.18244448469653998
2015-10-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.19999999999999984,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
2015-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2015-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2015-11-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377475,0.2215340300332284,0.2215340300332284,0.2215340300332284,0.18244448469653995
2015-11-01,RSDR_CVaR_l1,0.0,0.13909581146198183,0.0,0.0,0.0,0.17218083770760373,0.17218083770760362,0.17218083770760362,0.17218083770760362,0.17218083770760362
2015-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2015-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
2015-12-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377475,0.2215340300332284,0.2215340300332284,0.2215340300332284,0.18244448469653995
2015-12-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.17355775787607292,0.20661056053097762,0.2066105605309827,0.20661056053098661,0.2066105605309827
2016-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2016-01-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377422,0.2215340300332278,0.22153403003322603,0.22153403003322636,0.1824444846965424
2016-01-01,RSDR_CVaR_l1,0.0,0.13909581146198383,0.0,0.0,0.0,0.17218083770760334,0.17218083770760326,0.17218083770760326,0.17218083770760326,0.17218083770760312
2016-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
2016-02-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377422,0.2215340300332278,0.22153403003322603,0.22153403003322636,0.1824444846965424
2016-02-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.20315389193535943,0.20315389193535896,0.203153891935359,0.20315389193536001,0.18738443225856294
2016-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
2016-03-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377422,0.2215340300332278,0.22153403003322603,0.22153403003322636,0.1824444846965424
2016-03-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.20000000000000023,0.2000000000000002,0.19999999999999885,0.20000000000000237,0.19999999999999993
2016-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
2016-04-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377422,0.2215340300332278,0.22153403003322603,0.22153403003322636,0.1824444846965424
2016-04-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.17355775787607425,0.20661056053098145,0.20661056053098145,0.20661056053098145,0.20661056053098145
2016-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
2016-05-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377422,0.2215340300332278,0.22153403003322603,0.22153403003322636,0.1824444846965424
2016-05-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.17355775787607408,0.2066105605309816,0.20661056053098162,0.2066105605309821,0.20661056053098015
2016-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2016-06-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377422,0.2215340300332278,0.22153403003322603,0.22153403003322636,0.1824444846965424
2016-06-01,RSDR_CVaR_l1,0.0,0.1390958114619813,0.0,0.0,0.0,0.1721808377076037,0.1721808377076037,0.1721808377076037,0.1721808377076037,0.1721808377076037
2016-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
2016-07-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377503,0.2215340300332284,0.2215340300332284,0.2215340300332284,0.1824444846965398
2016-07-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.173557757876074,0.2066105605309815,0.2066105605309815,0.2066105605309815,0.2066105605309815
2016-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
2016-08-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377503,0.2215340300332284,0.2215340300332284,0.2215340300332284,0.1824444846965398
2016-08-01,RSDR_CVaR_l1,0.0,0.13909581146198252,0.0,0.0,0.0,0.17218083770760323,0.17218083770760353,0.17218083770760353,0.17218083770760353,0.17218083770760362
2016-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2016-09-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377503,0.2215340300332284,0.2215340300332284,0.2215340300332284,0.1824444846965398
2016-09-01,RSDR_CVaR_l1,0.0,0.13909581146198247,0.0,0.0,0.0,0.1721808377076035,0.1721808377076035,0.1721808377076035,0.1721808377076035,0.1721808377076035
2016-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2016-10-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.1529534252037746,0.2215340300332285,0.2215340300332285,0.2215340300332285,0.18244448469653984
2016-10-01,RSDR_CVaR_l1,0.0,0.13909581146198222,0.0,0.0,0.0,0.17218083770760353,0.17218083770760353,0.17218083770760353,0.17218083770760365,0.17218083770760353
2016-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-11-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.1529534252037746,0.2215340300332285,0.2215340300332285,0.2215340300332285,0.18244448469653984
2016-11-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.17355775787607455,0.20661056053098345,0.20661056053098134,0.20661056053098237,0.2066105605309811
2016-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2016-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.16728282661075253,0.0,0.8327171733892474,0.0
2016-12-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377317,0.2215340300332284,0.22153403003322858,0.22153403003322847,0.18244448469654
2016-12-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333332,0.33333333333333354,0.3333333333333331,0.0
2017-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-01-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377317,0.2215340300332284,0.22153403003322858,0.22153403003322847,0.18244448469654
2017-01-01,RSDR_CVaR_l1,0.0,0.16571559381386744,0.005706437116795356,0.0,0.0,0.16571559381386747,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744
2017-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-02-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377317,0.2215340300332284,0.22153403003322858,0.22153403003322847,0.18244448469654
2017-02-01,RSDR_CVaR_l1,0.0,0.1657155938138675,0.005706437116795316,0.0,0.0,0.16571559381386747,0.16571559381386744,0.16571559381386747,0.16571559381386747,0.16571559381386747
2017-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-03-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377317,0.2215340300332284,0.22153403003322858,0.22153403003322847,0.18244448469654
2017-03-01,RSDR_CVaR_l1,0.0,0.16571559381386744,0.0057064371167952965,0.0,0.0,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744
2017-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-04-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377317,0.2215340300332284,0.22153403003322858,0.22153403003322847,0.18244448469654
2017-04-01,RSDR_CVaR_l1,0.0,0.16571559381386744,0.0057064371167952965,0.0,0.0,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744
2017-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-05-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377317,0.2215340300332284,0.22153403003322858,0.22153403003322847,0.18244448469654
2017-05-01,RSDR_CVaR_l1,0.0,0.1657155938138674,0.005706437116795649,0.0,0.0,0.16571559381386747,0.1657155938138674,0.1657155938138674,0.1657155938138674,0.1657155938138674
2017-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-06-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377464,0.22153403003322844,0.22153403003322844,0.22153403003322844,0.18244448469653998
2017-06-01,RSDR_CVaR_l1,0.0,0.16571559381386736,0.0057064371167954275,0.0,0.0,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744
2017-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
2017-07-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.152953425203777,0.22153403003322641,0.22153403003322647,0.2215340300332278,0.18244448469654112
2017-07-01,RSDR_CVaR_l1,0.0,0.13909581146198255,0.0,0.0,0.0,0.17218083770760478,0.1721808377075983,0.1721808377076053,0.172180837707605,0.17218083770760464
2017-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-08-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377417,0.2215340300332308,0.22153403003322858,0.2215340300332276,0.18244448469653998
2017-08-01,RSDR_CVaR_l1,0.0,0.16571559381386738,0.00570643711679542,0.0,0.0,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744
2017-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
2017-09-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377472,0.22153403003322844,0.22153403003322844,0.22153403003322844,0.18244448469653995
2017-09-01,RSDR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2017-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
2017-10-01,DR_CVaR_l1,0.0,0.0,0.0,0.0,0.0,0.15295342520377472,0.22153403003322844,0.22153403003322844,0.22153403003322844,0.18244448469653995
2017-10-01,RSDR_CVaR_l1,0.0,0.16571559381386752,0.005706437116795264,0.0,0.0,0.16571559381386747,0.16571559381386744,0.16571559381386744,0.16571559381386744,0.16571559381386744
2017-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
2017-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
