month,strategy,return,realized_loss
2016-02-01,DR_CVaR_l1,0.003998918519292703,-0.003998918519292703
2016-02-01,RSDR_CVaR_l1,0.0033447955194926054,-0.0033447955194926054
2016-03-01,SAA_CVaR,0.05883462788476462,-0.05883462788476462
2016-03-01,RS_CVaR,0.05783985488636363,-0.05783985488636363
2016-03-01,DR_CVaR_l1,0.05979822460306208,-0.05979822460306208
2016-03-01,RSDR_CVaR_l1,0.0618028,-0.0618028
2016-04-01,SAA_CVaR,-0.017830430986520852,0.017830430986520852
2016-04-01,RS_CVaR,-0.017526704431818182,0.017526704431818182
2016-04-01,DR_CVaR_l1,-0.00941687263525624,0.00941687263525624
2016-04-01,RSDR_CVaR_l1,-0.010290203652770846,0.010290203652770846
2016-05-01,SAA_CVaR,0.009797500507408158,-0.009797500507408158
2016-05-01,RS_CVaR,0.009545118863636364,-0.009545118863636364
2016-05-01,DR_CVaR_l1,0.017385124208037464,-0.017385124208037464
2016-05-01,RSDR_CVaR_l1,0.01774367290425969,-0.01774367290425969
2016-06-01,SAA_CVaR,0.06142789381439607,-0.06142789381439607
2016-06-01,RS_CVaR,0.058204603021215155,-0.058204603021215155
2016-06-01,DR_CVaR_l1,0.02645638249795862,-0.02645638249795862
2016-06-01,RSDR_CVaR_l1,0.01840128206569181,-0.01840128206569181
2016-07-01,SAA_CVaR,-0.0076303818335940014,0.0076303818335940014
2016-07-01,RS_CVaR,-0.007676244204545455,0.007676244204545455
2016-07-01,DR_CVaR_l1,0.026695075525193658,-0.026695075525193658
2016-07-01,RSDR_CVaR_l1,0.02875439662226667,-0.02875439662226667
2016-08-01,SAA_CVaR,-0.02349172695471531,0.02349172695471531
2016-08-01,RS_CVaR,-0.02348292855061987,0.02348292855061987
2016-08-01,DR_CVaR_l1,-0.02135925213425511,0.02135925213425511
2016-08-01,RSDR_CVaR_l1,-0.016747160929298253,0.016747160929298253
2016-09-01,SAA_CVaR,-0.008701958607433231,0.008701958607433231
2016-09-01,RS_CVaR,-0.011432664889481282,0.011432664889481282
2016-09-01,DR_CVaR_l1,-0.0010582830643174551,0.0010582830643174551
2016-09-01,RSDR_CVaR_l1,-0.0014139761696937785,0.0014139761696937785
2016-10-01,SAA_CVaR,-0.0017700042144724753,0.0017700042144724753
2016-10-01,RS_CVaR,-0.0041607154281906025,0.0041607154281906025
2016-10-01,DR_CVaR_l1,-0.019884805683011604,0.019884805683011604
2016-10-01,RSDR_CVaR_l1,-0.019505839632680884,0.019505839632680884
2016-11-01,SAA_CVaR,-0.0463747796774078,0.0463747796774078
2016-11-01,RS_CVaR,-0.0463747796774078,0.0463747796774078
2016-11-01,DR_CVaR_l1,-0.007736071262329876,0.007736071262329876
2016-11-01,RSDR_CVaR_l1,-0.005412345470405129,0.005412345470405129
2016-12-01,SAA_CVaR,0.036680105146909586,-0.036680105146909586
2016-12-01,RS_CVaR,0.01101385898214056,-0.01101385898214056
2016-12-01,DR_CVaR_l1,0.022613980164619164,-0.022613980164619164
2016-12-01,RSDR_CVaR_l1,0.02867066666666667,-0.02867066666666667
2017-01-01,SAA_CVaR,0.015431990997982308,-0.015431990997982308
2017-01-01,RS_CVaR,0.016070860787145026,-0.016070860787145026
2017-01-01,DR_CVaR_l1,0.02475736907695973,-0.02475736907695973
2017-01-01,RSDR_CVaR_l1,0.0289284076875009,-0.0289284076875009
2017-02-01,SAA_CVaR,0.049483671772585634,-0.049483671772585634
2017-02-01,RS_CVaR,0.04877645910622386,-0.04877645910622386
2017-02-01,DR_CVaR_l1,0.04652741745017451,-0.04652741745017451
2017-02-01,RSDR_CVaR_l1,0.0384662339432986,-0.0384662339432986
2017-03-01,SAA_CVaR,-0.003191390907245789,0.003191390907245789
2017-03-01,RS_CVaR,-0.003588410011477656,0.003588410011477656
2017-03-01,DR_CVaR_l1,0.005003592662190737,-0.005003592662190737
2017-03-01,RSDR_CVaR_l1,0.006450671107527259,-0.006450671107527259
2017-04-01,SAA_CVaR,0.009786509187072433,-0.009786509187072433
2017-04-01,RS_CVaR,0.010272502980487984,-0.010272502980487984
2017-04-01,DR_CVaR_l1,0.014962495798496896,-0.014962495798496896
2017-04-01,RSDR_CVaR_l1,0.01484234407939104,-0.01484234407939104
2017-05-01,SAA_CVaR,0.03177083189866163,-0.03177083189866163
2017-05-01,RS_CVaR,0.029631141064089747,-0.029631141064089747
2017-05-01,DR_CVaR_l1,0.024786283217080526,-0.024786283217080526
2017-05-01,RSDR_CVaR_l1,0.020720048524307512,-0.020720048524307512
2017-06-01,SAA_CVaR,-0.02391525686791867,0.02391525686791867
2017-06-01,RS_CVaR,-0.023272661890480953,0.023272661890480953
2017-06-01,DR_CVaR_l1,-0.007373212005114578,0.007373212005114578
2017-06-01,RSDR_CVaR_l1,-0.004262253667319047,0.004262253667319047
2017-07-01,SAA_CVaR,0.013082125371601857,-0.013082125371601857
2017-07-01,RS_CVaR,0.01254825534090909,-0.01254825534090909
2017-07-01,DR_CVaR_l1,0.019063684389282395,-0.019063684389282395
2017-07-01,RSDR_CVaR_l1,0.01992546273600144,-0.01992546273600144
2017-08-01,SAA_CVaR,0.004590867071001324,-0.004590867071001324
2017-08-01,RS_CVaR,-0.0017002595431152541,0.0017002595431152541
2017-08-01,DR_CVaR_l1,0.009797548868198717,-0.009797548868198717
2017-08-01,RSDR_CVaR_l1,0.009275162834533942,-0.009275162834533942
2017-09-01,SAA_CVaR,-0.014245562888764192,0.014245562888764192
2017-09-01,RS_CVaR,-0.008813805798412719,0.008813805798412719
2017-09-01,DR_CVaR_l1,-0.002833851641894685,0.002833851641894685
2017-09-01,RSDR_CVaR_l1,-0.0017636000000000006,0.0017636000000000006
2017-10-01,SAA_CVaR,0.0032554823242875366,-0.0032554823242875366
2017-10-01,RS_CVaR,-0.0046975080898959565,0.0046975080898959565
2017-10-01,DR_CVaR_l1,0.01714341595337207,-0.01714341595337207
2017-10-01,RSDR_CVaR_l1,0.02315682564122659,-0.02315682564122659
2017-11-01,SAA_CVaR,0.045473574302463016,-0.045473574302463016
2017-11-01,RS_CVaR,0.0496146941760154,-0.0496146941760154
2017-11-01,DR_CVaR_l1,0.03615030092002994,-0.03615030092002994
2017-11-01,RSDR_CVaR_l1,0.03092127147544499,-0.03092127147544499
2017-12-01,SAA_CVaR,-0.006963878257858854,0.006963878257858854
2017-12-01,RS_CVaR,-0.00014548654531063715,0.00014548654531063715
2017-12-01,DR_CVaR_l1,-0.004278698660744115,0.004278698660744115
2017-12-01,RSDR_CVaR_l1,-0.002659000000000025,0.002659000000000025
2018-01-01,SAA_CVaR,-0.0005403145094855458,0.0005403145094855458
2018-01-01,RS_CVaR,0.006262165833611016,-0.006262165833611016
2018-01-01,DR_CVaR_l1,0.03887003365139298,-0.03887003365139298
2018-01-01,RSDR_CVaR_l1,0.04221807889401949,-0.04221807889401949
2018-02-01,SAA_CVaR,-0.06294720524163529,0.06294720524163529
2018-02-01,RS_CVaR,-0.06293232354316715,0.06293232354316715
2018-02-01,DR_CVaR_l1,-0.04102599999999976,0.04102599999999976
2018-02-01,RSDR_CVaR_l1,-0.05083981930640712,0.05083981930640712
2018-03-01,SAA_CVaR,-0.003944722270993356,0.003944722270993356
2018-03-01,RS_CVaR,-0.004062100534113118,0.004062100534113118
2018-03-01,DR_CVaR_l1,-0.009329750000000131,0.009329750000000131
2018-03-01,RSDR_CVaR_l1,-0.007726845540048034,0.007726845540048034
2018-04-01,SAA_CVaR,-0.02089890625264048,0.02089890625264048
2018-04-01,RS_CVaR,-0.02089890625264048,0.02089890625264048
2018-04-01,DR_CVaR_l1,-0.002465250000000717,0.002465250000000717
2018-04-01,RSDR_CVaR_l1,-0.0013626329680808888,0.0013626329680808888
2018-05-01,SAA_CVaR,-8.147943472357026e-05,8.147943472357026e-05
2018-05-01,RS_CVaR,0.0032192811150684973,-0.0032192811150684973
2018-05-01,DR_CVaR_l1,0.010734499999999501,-0.010734499999999501
2018-05-01,RSDR_CVaR_l1,0.014289551563792753,-0.014289551563792753
2018-06-01,SAA_CVaR,0.033358583699383035,-0.033358583699383035
2018-06-01,RS_CVaR,0.027926900155966217,-0.027926900155966217
2018-06-01,DR_CVaR_l1,0.02183100000000024,-0.02183100000000024
2018-06-01,RSDR_CVaR_l1,0.01766289120306385,-0.01766289120306385
2018-07-01,SAA_CVaR,0.03130714797986073,-0.03130714797986073
2018-07-01,RS_CVaR,0.025363265291354305,-0.025363265291354305
2018-07-01,DR_CVaR_l1,0.03378978764204621,-0.03378978764204621
2018-07-01,RSDR_CVaR_l1,0.034841966141236864,-0.034841966141236864
2018-08-01,SAA_CVaR,0.018840629505681904,-0.018840629505681904
2018-08-01,RS_CVaR,0.024894877746895135,-0.024894877746895135
2018-08-01,DR_CVaR_l1,0.033425524621212045,-0.033425524621212045
2018-08-01,RSDR_CVaR_l1,0.03342552462121224,-0.03342552462121224
2018-09-01,SAA_CVaR,0.00484469749890107,-0.00484469749890107
2018-09-01,RS_CVaR,0.0020915944883382574,-0.0020915944883382574
2018-09-01,DR_CVaR_l1,0.007930268229166655,-0.007930268229166655
2018-09-01,RSDR_CVaR_l1,0.0074512510056615,-0.0074512510056615
2018-10-01,SAA_CVaR,-0.009566935114312792,0.009566935114312792
2018-10-01,RS_CVaR,-0.012738264722719507,0.012738264722719507
2018-10-01,DR_CVaR_l1,-0.028536260191391986,0.028536260191391986
2018-10-01,RSDR_CVaR_l1,-0.03745028803928471,0.03745028803928471
2018-11-01,SAA_CVaR,0.021065276639195458,-0.021065276639195458
2018-11-01,RS_CVaR,-0.0023502125802572667,0.0023502125802572667
2018-11-01,DR_CVaR_l1,0.027764288488271345,-0.027764288488271345
2018-11-01,RSDR_CVaR_l1,0.03024735372970362,-0.03024735372970362
2018-12-01,SAA_CVaR,-0.07588346080527578,0.07588346080527578
2018-12-01,RS_CVaR,-0.07044509424357026,0.07044509424357026
2018-12-01,DR_CVaR_l1,-0.07871791961675359,0.07871791961675359
2018-12-01,RSDR_CVaR_l1,-0.07871791961675363,0.07871791961675363
2019-01-01,SAA_CVaR,0.047711438868667216,-0.047711438868667216
2019-01-01,RS_CVaR,0.04733145586715686,-0.04733145586715686
2019-01-01,DR_CVaR_l1,0.054450075286462465,-0.054450075286462465
2019-01-01,RSDR_CVaR_l1,0.05752089999635962,-0.05752089999635962
2019-02-01,SAA_CVaR,0.040202236411929326,-0.040202236411929326
2019-02-01,RS_CVaR,0.04070851629409816,-0.04070851629409816
2019-02-01,DR_CVaR_l1,0.0345972912015963,-0.0345972912015963
2019-02-01,RSDR_CVaR_l1,0.03451019960837108,-0.03451019960837108
2019-03-01,SAA_CVaR,0.026952471085668336,-0.026952471085668336
2019-03-01,RS_CVaR,0.032316855533790184,-0.032316855533790184
2019-03-01,DR_CVaR_l1,0.027347626405582366,-0.027347626405582366
2019-03-01,RSDR_CVaR_l1,0.02845206908025423,-0.02845206908025423
2019-04-01,SAA_CVaR,0.01596161239255066,-0.01596161239255066
2019-04-01,RS_CVaR,0.025466475615363138,-0.025466475615363138
2019-04-01,DR_CVaR_l1,0.02290984390273893,-0.02290984390273893
2019-04-01,RSDR_CVaR_l1,0.02706490970152961,-0.02706490970152961
2019-05-01,SAA_CVaR,-0.030686432461204765,0.030686432461204765
2019-05-01,RS_CVaR,-0.034397702488151494,0.034397702488151494
2019-05-01,DR_CVaR_l1,-0.043224915502136446,0.043224915502136446
2019-05-01,RSDR_CVaR_l1,-0.043364799999999974,0.043364799999999974
2019-06-01,SAA_CVaR,0.052419106786419034,-0.052419106786419034
2019-06-01,RS_CVaR,0.052419106786419034,-0.052419106786419034
2019-06-01,DR_CVaR_l1,0.061702954088979974,-0.061702954088979974
2019-06-01,RSDR_CVaR_l1,0.061866399999999995,-0.061866399999999995
2019-07-01,SAA_CVaR,0.0019036520615941773,-0.0019036520615941773
2019-07-01,RS_CVaR,0.00844431318841753,-0.00844431318841753
2019-07-01,DR_CVaR_l1,0.011114625904662317,-0.011114625904662317
2019-07-01,RSDR_CVaR_l1,0.011299481090951115,-0.011299481090951115
2019-08-01,SAA_CVaR,0.022581178116396428,-0.022581178116396428
2019-08-01,RS_CVaR,0.02549772786379854,-0.02549772786379854
2019-08-01,DR_CVaR_l1,0.007412925189659656,-0.007412925189659656
2019-08-01,RSDR_CVaR_l1,0.005839561937314508,-0.005839561937314508
2019-09-01,SAA_CVaR,0.02592557537832398,-0.02592557537832398
2019-09-01,RS_CVaR,0.028318995938616077,-0.028318995938616077
2019-09-01,DR_CVaR_l1,0.018796598021431504,-0.018796598021431504
2019-09-01,RSDR_CVaR_l1,0.018413066672678037,-0.018413066672678037
2019-10-01,SAA_CVaR,0.009176929087084687,-0.009176929087084687
2019-10-01,RS_CVaR,0.0017143895271241568,-0.0017143895271241568
2019-10-01,DR_CVaR_l1,0.02006870797100105,-0.02006870797100105
2019-10-01,RSDR_CVaR_l1,0.018871866764539297,-0.018871866764539297
2019-11-01,SAA_CVaR,0.006904017387780332,-0.006904017387780332
2019-11-01,RS_CVaR,0.0026651339778741134,-0.0026651339778741134
2019-11-01,DR_CVaR_l1,0.026794623560800153,-0.026794623560800153
2019-11-01,RSDR_CVaR_l1,0.026086187109554425,-0.026086187109554425
2019-12-01,SAA_CVaR,0.03294957089486847,-0.03294957089486847
2019-12-01,RS_CVaR,0.031610847794005165,-0.031610847794005165
2019-12-01,DR_CVaR_l1,0.032849440745796946,-0.032849440745796946
2019-12-01,RSDR_CVaR_l1,0.03243083585857874,-0.03243083585857874
2020-01-01,SAA_CVaR,0.03339341774062987,-0.03339341774062987
2020-01-01,RS_CVaR,0.03775971754764418,-0.03775971754764418
2020-01-01,DR_CVaR_l1,0.017054074455020916,-0.017054074455020916
2020-01-01,RSDR_CVaR_l1,0.015544725346099925,-0.015544725346099925
2020-02-01,SAA_CVaR,-0.08735668651864655,0.08735668651864655
2020-02-01,RS_CVaR,-0.08772802001054758,0.08772802001054758
2020-02-01,DR_CVaR_l1,-0.07977245002296492,0.07977245002296492
2020-02-01,RSDR_CVaR_l1,-0.07975339999999997,0.07975339999999997
2020-03-01,SAA_CVaR,-0.1080326998400499,0.1080326998400499
2020-03-01,RS_CVaR,-0.05843870280270379,0.05843870280270379
2020-03-01,DR_CVaR_l1,-0.08605624580495524,0.08605624580495524
2020-03-01,RSDR_CVaR_l1,-0.09947366666666665,0.09947366666666665
2020-04-01,SAA_CVaR,0.07727226019828774,-0.07727226019828774
2020-04-01,RS_CVaR,0.12826101929212927,-0.12826101929212927
2020-04-01,DR_CVaR_l1,0.09479597548365716,-0.09479597548365716
2020-04-01,RSDR_CVaR_l1,0.11451006590810661,-0.11451006590810661
2020-05-01,SAA_CVaR,0.03708502816025874,-0.03708502816025874
2020-05-01,RS_CVaR,0.04754167728379184,-0.04754167728379184
2020-05-01,DR_CVaR_l1,0.04154983103691122,-0.04154983103691122
2020-05-01,RSDR_CVaR_l1,0.042039089829183376,-0.042039089829183376
2020-06-01,SAA_CVaR,-0.014727743275386292,0.014727743275386292
2020-06-01,RS_CVaR,-0.0073382846906340626,0.0073382846906340626
2020-06-01,DR_CVaR_l1,0.0027870000000001422,-0.0027870000000001422
2020-06-01,RSDR_CVaR_l1,0.0027869999999999835,-0.0027869999999999835
2020-07-01,SAA_CVaR,0.06465878705606692,-0.06465878705606692
2020-07-01,RS_CVaR,0.06465878705606692,-0.06465878705606692
2020-07-01,DR_CVaR_l1,0.0635021999999999,-0.0635021999999999
2020-07-01,RSDR_CVaR_l1,0.0635021999999999,-0.0635021999999999
2020-08-01,SAA_CVaR,0.023187705161957884,-0.023187705161957884
2020-08-01,RS_CVaR,0.010079907099291092,-0.010079907099291092
2020-08-01,DR_CVaR_l1,0.04688680000000006,-0.04688680000000006
2020-08-01,RSDR_CVaR_l1,0.0468868,-0.0468868
2020-09-01,SAA_CVaR,-0.0148182501030695,0.0148182501030695
2020-09-01,RS_CVaR,-0.01784761091896568,0.01784761091896568
2020-09-01,DR_CVaR_l1,-0.023785200000000006,0.023785200000000006
2020-09-01,RSDR_CVaR_l1,-0.023785200000000013,0.023785200000000013
2020-10-01,SAA_CVaR,-0.003283785505083856,0.003283785505083856
2020-10-01,RS_CVaR,0.007419224025029814,-0.007419224025029814
2020-10-01,DR_CVaR_l1,-0.017874999999999988,0.017874999999999988
2020-10-01,RSDR_CVaR_l1,-0.017732385754462492,0.017732385754462492
2020-11-01,SAA_CVaR,0.05669438362791006,-0.05669438362791006
2020-11-01,RS_CVaR,0.06189415245657766,-0.06189415245657766
2020-11-01,DR_CVaR_l1,0.0768311999999999,-0.0768311999999999
2020-11-01,RSDR_CVaR_l1,0.07683120000000009,-0.07683120000000009
2020-12-01,SAA_CVaR,0.028325319130608505,-0.028325319130608505
2020-12-01,RS_CVaR,0.0446737593042351,-0.0446737593042351
2020-12-01,DR_CVaR_l1,0.030582800000000042,-0.030582800000000042
2020-12-01,RSDR_CVaR_l1,0.03473998995890354,-0.03473998995890354
2021-01-01,SAA_CVaR,0.00013726242567128986,-0.00013726242567128986
2021-01-01,RS_CVaR,-0.001723637003431715,0.001723637003431715
2021-01-01,DR_CVaR_l1,-0.012628800000000065,0.012628800000000065
2021-01-01,RSDR_CVaR_l1,-0.012628799999999999,0.012628799999999999
2021-02-01,SAA_CVaR,-0.030516962154742547,0.030516962154742547
2021-02-01,RS_CVaR,-0.02614554041614336,0.02614554041614336
2021-02-01,DR_CVaR_l1,-0.010577800000000304,0.010577800000000304
2021-02-01,RSDR_CVaR_l1,-0.010577800000000042,0.010577800000000042
2021-03-01,SAA_CVaR,0.06257522738731656,-0.06257522738731656
2021-03-01,RS_CVaR,0.03329154322341013,-0.03329154322341013
2021-03-01,DR_CVaR_l1,0.05877420000000051,-0.05877420000000051
2021-03-01,RSDR_CVaR_l1,0.04722880418801639,-0.04722880418801639
2021-04-01,SAA_CVaR,0.04288203997557511,-0.04288203997557511
2021-04-01,RS_CVaR,0.042210314880674275,-0.042210314880674275
2021-04-01,DR_CVaR_l1,0.040909799999999996,-0.040909799999999996
2021-04-01,RSDR_CVaR_l1,0.040909800000000045,-0.040909800000000045
2021-05-01,SAA_CVaR,-0.00424356084971255,0.00424356084971255
2021-05-01,RS_CVaR,-0.01578667856368682,0.01578667856368682
2021-05-01,DR_CVaR_l1,0.0020530000000002716,-0.0020530000000002716
2021-05-01,RSDR_CVaR_l1,0.0020529999999999993,-0.0020529999999999993
2021-06-01,SAA_CVaR,0.01361594796317806,-0.01361594796317806
2021-06-01,RS_CVaR,0.01361594796317806,-0.01361594796317806
2021-06-01,DR_CVaR_l1,0.017284799999999538,-0.017284799999999538
2021-06-01,RSDR_CVaR_l1,0.017284800000000045,-0.017284800000000045
2021-07-01,SAA_CVaR,0.044721648379917,-0.044721648379917
2021-07-01,RS_CVaR,0.044721648379917,-0.044721648379917
2021-07-01,DR_CVaR_l1,0.03557099999999942,-0.03557099999999942
2021-07-01,RSDR_CVaR_l1,0.035571000000000054,-0.035571000000000054
2021-08-01,SAA_CVaR,0.03215810644885904,-0.03215810644885904
2021-08-01,RS_CVaR,0.033293949210609325,-0.033293949210609325
2021-08-01,DR_CVaR_l1,0.02759080000003107,-0.02759080000003107
2021-08-01,RSDR_CVaR_l1,0.02759079999999988,-0.02759079999999988
2021-09-01,SAA_CVaR,-0.058038421795768014,0.058038421795768014
2021-09-01,RS_CVaR,-0.05258388848309388,0.05258388848309388
2021-09-01,DR_CVaR_l1,-0.05235820000000001,0.05235820000000001
2021-09-01,RSDR_CVaR_l1,-0.052358199999999994,0.052358199999999994
2021-10-01,SAA_CVaR,0.05653767976880539,-0.05653767976880539
2021-10-01,RS_CVaR,0.04770245689627925,-0.04770245689627925
2021-10-01,DR_CVaR_l1,0.06775333333333311,-0.06775333333333311
2021-10-01,RSDR_CVaR_l1,0.06613311072677412,-0.06613311072677412
2021-11-01,SAA_CVaR,-0.005618716535928999,0.005618716535928999
2021-11-01,RS_CVaR,-0.024240963503598615,0.024240963503598615
2021-11-01,DR_CVaR_l1,-0.0013738333333334681,0.0013738333333334681
2021-11-01,RSDR_CVaR_l1,-0.001914088671900703,0.001914088671900703
2021-12-01,SAA_CVaR,0.07866915386004826,-0.07866915386004826
2021-12-01,RS_CVaR,0.09469641084812526,-0.09469641084812526
2021-12-01,DR_CVaR_l1,0.06183950000000003,-0.06183950000000003
2021-12-01,RSDR_CVaR_l1,0.06368030101131963,-0.06368030101131963
