,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2017-10-01,3,0,4.28500954236721e-08,1.6088020684666807e-19,1.204556741202774e-10,1.0950014871822341e-17,0.9922135546541182,4.28500954236721e-08,0.0077864023755313426
2017-11-01,3,0,5.6133111140980775e-06,2.140520148893472e-17,1.7576480585743936e-09,1.1526887182975366e-15,0.9979244444522644,5.6133111140980775e-06,0.0020699404793069628
2017-12-01,3,0,3.047801683198614e-07,5.700839385567767e-17,1.7703060007683047e-10,2.378806516509775e-15,0.9992256864213034,3.047801683198614e-07,0.0007740086212180446
2018-01-01,3,0,1.8578805888714516e-05,9.694544933217713e-15,2.433374865895182e-08,4.389956509106156e-14,0.9689551910875157,1.8578805888714516e-05,0.031026205772804256
2018-02-01,3,0,1.3710971198869301e-05,1.8703339725323108e-15,5.4525373234625254e-09,1.0837023161264526e-13,0.9974058208687119,1.3710971198869301e-05,0.0025804627078783214
2018-03-01,3,0,1.532895066790999e-06,9.980584841668489e-17,3.3264485126143684e-12,1.2198705848226748e-14,0.9998460393887199,1.532895066790999e-06,0.00015242771273063724
2018-04-01,3,0,6.14644173540278e-08,1.6027882569607243e-18,6.769254991112216e-11,1.2266383077389717e-17,0.9988341496312186,6.14644173540278e-08,0.0011657888362654292
2018-05-01,3,0,3.953510159112548e-06,6.671729973008091e-18,1.7123352271811151e-10,1.1184555092437307e-15,0.9993040706222616,3.953510159112548e-06,0.0006919756960455701
2018-06-01,3,0,8.791060062910784e-08,2.5010721339232946e-18,1.839576941931632e-11,1.3359648624708206e-16,0.9997876100694268,8.791060062910784e-08,0.00021230200189055966
2018-07-01,3,0,1.1630707297786435e-07,8.180070191443798e-18,4.287837131233596e-10,9.166506094166189e-17,0.9977025268861562,1.1630707297786435e-07,0.002297356378269174
2018-08-01,3,0,3.176556590636329e-06,3.590320730976193e-17,7.212765660895251e-09,8.199348249137863e-15,0.9984780833270173,3.176556590636329e-06,0.0015187329040651093
2018-09-01,3,0,1.8037483635678187e-06,1.1952309380515426e-14,1.605777421766975e-08,1.3259210450832421e-13,0.9899860326266061,1.8037483635678187e-06,0.010012147567087524
2018-10-01,3,0,0.004466693904315355,3.2948011128732655e-12,1.4952043894769096e-07,7.018313459780579e-12,0.9853173409080775,0.004466693904315355,0.010215815656431256
2018-11-01,3,0,7.093741853049278e-06,6.229263704756469e-15,5.8770280377792e-09,1.383881717172732e-13,0.9979586392641567,7.093741853049278e-06,0.0020342611167830276
2018-12-01,3,0,0.000306199002462321,2.5994408840306027e-14,5.2343802800755166e-11,5.809975618495382e-12,0.9996106844994117,0.000306199002462321,8.311644017040606e-05
2019-01-01,3,0,5.631266129071539e-05,2.6635169171617767e-16,6.088646160232483e-09,4.519764520820577e-14,0.9882310642154573,5.631266129071539e-05,0.0117126170343582
2019-02-01,3,0,1.1555371419886086e-05,2.3137937093106363e-15,1.5767549199431095e-07,8.30470050693494e-14,0.9889936001744066,1.1555371419886086e-05,0.010994686779023695
2019-03-01,3,0,6.800425303315643e-05,2.5399674376333265e-13,7.578427574423692e-07,3.2570105829360834e-11,0.9855167315225165,6.800425303315643e-05,0.01441450634896947
2019-04-01,3,0,3.1054997248485015e-05,2.1578535442130228e-12,1.3318880209526083e-06,2.984565558419766e-11,0.9649312342771584,3.1054997248485015e-05,0.03503637880524767
2019-05-01,3,0,0.0013550490038990943,1.213201570695516e-11,4.284079242624405e-08,2.549774230020031e-10,0.9953854179908288,0.0013550490038990943,0.003259489897312808
2019-06-01,3,0,0.00010443756233609992,1.1742178351033667e-13,9.058355412819933e-08,2.7227552756523407e-12,0.9815174529206661,0.00010443756233609992,0.01837801893036665
2019-07-01,3,0,6.275532321669075e-06,3.9884999040152236e-14,7.355704585075152e-08,2.064785659593372e-13,0.9912085237525671,6.275532321669075e-06,0.008785127158106913
2019-08-01,3,0,0.00019722732820228709,2.8766127572080343e-13,1.0518111846310035e-07,3.348230645465442e-11,0.996064874453087,0.00019722732820228709,0.0037377930039110174
2019-09-01,3,0,8.427028162405581e-05,1.6236321136647624e-12,1.3707632570955093e-09,1.7005311123590484e-12,0.9989412596384879,8.427028162405581e-05,0.0009744687054374786
2019-10-01,3,0,1.2290287414139473e-05,1.1643001957911311e-14,1.857357946196041e-08,5.808314500019073e-14,0.9799763024464654,1.2290287414139473e-05,0.020011388692170184
2019-11-01,3,0,6.1944887525152175e-06,9.034021683693496e-16,1.7450683060318398e-09,2.616765959484874e-14,0.999240641034783,6.1944887525152175e-06,0.0007531627310568115
2019-12-01,3,0,2.920693773302529e-07,5.452558518541588e-16,5.054234380769536e-10,5.901091288554426e-15,0.9984051159933627,2.920693773302529e-07,0.0015945914322513415
2020-01-01,3,0,3.405234174222245e-05,1.0341198302004091e-16,2.2796417918232532e-11,9.859997406472543e-14,0.9999546452099032,3.405234174222245e-05,1.1302425211758007e-05
2020-02-01,3,0,0.0017322233543883192,2.764919155608667e-15,5.536438069397774e-13,3.3794539581550927e-13,0.9976657840136823,0.0017322233543883192,0.0006019926306984821
2020-03-01,4,1,0.999999999994543,7.732262639987887e-14,4.685171960069267e-22,5.463706868301197e-12,4.932824986869334e-16,0.999999999994543,7.390490824036956e-17
2020-04-01,4,1,0.9970876614567086,3.972765826706867e-18,2.1150823288784965e-22,2.817913033244228e-15,0.002801413657119086,0.9970876614567086,0.00011092488628048582
2020-05-01,4,1,0.8550681597414443,9.069653852755776e-21,8.637820089128884e-11,2.7472737310839656e-17,0.12288930284947579,0.8550681597414443,0.022042537322864198
2020-06-01,3,0,0.008129862269279949,2.5244325313935573e-18,2.2493265775613063e-10,1.8791379614615942e-16,0.9887504420437564,0.008129862269279949,0.0031196954622200687
2020-07-01,3,0,0.0003006102226696787,1.7306147110020205e-16,2.857349056357125e-10,5.5332284476304256e-15,0.9971114330470014,0.0003006102226696787,0.002587956444185864
2020-08-01,3,0,0.0026125846706789146,2.0847851943047817e-14,4.390957370017032e-09,2.7080536373981825e-12,0.9839318670745216,0.0026125846706789146,0.013455543861535557
2020-09-01,3,0,2.8258747198312066e-05,5.398853125633705e-17,4.166281780260985e-12,5.203874975421869e-15,0.9999377180653146,2.8258747198312066e-05,3.4023183624573205e-05
2020-10-01,3,0,2.5486142728184374e-07,1.2526433154786973e-19,1.5203309030660533e-15,3.0271874345771935e-18,0.9999838104905326,2.5486142728184374e-07,1.5934648394119138e-05
2020-11-01,3,0,6.687228322265222e-07,1.5884068507746504e-22,3.978584440466103e-17,8.332175541228187e-20,0.9999988576098234,6.687228322265222e-07,4.7366699839616705e-07
2020-12-01,3,0,3.9858186484715086e-09,3.2302140517695427e-25,1.6284706869544646e-16,4.404198217271725e-23,0.9999747353066756,3.9858186484715086e-09,2.5260707096955145e-05
2021-01-01,3,0,3.0843980661120125e-07,1.405961847797646e-23,5.0221164778731e-20,1.1879540574673736e-21,0.9999996828847136,3.0843980661120125e-07,8.675878160175843e-09
2021-02-01,3,0,6.063296630528727e-09,1.2243945318923915e-26,6.700361789810382e-18,3.6900250641232117e-25,0.9999533489685574,6.063296630528727e-09,4.664496831675006e-05
2021-03-01,3,0,0.0015644441060897766,1.170277903381434e-20,3.4927514934667633e-13,4.078196127732971e-20,0.9982478711543835,0.0015644441060897766,0.00018768473931126125
2021-04-01,3,0,0.0017833102477214037,6.184157881256814e-18,2.3793623137300537e-10,1.167703688279431e-15,0.978500402507154,0.0017833102477214037,0.019716287006847202
2021-05-01,3,0,0.0002088026013863756,2.7445688716865264e-17,1.4588499729960002e-12,9.92672478012312e-16,0.9997667179301545,0.0002088026013863756,2.447946701015856e-05
2021-06-01,3,0,1.3737979007747187e-05,1.5474131782506405e-19,7.415767317583299e-13,2.6046513359997702e-17,0.9997897274803147,1.3737979007747187e-05,0.00019653454005127678
2021-07-01,3,0,4.3828719503178475e-06,2.954446479817206e-19,4.726479001417967e-12,1.3788974683178034e-16,0.9997010867673354,4.3828719503178475e-06,0.00029453035640457663
2021-08-01,3,0,3.7660644837903277e-08,4.248380793545765e-20,1.5308923738314066e-12,1.7984673426999266e-18,0.9998504844997597,3.7660644837903277e-08,0.00014947783843002218
2021-09-01,3,0,3.32153955694582e-07,6.872985728040031e-19,4.013144486004581e-14,3.706499438801366e-18,0.9999774037448373,3.32153955694582e-07,2.2264101402353215e-05
2021-10-01,3,0,5.2870377462935475e-08,1.7350979740066026e-20,1.51081844222535e-12,6.71928698449844e-19,0.9990058899031311,5.2870377462935475e-08,0.0009940572253812382
2021-11-01,3,0,0.00022288765510133885,1.6592252978100326e-18,1.4158832898845784e-13,3.0760330718014067e-16,0.9997699573353525,0.00022288765510133885,7.155009797169051e-06
2021-12-01,3,0,3.8605794036874745e-05,2.3305553893363284e-19,2.0355939321392078e-14,3.961595706974727e-18,0.9998140813277852,3.8605794036874745e-05,0.00014731287798485285
2022-01-01,4,1,0.8779450114264956,3.395387762389601e-16,1.3579642705344206e-14,6.003557009669668e-16,0.12205482333834086,0.8779450114264956,1.652352550674549e-07
2022-02-01,3,0,0.30806715741910934,1.8126786420313835e-20,6.177881945408358e-17,9.605118272253429e-19,0.6912882653509137,0.30806715741910934,0.0006445772303040473
2022-03-01,4,1,0.9421059977559813,1.9263768586614323e-22,1.9008285393878814e-09,6.706996712232175e-22,0.01248933041498714,0.9421059977559813,0.045404669928217574
2022-04-01,4,1,0.9999808274297592,6.314186447645235e-15,1.1827038812263567e-12,1.1512816192742504e-14,1.6264369282565663e-05,0.9999808274297592,2.908199757920487e-06
2022-05-01,4,1,0.9788857266228368,1.947056828487871e-19,4.2946890791934566e-17,6.327953938804882e-17,0.02110282215046076,0.9788857266228368,1.1451226718489983e-05
2022-06-01,4,1,0.9999603427301038,1.5842844875025245e-24,3.3563340959891054e-20,3.065546802212595e-18,3.965629620973487e-05,0.9999603427301038,9.736471121581605e-10
2022-07-01,4,1,0.9999571657405852,1.8853645861898793e-26,7.481089725455657e-19,1.4624517070537072e-19,4.1765994131468766e-05,0.9999571657405852,1.0682650830226783e-06
2022-08-01,4,1,0.9877339099882414,7.433322998954785e-22,1.0063420135143688e-11,7.403459983945832e-21,0.0007274752947487549,0.9877339099882414,0.01153861470710794
2022-09-01,4,1,0.9998520377484026,4.2956938771032186e-16,2.567266393236523e-10,1.8474149685803874e-14,3.471510211092533e-06,0.9998520377484026,0.0001444904842285116
2022-10-01,4,1,0.9999987066593526,9.103501173526549e-15,1.7967637671668503e-14,1.1113671327844866e-12,2.6820691218929065e-11,0.9999987066593526,1.293312618506706e-06
2022-11-01,4,1,0.9988985551338744,5.448422667915325e-18,1.6640944826228973e-12,8.938738609406986e-14,0.00022877228199712422,0.9988985551338744,0.0008726725825205413
2022-12-01,4,1,0.8473570930150935,1.0304183367274532e-16,1.7748230723962427e-08,7.959775111768866e-16,0.10554915936282845,0.8473570930150935,0.0470937298739843
2023-01-01,4,1,0.986053690492778,3.933335360320763e-14,6.112884544777522e-06,4.823711428897818e-11,0.003988064794920509,0.986053690492778,0.009952131779576323
2023-02-01,4,1,0.5989562693743045,1.5911653725391412e-09,2.2138033180382297e-05,9.353102227751877e-09,0.005286834541341276,0.5989562693743045,0.3957347471072864
2023-03-01,4,1,0.9966718131542386,6.28217581124523e-10,5.516051550851476e-05,1.831458476102883e-06,4.358951130099307e-06,0.9966718131542386,0.0032668352923335008
2023-04-01,5,0,0.23582300318397384,2.181363584901671e-09,2.2126104100452825e-05,5.1218497948017326e-08,0.052211042032070956,0.23582300318397384,0.7119437752802409
2023-05-01,4,1,0.9992812836974033,1.485542684855151e-10,6.92842848263495e-06,3.7006268417053416e-07,6.31542462462559e-05,0.9992812836974033,0.0006482634162463647
2023-06-01,4,1,0.6937957006240097,2.1909894276623932e-08,2.7166036297961368e-05,6.18116568112673e-08,0.00040760410882038304,0.6937957006240097,0.30576944550937013
2023-07-01,5,0,0.061095160855408594,1.5159821559008687e-09,0.0012875804276434788,1.4089902108614879e-08,0.005193984043739284,0.061095160855408594,0.9324232590677749
2023-08-01,5,0,0.017590247022177964,2.6441082635935167e-07,0.010891175721840488,2.4511410140780753e-06,2.2275169795278965e-05,0.017590247022177964,0.9714935865346249
2023-09-01,5,0,0.004283443478048326,2.888424948302762e-06,0.005318286416093174,1.4111723395773873e-06,7.793494599985414e-07,0.004283443478048326,0.9903931911592514
2023-10-01,5,0,0.0041451099758999495,2.2260738446958674e-06,0.01377662096909414,2.5472838650539077e-06,1.0418265007507225e-07,0.0041451099758999495,0.9820733915149492
2023-11-01,5,0,0.08530056434645082,2.3158481663860886e-06,0.0013141537617635428,1.6275350780390167e-05,3.425260008531774e-06,0.08530056434645082,0.9133632654329722
2023-12-01,4,1,0.986355376161815,2.4997698724246593e-07,3.576639472775106e-07,4.118298197261728e-05,0.00011462896313843564,0.986355376161815,0.013488204252001852
2024-01-01,4,1,0.5544021633672103,6.411424000896175e-07,0.0004398041766295076,8.13772935201155e-06,0.00011620374386802836,0.5544021633672103,0.44503304984038944
2024-02-01,5,0,0.10353780123303116,1.1951493780426006e-07,0.0035570643940022644,3.9608543709240157e-07,0.00015402664349284257,0.10353780123303116,0.892750592128797
2024-03-01,5,0,0.0019490654470331746,7.691268441464551e-08,0.0028108739815846024,1.8826330931496635e-07,4.564874204307064e-05,0.0019490654470331746,0.9951941466531862
2024-04-01,5,0,0.0070337179665506695,1.3292776063934914e-05,0.011174593663175837,3.1857615139995146e-06,1.5282999269275225e-09,0.0070337179665506695,0.9817752083047709
2024-05-01,5,0,0.007325392411242044,3.873655318250983e-07,0.017562249249104957,1.4000090520665936e-05,6.700122324113502e-07,0.007325392411242044,0.9750973008711121
2024-06-01,5,0,0.0044032050558355735,4.0580060820750383e-07,0.007348237249979229,7.60464499465204e-06,3.832374788574109e-06,0.0044032050558355735,0.9882367148734839
2024-07-01,4,1,0.982312710222913,6.284325094962149e-06,2.462435855941878e-06,0.0001418892075148007,1.7626481497296026e-06,0.982312710222913,0.017534891160448977
2024-08-01,5,0,0.08183012970088444,1.820134318043856e-07,0.0008237465604364839,2.4741474150060325e-06,0.0003050363233706415,0.08183012970088444,0.9170384312543457
2024-09-01,5,0,0.00913980788740765,7.535064537862327e-07,0.0034675574628540294,3.511266329876231e-07,3.8175003507527985e-07,0.00913980788740765,0.9873911482663758
2024-10-01,5,0,0.005433294713021056,1.3818380515731314e-06,0.000806263219902863,2.5695835234284923e-07,1.749863282681269e-06,0.005433294713021056,0.9937570534072684
2024-11-01,5,0,0.010513916298398634,1.5257786266089995e-08,0.0012409656809671441,1.925762156693458e-07,4.904539693764434e-05,0.010513916298398634,0.9881958647899126
2024-12-01,5,0,0.027550939670817936,3.857447993309052e-06,0.0011755175002201915,2.0647943942999982e-06,1.2034492103856887e-07,0.027550939670817936,0.9712675002420889
2025-01-01,5,0,0.0008639076713845353,1.2882704803344259e-08,0.002585168655616402,6.209754710310957e-08,7.99837613790796e-06,0.0008639076713845353,0.996542850316286
2025-02-01,5,0,0.04000853442690648,4.6288648119331725e-07,0.0006575214536822022,3.664143054589885e-07,1.0564198233919452e-05,0.04000853442690648,0.9593225506203045
2025-03-01,5,0,0.0041901122838349444,1.2641661306251506e-08,0.0006254229245959206,3.0664711408310605e-08,2.7570095782955286e-05,0.0041901122838349444,0.9951568513889963
2025-04-01,5,0,0.034850284861730904,2.478720125815558e-08,0.00048408329017423653,4.2709327005521014e-07,9.952072759375842e-05,0.034850284861730904,0.9645656592396225
2025-05-01,5,0,0.0005807521350609949,1.2963724449223368e-09,0.0006260037044596159,6.9575280117960375e-09,0.00011700264993396238,0.0005807521350609949,0.9986762332566672
2025-06-01,5,0,0.0023505661048536233,7.358663944953081e-09,0.00036853767595578267,2.501890746771541e-08,4.669833067304629e-05,0.0023505661048536233,0.9972341655110789
2025-07-01,5,0,0.0004518040019465713,4.659391831750338e-10,0.0006474009312969369,6.997988342827124e-09,1.5447786987190123e-05,0.0004518040019465713,0.9988853398159722
2025-08-01,5,0,0.025851713146980412,2.985322118249292e-08,0.00015545865483064191,2.750118038053381e-07,0.0001434825022372336,0.025851713146980412,0.9738490408307255
2025-09-01,5,0,0.0013242041469304676,1.0094145069688386e-09,0.0009720921683033889,6.83074916698407e-09,2.8402896965981955e-05,0.0013242041469304676,0.9976752929473967
