Date,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLRE,XLB,XLC
2018-09-10,34.24482345581055,24.31740379333496,25.678855895996094,80.51602172851562,68.26143646240234,53.77386474609375,44.0084228515625,21.190231323242188,25.641483306884766,25.12323570251465,44.1879997253418
2018-09-11,34.537113189697266,24.343183517456055,25.922338485717773,80.44625854492188,68.24392700195312,54.204959869384766,43.84709930419922,21.135662078857422,25.649110794067383,25.17428970336914,44.63190841674805
2018-09-12,34.39328384399414,24.11977195739746,26.056428909301758,80.84747314453125,68.4540023803711,54.30691146850586,44.355255126953125,21.11617660522461,25.67198944091797,25.18705940246582,44.50244140625
2018-09-13,34.796932220458984,24.085407257080078,26.067026138305664,81.85055541992188,68.86537170410156,54.399627685546875,44.29072952270508,21.275972366333008,25.832155227661133,25.284910202026367,44.81687545776367
2018-09-14,34.76908874511719,24.25725555419922,26.20464324951172,81.58015441894531,69.20672607421875,54.195674896240234,44.16973114013672,21.16294288635254,25.610977172851562,25.276399612426758,44.733646392822266
2018-09-17,34.33296585083008,24.154144287109375,26.24699592590332,81.28361511230469,69.23297882080078,53.5235595703125,44.33106231689453,21.233097076416016,25.755884170532227,25.365753173828125,44.298980712890625
2018-09-18,34.551029205322266,24.27444076538086,26.41990089416504,81.75460052490234,69.86317443847656,54.204959869384766,44.14552307128906,21.19412612915039,25.60335350036621,25.391273498535156,44.61341857910156
2018-09-19,34.46287536621094,24.686885833740234,26.501060485839844,81.64120483398438,69.8019027709961,54.228126525878906,44.064876556396484,20.73423194885254,25.35928726196289,25.66782569885254,44.733646392822266
2018-09-20,34.871158599853516,24.901710510253906,26.50812339782715,82.43495178222656,69.9069595336914,54.59894943237305,44.621437072753906,20.777101516723633,25.54996109008789,25.944366455078125,45.22380828857422
2018-09-21,34.73336410522461,24.8050479888916,26.68328094482422,82.54615020751953,70.35899353027344,54.35765838623047,44.69291687011719,20.865583419799805,25.549959182739258,25.888362884521484,45.02164077758789
2018-09-24,34.905616760253906,24.52886199951172,27.07412338256836,82.7125244140625,69.15409088134766,54.00430679321289,44.01059341430664,20.680753707885742,25.048978805541992,25.52501106262207,45.02164077758789
2018-09-25,34.863712310791016,24.433917999267578,27.248220443725586,82.4586181640625,68.94303131103516,54.23212814331055,43.75065231323242,20.397621154785156,25.025863647460938,25.392494201660156,45.040199279785156
2018-09-26,34.73336410522461,24.140466690063477,26.985292434692383,82.64247131347656,68.8990478515625,54.35765838623047,43.799381256103516,20.197065353393555,24.74839210510254,25.140275955200195,45.21638488769531
2018-09-27,34.938201904296875,24.05416488647461,26.985292434692383,83.0627670288086,68.99580383300781,54.543601989746094,43.742515563964844,20.40549087524414,24.825464248657227,24.92225456237793,45.60585021972656
2018-09-28,35.06855010986328,23.803863525390625,26.910680770874023,83.31671142578125,68.9518051147461,54.49711990356445,43.8075065612793,20.70435333251953,25.133764266967773,24.764089584350586,45.43893051147461
2018-10-01,35.23612594604492,23.898801803588867,27.28374481201172,83.728271484375,69.55863952636719,54.32975387573242,43.7750129699707,20.63356590270996,24.941072463989258,25.012035369873047,45.253456115722656
2018-10-02,35.24078369140625,23.898801803588867,27.31217384338379,83.63194274902344,69.71695709228516,53.59518814086914,44.026824951171875,20.912771224975586,24.864002227783203,25.118896484375,45.21638488769531
2018-10-03,35.34785461425781,24.12320899963379,27.5324649810791,83.47430419921875,70.00718688964844,53.41387176513672,43.555686950683594,20.661096572875977,24.57883071899414,24.939355850219727,45.42039489746094
2018-10-04,34.7100830078125,24.287193298339844,27.418760299682617,82.66000366210938,69.77852630615234,52.57703399658203,43.450096130371094,20.77120018005371,24.46321678161621,24.82393455505371,44.77125549316406
