,state0,state1,state2,state3,state4,state5
PC1,-0.29292127757609765,-0.740850011854006,1.038235138862707,0.06319131996560279,-0.21020456039403915,0.1019961281879337
PC2,0.2773767208575103,-0.07068802005544188,0.6586518664621317,-0.014443932856151113,0.15628838236350992,-0.21272890161629315
PC3,-0.12707956572337717,-0.4834987034490227,-1.3187017656178137,-0.027512615585508965,0.06867895280440298,0.3322787463610157
PC4,-0.8941619072219674,0.2964915679337987,2.3526083215346127,0.239455976314001,1.4102149784284777,-0.9846848216781651
PC5,-0.24063729682351445,-0.13377951892486664,-0.1767563417411615,0.04940144204963546,0.25446931157562647,-0.03986746086359769
PC6,-0.34618946538262396,-0.723967718794449,0.07341098161226667,0.07881861258122523,0.08188463343865245,0.10819148475180608
PC7,0.057211808974821754,0.07093427832435834,-0.2794148872640713,-0.018996701382072042,0.1135065243142709,-0.014235226000124994
