sasdate,state,crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1984-04-01,5,0,0.05527812656893586,0.18676555097491335,0.19031624626493998,0.16408090754498392,0.18785841832485148,0.2157007503204306
1984-05-01,0,1,0.34773969297647783,0.1345626924864536,0.11030935173561109,0.12105532102355261,0.12825986994133584,0.15807307183591657
1984-06-01,5,0,0.027364454677550443,0.18975445414371633,0.20417658707165395,0.16906350149472238,0.19282337419118464,0.21681762842019964
1984-07-01,0,1,0.35314322334479487,0.12962929466829864,0.13917088049414053,0.10760233601785484,0.13829044697498724,0.13216381849927705
1984-08-01,5,0,0.10238298371965235,0.16026440598712274,0.19298562633533095,0.1919014875532874,0.15502237739498542,0.1974431190087233
1984-09-01,2,0,0.050911900986958684,0.1914484976674363,0.23143002839149365,0.16929973726589428,0.18499627305699223,0.17191356263027568
1984-10-01,0,1,0.41543362322850924,0.11639488743858821,0.14409976448276537,0.10983424592096974,0.11465997919624246,0.09957749973234044
1984-11-01,2,0,0.04545338505862583,0.1918450149757086,0.23384030544492432,0.1772746706274443,0.18722137518102386,0.1643652487113184
1984-12-01,2,0,0.03469075799395239,0.18696165466536493,0.23846553615727703,0.18258319238374604,0.1923260085387223,0.1649728502599719
1985-01-01,2,0,0.04342713356088295,0.16516574728516542,0.21466934627839546,0.1997672353033501,0.1780367382163736,0.19893379935487596
1985-02-01,5,0,0.06758436917548696,0.18531950731833663,0.15451913179791418,0.17465636868942155,0.18982165990950325,0.22809896310840488
1985-03-01,2,0,0.020152969891433083,0.21009880153648533,0.23049423147270146,0.1816465599061617,0.17910213185823942,0.178505305333999
1985-04-01,2,0,0.03326965218467085,0.1912869986675653,0.23523807757323797,0.1678272893555257,0.20231233078385139,0.17006565143418204
1985-05-01,2,0,0.13093250663006537,0.17095297108875365,0.21624058182346462,0.16999245119144776,0.16911405356294615,0.1427674357024533
1985-06-01,2,0,0.013664739177843997,0.19487467619053556,0.23898200632588598,0.17306135889480775,0.20701631752173935,0.17240090188820087
1985-07-01,5,0,0.024566586458330864,0.18120310288553032,0.1685334504822135,0.18615511381532418,0.19970473804503533,0.2398370083125903
1985-08-01,2,0,0.004408919138573079,0.19708037060215372,0.23069930164412553,0.18693397646344315,0.18542773304705118,0.19544969910365764
1985-09-01,1,0,0.03333100611878267,0.21353031178380036,0.20770567698219397,0.17955915203492298,0.17458225313638412,0.19129159994294911
1985-10-01,5,0,0.021250684308762403,0.19826039178738655,0.20731682617548697,0.1981782324439092,0.16270361252545235,0.21229025275802368
1985-11-01,2,0,0.018441477685849837,0.17964578093882477,0.2299943456358057,0.1975361274424394,0.17998377416374017,0.19439849413235843
1985-12-01,2,0,0.020865428950633494,0.18570215738524629,0.23960364390660566,0.17979484366991483,0.19523327483154154,0.178800651255079
1986-01-01,4,0,0.09091545224141026,0.15503312478462666,0.1960736159825859,0.166245497068783,0.2072255122458488,0.18450679767583633
1986-02-01,2,0,0.0847573684644939,0.1682180534280456,0.20789985580455136,0.1714614765004889,0.19175162815667127,0.17591161764483368
1986-03-01,2,0,0.10914068949843649,0.1756668715319966,0.22104137941835605,0.1709441830005892,0.17701580308742162,0.14619107346230914
1986-04-01,2,0,0.012204974658953786,0.21924198575722686,0.22334513148166468,0.17273674145727078,0.1895037933583825,0.18296737328551355
1986-05-01,5,0,0.061753249747950156,0.17858519990277305,0.16976068846058148,0.1753669024718221,0.19698796714848035,0.21754599226745472
1986-06-01,2,0,0.022870492815162475,0.20268457157414338,0.23776487061811385,0.17679197819919593,0.1982094191688054,0.16167866762360186
1986-07-01,2,0,0.02418169222804422,0.20026821687340943,0.21475740246545102,0.17049477788596218,0.2073449937093694,0.18295291683678785
1986-08-01,2,0,0.10526566661328912,0.17371368417022007,0.21543622701252574,0.19436709344205502,0.16061771941594738,0.15059960934506805
1986-09-01,5,0,0.06787077067114627,0.1865188195449301,0.16327488187162492,0.1714544979714838,0.20041164460816815,0.21046938533171444
1986-10-01,2,0,0.005815333438728215,0.17644959615344188,0.22811281836746572,0.21993432333636703,0.17663430982139008,0.19305361888161263
1986-11-01,5,0,0.004894298004974095,0.194802664574059,0.18450404713568375,0.20155220004492327,0.1906108357791755,0.22363595446018933
1986-12-01,5,0,0.01735326194672972,0.19560778876829002,0.17222861093818997,0.1840296517953701,0.20020348568220392,0.23057720086823358
1987-01-01,3,0,0.12089152208136324,0.1653095260286442,0.19119163363006597,0.19477082793605194,0.1557036970875827,0.17213279323541295
1987-02-01,2,0,0.02313757030590416,0.16215438636777188,0.22009654838112772,0.194908386533715,0.21223552601552131,0.18746758239498287
1987-03-01,5,0,0.015906061188710182,0.2159386083577082,0.17483876125413716,0.19371245229101025,0.17435241510457367,0.2252517018028763
1987-04-01,5,0,0.07057614540318341,0.1869867150836553,0.15542088299015205,0.18930063182700632,0.17779651269428365,0.21991911200078984
1987-05-01,5,0,0.0032439784244078546,0.19917975721867903,0.1571585037055692,0.20478688360420205,0.1907494112461801,0.24488146579996486
1987-06-01,2,0,0.006938527606259747,0.20280701372841223,0.2343684760002294,0.19497983947977526,0.1802204423354768,0.18068570084885335
1987-07-01,5,0,0.018894307549302054,0.1886003377589389,0.1794487114246127,0.19968235644643986,0.18720972303997066,0.2261645637797546
1987-08-01,5,0,0.016649331379165883,0.18719768548768131,0.17642813533060445,0.192973034561926,0.19501870103158167,0.23173311220805717
1987-09-01,5,0,0.022109202957165144,0.1915340582618302,0.15358744574685557,0.1944849411647263,0.1968104527487938,0.24147389911965084
1987-10-01,0,1,0.7592629462852983,0.04982124208000156,0.05355126083243294,0.04530653859943247,0.04910644367766914,0.04295156852492479
1987-11-01,4,0,0.0867376423833663,0.19045642284589115,0.1644228035465949,0.16487700176700076,0.2004423352817307,0.19306379417450278
1987-12-01,0,1,0.39739025562538155,0.11165231429660655,0.11801955377602916,0.12630079218740584,0.11881898570214817,0.1278180984118262
1988-01-01,2,0,0.02376810854987937,0.189803819983458,0.22997006708411008,0.20610712190005043,0.19037492370184975,0.15997595877967602
1988-02-01,2,0,0.010300254701196878,0.1814227846589637,0.2301861703626053,0.2005654973906105,0.19144734875336092,0.18607794413227297
1988-03-01,5,0,0.021713956184574834,0.21405251225860983,0.17098089830582142,0.1845068916777418,0.18734129893010124,0.22140444264217246
1988-04-01,5,0,0.005545401909027883,0.19900701026261772,0.16080602131240865,0.19959316775262573,0.18855133738276417,0.24649706137956118
1988-05-01,5,0,0.01472184174355766,0.19221916300994696,0.15881887805071115,0.1984698512593965,0.19068721948692086,0.24508304644848145
1988-06-01,2,0,0.018595029542398046,0.1774974802420022,0.2240890721781277,0.19139306598978997,0.19873259821304434,0.18969275383365616
1988-07-01,5,0,0.012046157645473026,0.19188209040459386,0.1613871514806566,0.1894632051869653,0.20063930522602885,0.24458209005529416
1988-08-01,5,0,0.019629514021237356,0.19102027271328698,0.1666050149741119,0.1826144243601483,0.20007059366318128,0.24006018026705386
1988-09-01,2,0,0.022854087971417043,0.1787940446588332,0.22672653715614074,0.18608434483130482,0.1926702452355435,0.19287074014578356
1988-10-01,2,0,0.009279279984607284,0.20107522908675465,0.2184118569452253,0.18798120067842455,0.17320910630977585,0.2100433269942216
1988-11-01,5,0,0.04121966812407258,0.18958886870248629,0.15730670105889377,0.19495632704321372,0.18052196635185977,0.23640646871851506
1988-12-01,5,0,0.029383440338734683,0.19057631655548588,0.17548830565273782,0.2029008299108877,0.16824714223061177,0.23340396531057145
1989-01-01,5,0,0.022916909865882126,0.16714823085242034,0.19877691818604096,0.20567511823424636,0.18636174048902943,0.21912108237140368
1989-02-01,5,0,0.01573138322093993,0.19437150513331472,0.16772690045141883,0.19186907567943778,0.18736760783981127,0.24293352767409296
1989-03-01,5,0,0.015070018038958272,0.19761570792490982,0.18522088897648484,0.19744323002483335,0.16902158812015147,0.2356285669136771
1989-04-01,2,0,0.03349444682374433,0.18555356772015938,0.24096695196987766,0.18904304878502728,0.18493461638589237,0.1660073683143324
1989-05-01,2,0,0.06414410004732868,0.16749661861137538,0.21815796152343933,0.1744821473240362,0.1869589793777757,0.18876019311510892
1989-06-01,2,0,0.059835349904316826,0.18760911418600212,0.23147666672059486,0.17693579951839516,0.18549829412544372,0.15864477554430692
1989-07-01,2,0,0.09232431855230615,0.1684836712655841,0.2215085846895746,0.17248652234159503,0.18085584666239826,0.16434105648763397
1989-08-01,5,0,0.09688711443843283,0.17469512314300592,0.15978572477514075,0.17906578233296894,0.16838409488648137,0.221182160423067
1989-09-01,5,0,0.013587169383365903,0.2067618032332298,0.19559712661839415,0.1875614330232956,0.16999181227769097,0.22650065546303702
1989-10-01,2,0,0.04692168808360326,0.18883247390990013,0.2280220744728037,0.17207942821374114,0.1940696260011323,0.17007470931786617
1989-11-01,2,0,0.00989157021711717,0.18420336220088215,0.2378223897708485,0.19083278843338253,0.18319381176244443,0.1940560776143351
1989-12-01,5,0,0.017751497859480745,0.19628815839659408,0.20098785491492788,0.2092427989681425,0.1585013335017845,0.2172283563580878
1990-01-01,5,0,0.061168916514248745,0.18187687513047165,0.16645202195461087,0.17226535959906847,0.2005361573643618,0.2177006694362995
1990-02-01,5,0,0.00459273878843807,0.17251791611663844,0.20833608393664277,0.19542479325409567,0.19302971097501134,0.22609875692817819
1990-03-01,5,0,0.013806727278248054,0.19460886665032376,0.19537430606448328,0.18723695497375684,0.17866390057623766,0.2303092444559641
1990-04-01,5,0,0.03553138370892417,0.18877235194644765,0.18508430009430935,0.17344916539912555,0.19440367898615757,0.22275911986407104
1990-05-01,2,0,0.09294641947840744,0.16577541063867482,0.21757179076716324,0.18235117262324999,0.17206182969042225,0.16929337680117507
1990-06-01,2,0,0.011941506164560961,0.18077435125820718,0.22981348268538412,0.17727013768331612,0.20563284615467164,0.19456767605287173
1990-07-01,2,0,0.03428344641205559,0.19879231703312675,0.22700909471093847,0.18824389093555716,0.17246055242828467,0.17921069847907167
1990-08-01,0,1,0.3985364577975948,0.12993019425508856,0.11709418621263769,0.11893664148829595,0.10765379602576193,0.12784872422001953
1990-09-01,0,1,0.3858552045059045,0.13561560456302935,0.1264739206432858,0.12565183345889216,0.10393605629455145,0.12246738053372246
