gamma,regime_source,month,strategy,return,predicted_state
0.04,altdata_bnmeanrank_hmm,2010-10-01,DR-CVaR,0.03784850000000001,3
0.04,altdata_bnmeanrank_hmm,2010-10-01,RS-CVaR,0.027399918836631683,3
0.04,altdata_bnmeanrank_hmm,2010-10-01,RSDR-CVaR,0.03784850000000001,3
0.04,altdata_bnmeanrank_hmm,2010-11-01,SAA-CVaR,-0.01954193247824651,3
0.04,altdata_bnmeanrank_hmm,2010-11-01,DR-CVaR,0.001039900000000002,3
0.04,altdata_bnmeanrank_hmm,2010-11-01,RS-CVaR,-0.018777643538178027,3
0.04,altdata_bnmeanrank_hmm,2010-11-01,RSDR-CVaR,0.0010399000000000016,3
0.04,altdata_bnmeanrank_hmm,2010-12-01,SAA-CVaR,0.04463115204812709,3
0.04,altdata_bnmeanrank_hmm,2010-12-01,DR-CVaR,0.0658966,3
0.04,altdata_bnmeanrank_hmm,2010-12-01,RS-CVaR,0.04117530838875091,3
0.04,altdata_bnmeanrank_hmm,2010-12-01,RSDR-CVaR,0.0658966,3
0.04,altdata_bnmeanrank_hmm,2011-01-01,SAA-CVaR,-0.00789215921830262,3
0.04,altdata_bnmeanrank_hmm,2011-01-01,DR-CVaR,0.019215700000000002,3
0.04,altdata_bnmeanrank_hmm,2011-01-01,RS-CVaR,-0.006284630068706713,3
0.04,altdata_bnmeanrank_hmm,2011-01-01,RSDR-CVaR,0.019215699999999995,3
0.04,altdata_bnmeanrank_hmm,2011-02-01,SAA-CVaR,0.03011789419438276,3
0.04,altdata_bnmeanrank_hmm,2011-02-01,DR-CVaR,0.033815200000000004,3
0.04,altdata_bnmeanrank_hmm,2011-02-01,RS-CVaR,0.02608248673058522,3
0.04,altdata_bnmeanrank_hmm,2011-02-01,RSDR-CVaR,0.033815200000000024,3
0.04,altdata_bnmeanrank_hmm,2011-03-01,SAA-CVaR,0.013921421115287292,3
0.04,altdata_bnmeanrank_hmm,2011-03-01,DR-CVaR,0.004367,3
0.04,altdata_bnmeanrank_hmm,2011-03-01,RS-CVaR,0.010593985420513432,3
0.04,altdata_bnmeanrank_hmm,2011-03-01,RSDR-CVaR,0.004366999999999999,3
0.04,altdata_bnmeanrank_hmm,2011-04-01,SAA-CVaR,0.05705521738869795,3
0.04,altdata_bnmeanrank_hmm,2011-04-01,DR-CVaR,0.030890100000000004,3
0.04,altdata_bnmeanrank_hmm,2011-04-01,RS-CVaR,0.048080052872064856,3
0.04,altdata_bnmeanrank_hmm,2011-04-01,RSDR-CVaR,0.030890100000000004,3
0.04,altdata_bnmeanrank_hmm,2011-05-01,SAA-CVaR,0.024940021581008713,3
0.04,altdata_bnmeanrank_hmm,2011-05-01,DR-CVaR,-0.0083118,3
0.04,altdata_bnmeanrank_hmm,2011-05-01,RS-CVaR,0.018244641653414634,3
0.04,altdata_bnmeanrank_hmm,2011-05-01,RSDR-CVaR,-0.008311800000000001,3
0.04,altdata_bnmeanrank_hmm,2011-06-01,SAA-CVaR,-0.021648998341459516,3
0.04,altdata_bnmeanrank_hmm,2011-06-01,DR-CVaR,-0.014127599999999999,3
0.04,altdata_bnmeanrank_hmm,2011-06-01,RS-CVaR,-0.019435810183653757,3
0.04,altdata_bnmeanrank_hmm,2011-06-01,RSDR-CVaR,-0.014127600000000002,3
0.04,altdata_bnmeanrank_hmm,2011-07-01,SAA-CVaR,-0.021670148849012867,3
0.04,altdata_bnmeanrank_hmm,2011-07-01,DR-CVaR,-0.021624799999999993,3
0.04,altdata_bnmeanrank_hmm,2011-07-01,RS-CVaR,-0.011654607389521711,3
0.04,altdata_bnmeanrank_hmm,2011-07-01,RSDR-CVaR,-0.0216248,3
0.04,altdata_bnmeanrank_hmm,2011-08-01,SAA-CVaR,-0.005653613300295739,5
0.04,altdata_bnmeanrank_hmm,2011-08-01,DR-CVaR,-0.04917519999999999,5
0.04,altdata_bnmeanrank_hmm,2011-08-01,RS-CVaR,-0.007127269336136128,5
0.04,altdata_bnmeanrank_hmm,2011-08-01,RSDR-CVaR,-0.0491752,5
0.04,altdata_bnmeanrank_hmm,2011-09-01,SAA-CVaR,-0.03666652561745663,5
0.04,altdata_bnmeanrank_hmm,2011-09-01,DR-CVaR,-0.07577529999999999,5
0.04,altdata_bnmeanrank_hmm,2011-09-01,RS-CVaR,-0.05333267483911508,5
0.04,altdata_bnmeanrank_hmm,2011-09-01,RSDR-CVaR,-0.07577530000000005,5
0.04,altdata_bnmeanrank_hmm,2011-10-01,SAA-CVaR,0.05020249850131884,5
0.04,altdata_bnmeanrank_hmm,2011-10-01,DR-CVaR,0.11227839999999999,5
0.04,altdata_bnmeanrank_hmm,2011-10-01,RS-CVaR,0.07534788961553719,5
0.04,altdata_bnmeanrank_hmm,2011-10-01,RSDR-CVaR,0.11227840000000017,5
0.04,altdata_bnmeanrank_hmm,2011-11-01,SAA-CVaR,0.021714479118375832,3
0.04,altdata_bnmeanrank_hmm,2011-11-01,DR-CVaR,0.0003313000000000014,3
0.04,altdata_bnmeanrank_hmm,2011-11-01,RS-CVaR,0.01846127566796021,3
0.04,altdata_bnmeanrank_hmm,2011-11-01,RSDR-CVaR,0.00033129999999999965,3
0.04,altdata_bnmeanrank_hmm,2011-12-01,SAA-CVaR,0.028110032651266888,3
0.04,altdata_bnmeanrank_hmm,2011-12-01,DR-CVaR,0.0090301,3
0.04,altdata_bnmeanrank_hmm,2011-12-01,RS-CVaR,0.02944008455328546,3
0.04,altdata_bnmeanrank_hmm,2011-12-01,RSDR-CVaR,0.009030099999999971,3
0.04,altdata_bnmeanrank_hmm,2012-01-01,SAA-CVaR,0.0010610103908560446,3
0.04,altdata_bnmeanrank_hmm,2012-01-01,DR-CVaR,0.04358669999999999,3
0.04,altdata_bnmeanrank_hmm,2012-01-01,RS-CVaR,-0.016234263560578492,3
0.04,altdata_bnmeanrank_hmm,2012-01-01,RSDR-CVaR,0.043586700000000006,3
0.04,altdata_bnmeanrank_hmm,2012-02-01,SAA-CVaR,0.028611753856606185,3
0.04,altdata_bnmeanrank_hmm,2012-02-01,DR-CVaR,0.034531400000000004,3
0.04,altdata_bnmeanrank_hmm,2012-02-01,RS-CVaR,0.030920298783863563,3
0.04,altdata_bnmeanrank_hmm,2012-02-01,RSDR-CVaR,0.034531400000000004,3
0.04,altdata_bnmeanrank_hmm,2012-03-01,SAA-CVaR,0.035471498781072655,3
0.04,altdata_bnmeanrank_hmm,2012-03-01,DR-CVaR,0.0262936,3
0.04,altdata_bnmeanrank_hmm,2012-03-01,RS-CVaR,0.02141316731675034,3
0.04,altdata_bnmeanrank_hmm,2012-03-01,RSDR-CVaR,0.026293600000000004,3
0.04,altdata_bnmeanrank_hmm,2012-04-01,SAA-CVaR,0.0010898210175045962,3
0.04,altdata_bnmeanrank_hmm,2012-04-01,DR-CVaR,-0.0037748999999999994,3
0.04,altdata_bnmeanrank_hmm,2012-04-01,RS-CVaR,0.004335097739888327,3
0.04,altdata_bnmeanrank_hmm,2012-04-01,RSDR-CVaR,-0.003774899999999996,3
0.04,altdata_bnmeanrank_hmm,2012-05-01,SAA-CVaR,-0.019799186435936374,3
0.04,altdata_bnmeanrank_hmm,2012-05-01,DR-CVaR,-0.0560616,3
0.04,altdata_bnmeanrank_hmm,2012-05-01,RS-CVaR,-0.026858364668628995,3
0.04,altdata_bnmeanrank_hmm,2012-05-01,RSDR-CVaR,-0.0560616,3
0.04,altdata_bnmeanrank_hmm,2012-06-01,SAA-CVaR,0.04304902383902166,3
0.04,altdata_bnmeanrank_hmm,2012-06-01,DR-CVaR,0.0406201,3
0.04,altdata_bnmeanrank_hmm,2012-06-01,RS-CVaR,0.03788760210668027,3
0.04,altdata_bnmeanrank_hmm,2012-06-01,RSDR-CVaR,0.0406201,3
0.04,altdata_bnmeanrank_hmm,2012-07-01,SAA-CVaR,0.019859998987386357,3
0.04,altdata_bnmeanrank_hmm,2012-07-01,DR-CVaR,0.0127242,3
0.04,altdata_bnmeanrank_hmm,2012-07-01,RS-CVaR,0.025849343054564718,3
0.04,altdata_bnmeanrank_hmm,2012-07-01,RSDR-CVaR,0.012724200000000034,3
0.04,altdata_bnmeanrank_hmm,2012-08-01,SAA-CVaR,0.0007334438990027943,3
0.04,altdata_bnmeanrank_hmm,2012-08-01,DR-CVaR,0.0178508,3
0.04,altdata_bnmeanrank_hmm,2012-08-01,RS-CVaR,-0.005131052615620595,3
0.04,altdata_bnmeanrank_hmm,2012-08-01,RSDR-CVaR,0.0178508,3
0.04,altdata_bnmeanrank_hmm,2012-09-01,SAA-CVaR,0.024351791621722765,3
0.04,altdata_bnmeanrank_hmm,2012-09-01,DR-CVaR,0.025174999999999996,3
0.04,altdata_bnmeanrank_hmm,2012-09-01,RS-CVaR,0.021624742072442915,3
0.04,altdata_bnmeanrank_hmm,2012-09-01,RSDR-CVaR,0.025174999999999996,3
0.04,altdata_bnmeanrank_hmm,2012-10-01,SAA-CVaR,-0.00598462725020266,3
0.04,altdata_bnmeanrank_hmm,2012-10-01,DR-CVaR,-0.014776799719947322,3
0.04,altdata_bnmeanrank_hmm,2012-10-01,RS-CVaR,-0.008632494913952956,3
0.04,altdata_bnmeanrank_hmm,2012-10-01,RSDR-CVaR,-0.012003200000000002,3
0.04,altdata_bnmeanrank_hmm,2012-11-01,SAA-CVaR,0.007375193588235158,3
0.04,altdata_bnmeanrank_hmm,2012-11-01,DR-CVaR,0.005376106518128927,3
0.04,altdata_bnmeanrank_hmm,2012-11-01,RS-CVaR,-0.0023318310959703336,3
0.04,altdata_bnmeanrank_hmm,2012-11-01,RSDR-CVaR,0.004243399999999998,3
0.04,altdata_bnmeanrank_hmm,2012-12-01,SAA-CVaR,-0.012532166049615769,3
0.04,altdata_bnmeanrank_hmm,2012-12-01,DR-CVaR,0.007094679738617511,3
0.04,altdata_bnmeanrank_hmm,2012-12-01,RS-CVaR,-0.00854327334990346,3
0.04,altdata_bnmeanrank_hmm,2012-12-01,RSDR-CVaR,0.0102586,3
0.04,altdata_bnmeanrank_hmm,2013-01-01,SAA-CVaR,0.06219535769663098,3
0.04,altdata_bnmeanrank_hmm,2013-01-01,DR-CVaR,0.05423456702307164,3
0.04,altdata_bnmeanrank_hmm,2013-01-01,RS-CVaR,0.0586807855351516,3
0.04,altdata_bnmeanrank_hmm,2013-01-01,RSDR-CVaR,0.05472880000000001,3
0.04,altdata_bnmeanrank_hmm,2013-02-01,SAA-CVaR,0.025003593657107,3
0.04,altdata_bnmeanrank_hmm,2013-02-01,DR-CVaR,0.013140097780614918,3
0.04,altdata_bnmeanrank_hmm,2013-02-01,RS-CVaR,0.027393764097916426,3
0.04,altdata_bnmeanrank_hmm,2013-02-01,RSDR-CVaR,0.0130554,3
0.04,altdata_bnmeanrank_hmm,2013-03-01,SAA-CVaR,0.05446353607836784,3
0.04,altdata_bnmeanrank_hmm,2013-03-01,DR-CVaR,0.038313185570019836,3
0.04,altdata_bnmeanrank_hmm,2013-03-01,RS-CVaR,0.05086369790859799,3
0.04,altdata_bnmeanrank_hmm,2013-03-01,RSDR-CVaR,0.0383453,3
0.04,altdata_bnmeanrank_hmm,2013-04-01,SAA-CVaR,0.03238736691090823,3
0.04,altdata_bnmeanrank_hmm,2013-04-01,DR-CVaR,0.019468672186562896,3
0.04,altdata_bnmeanrank_hmm,2013-04-01,RS-CVaR,0.04216490982431109,3
0.04,altdata_bnmeanrank_hmm,2013-04-01,RSDR-CVaR,0.020069299999999998,3
0.04,altdata_bnmeanrank_hmm,2013-05-01,SAA-CVaR,-0.015941603546394453,3
0.04,altdata_bnmeanrank_hmm,2013-05-01,DR-CVaR,0.01012446670114834,3
0.04,altdata_bnmeanrank_hmm,2013-05-01,RS-CVaR,-0.04979000973946268,3
0.04,altdata_bnmeanrank_hmm,2013-05-01,RSDR-CVaR,0.014198200000000005,3
0.04,altdata_bnmeanrank_hmm,2013-06-01,SAA-CVaR,-0.0028804697093547885,3
0.04,altdata_bnmeanrank_hmm,2013-06-01,DR-CVaR,-0.012763824948509635,3
0.04,altdata_bnmeanrank_hmm,2013-06-01,RS-CVaR,-0.00044578923778427516,3
0.04,altdata_bnmeanrank_hmm,2013-06-01,RSDR-CVaR,-0.012691777777777778,3
0.04,altdata_bnmeanrank_hmm,2013-07-01,SAA-CVaR,0.05305435242986485,3
0.04,altdata_bnmeanrank_hmm,2013-07-01,DR-CVaR,0.051979786389989485,3
0.04,altdata_bnmeanrank_hmm,2013-07-01,RS-CVaR,0.05024413731815948,3
0.04,altdata_bnmeanrank_hmm,2013-07-01,RSDR-CVaR,0.0521209,3
0.04,altdata_bnmeanrank_hmm,2013-08-01,SAA-CVaR,-0.04242040861295411,3
0.04,altdata_bnmeanrank_hmm,2013-08-01,DR-CVaR,-0.026744769537973667,3
0.04,altdata_bnmeanrank_hmm,2013-08-01,RS-CVaR,-0.04010441454286377,3
0.04,altdata_bnmeanrank_hmm,2013-08-01,RSDR-CVaR,-0.0287078,3
0.04,altdata_bnmeanrank_hmm,2013-09-01,SAA-CVaR,0.019947929860055225,3
0.04,altdata_bnmeanrank_hmm,2013-09-01,DR-CVaR,0.03251720377263565,3
0.04,altdata_bnmeanrank_hmm,2013-09-01,RS-CVaR,0.017353428549164586,3
0.04,altdata_bnmeanrank_hmm,2013-09-01,RSDR-CVaR,0.032160400000000006,3
0.04,altdata_bnmeanrank_hmm,2013-10-01,SAA-CVaR,0.0540014974815208,3
0.04,altdata_bnmeanrank_hmm,2013-10-01,DR-CVaR,0.04624627071111815,3
0.04,altdata_bnmeanrank_hmm,2013-10-01,RS-CVaR,0.051256094562460275,3
0.04,altdata_bnmeanrank_hmm,2013-10-01,RSDR-CVaR,0.045197600000000004,3
0.04,altdata_bnmeanrank_hmm,2013-11-01,SAA-CVaR,0.022779043051708605,3
0.04,altdata_bnmeanrank_hmm,2013-11-01,DR-CVaR,0.021490687094441456,3
0.04,altdata_bnmeanrank_hmm,2013-11-01,RS-CVaR,0.010354935130395548,3
0.04,altdata_bnmeanrank_hmm,2013-11-01,RSDR-CVaR,0.0233337,3
0.04,altdata_bnmeanrank_hmm,2013-12-01,SAA-CVaR,0.007206490958118974,3
0.04,altdata_bnmeanrank_hmm,2013-12-01,DR-CVaR,0.025076988157922916,3
0.04,altdata_bnmeanrank_hmm,2013-12-01,RS-CVaR,0.011405713111094597,3
0.04,altdata_bnmeanrank_hmm,2013-12-01,RSDR-CVaR,0.0248625,3
0.04,altdata_bnmeanrank_hmm,2014-01-01,SAA-CVaR,-0.02204182266220558,3
0.04,altdata_bnmeanrank_hmm,2014-01-01,DR-CVaR,-0.031371192985197534,3
0.04,altdata_bnmeanrank_hmm,2014-01-01,RS-CVaR,-0.022582623020226268,3
0.04,altdata_bnmeanrank_hmm,2014-01-01,RSDR-CVaR,-0.031789899999999996,3
0.04,altdata_bnmeanrank_hmm,2014-02-01,SAA-CVaR,0.046486643239760816,3
0.04,altdata_bnmeanrank_hmm,2014-02-01,DR-CVaR,0.04957471594115828,3
0.04,altdata_bnmeanrank_hmm,2014-02-01,RS-CVaR,0.044179600258917186,3
0.04,altdata_bnmeanrank_hmm,2014-02-01,RSDR-CVaR,0.04849337269640523,3
0.04,altdata_bnmeanrank_hmm,2014-03-01,SAA-CVaR,0.011274422455335033,3
0.04,altdata_bnmeanrank_hmm,2014-03-01,DR-CVaR,0.007821072068339947,3
0.04,altdata_bnmeanrank_hmm,2014-03-01,RS-CVaR,0.018920380421316788,3
0.04,altdata_bnmeanrank_hmm,2014-03-01,RSDR-CVaR,0.009863400000000001,3
0.04,altdata_bnmeanrank_hmm,2014-04-01,SAA-CVaR,0.01740354513198319,3
0.04,altdata_bnmeanrank_hmm,2014-04-01,DR-CVaR,0.014152642492339527,3
0.04,altdata_bnmeanrank_hmm,2014-04-01,RS-CVaR,0.028214687082717363,3
0.04,altdata_bnmeanrank_hmm,2014-04-01,RSDR-CVaR,0.011655800000000001,3
0.04,altdata_bnmeanrank_hmm,2014-05-01,SAA-CVaR,0.01865637481102095,3
0.04,altdata_bnmeanrank_hmm,2014-05-01,DR-CVaR,0.02110085512119665,3
0.04,altdata_bnmeanrank_hmm,2014-05-01,RS-CVaR,0.013202312127665802,3
0.04,altdata_bnmeanrank_hmm,2014-05-01,RSDR-CVaR,0.0206142,3
0.04,altdata_bnmeanrank_hmm,2014-06-01,SAA-CVaR,0.010653250605979814,3
0.04,altdata_bnmeanrank_hmm,2014-06-01,DR-CVaR,0.022025990895461957,3
0.04,altdata_bnmeanrank_hmm,2014-06-01,RS-CVaR,0.020390416314580377,3
0.04,altdata_bnmeanrank_hmm,2014-06-01,RSDR-CVaR,0.0222009,3
0.04,altdata_bnmeanrank_hmm,2014-07-01,SAA-CVaR,-0.025042855407439796,3
0.04,altdata_bnmeanrank_hmm,2014-07-01,DR-CVaR,-0.0225935147070046,3
0.04,altdata_bnmeanrank_hmm,2014-07-01,RS-CVaR,-0.03472619728049415,3
0.04,altdata_bnmeanrank_hmm,2014-07-01,RSDR-CVaR,-0.021946,3
0.04,altdata_bnmeanrank_hmm,2014-08-01,SAA-CVaR,0.047257859848111254,3
0.04,altdata_bnmeanrank_hmm,2014-08-01,DR-CVaR,0.04040619116017147,3
0.04,altdata_bnmeanrank_hmm,2014-08-01,RS-CVaR,0.046798152292804616,3
0.04,altdata_bnmeanrank_hmm,2014-08-01,RSDR-CVaR,0.0405653,3
0.04,altdata_bnmeanrank_hmm,2014-09-01,SAA-CVaR,0.005165982707038827,3
0.04,altdata_bnmeanrank_hmm,2014-09-01,DR-CVaR,-0.01720825355546969,3
0.04,altdata_bnmeanrank_hmm,2014-09-01,RS-CVaR,0.00297747823042297,3
0.04,altdata_bnmeanrank_hmm,2014-09-01,RSDR-CVaR,-0.0161438,3
0.04,altdata_bnmeanrank_hmm,2014-10-01,SAA-CVaR,0.043845765624486305,3
0.04,altdata_bnmeanrank_hmm,2014-10-01,DR-CVaR,0.0232941834114824,3
0.04,altdata_bnmeanrank_hmm,2014-10-01,RS-CVaR,0.044785033849480176,3
0.04,altdata_bnmeanrank_hmm,2014-10-01,RSDR-CVaR,0.023744700000000046,3
0.04,altdata_bnmeanrank_hmm,2014-11-01,SAA-CVaR,0.04532929904329815,3
0.04,altdata_bnmeanrank_hmm,2014-11-01,DR-CVaR,0.02132547162589226,3
0.04,altdata_bnmeanrank_hmm,2014-11-01,RS-CVaR,0.044055609372555045,3
0.04,altdata_bnmeanrank_hmm,2014-11-01,RSDR-CVaR,0.02149890000000001,3
0.04,altdata_bnmeanrank_hmm,2014-12-01,SAA-CVaR,-0.011584086136042344,3
0.04,altdata_bnmeanrank_hmm,2014-12-01,DR-CVaR,-0.0008131935488559848,3
0.04,altdata_bnmeanrank_hmm,2014-12-01,RS-CVaR,-0.007723954067183623,3
0.04,altdata_bnmeanrank_hmm,2014-12-01,RSDR-CVaR,0.0007496999999999946,3
0.04,altdata_bnmeanrank_hmm,2015-01-01,SAA-CVaR,0.001428190912976297,3
0.04,altdata_bnmeanrank_hmm,2015-01-01,DR-CVaR,-0.019707926478503245,3
0.04,altdata_bnmeanrank_hmm,2015-01-01,RS-CVaR,0.0005097240469860567,3
0.04,altdata_bnmeanrank_hmm,2015-01-01,RSDR-CVaR,-0.0237015,3
0.04,altdata_bnmeanrank_hmm,2015-02-01,SAA-CVaR,0.04214375701088207,3
0.04,altdata_bnmeanrank_hmm,2015-02-01,DR-CVaR,0.04703450315563963,3
0.04,altdata_bnmeanrank_hmm,2015-02-01,RS-CVaR,0.03454970364868443,3
0.04,altdata_bnmeanrank_hmm,2015-02-01,RSDR-CVaR,0.047932,3
0.04,altdata_bnmeanrank_hmm,2015-03-01,SAA-CVaR,-0.006766301870664432,3
0.04,altdata_bnmeanrank_hmm,2015-03-01,DR-CVaR,-0.017938012541401236,3
0.04,altdata_bnmeanrank_hmm,2015-03-01,RS-CVaR,-0.00967223712476691,3
0.04,altdata_bnmeanrank_hmm,2015-03-01,RSDR-CVaR,-0.016992,3
0.04,altdata_bnmeanrank_hmm,2015-04-01,SAA-CVaR,-0.009216401058618534,3
0.04,altdata_bnmeanrank_hmm,2015-04-01,DR-CVaR,0.012023213262367272,3
0.04,altdata_bnmeanrank_hmm,2015-04-01,RS-CVaR,-0.00744208127974053,3
0.04,altdata_bnmeanrank_hmm,2015-04-01,RSDR-CVaR,0.0111263,3
0.04,altdata_bnmeanrank_hmm,2015-05-01,SAA-CVaR,0.02649629861590558,3
0.04,altdata_bnmeanrank_hmm,2015-05-01,DR-CVaR,0.006915669134893249,3
0.04,altdata_bnmeanrank_hmm,2015-05-01,RS-CVaR,0.02211676837626164,3
0.04,altdata_bnmeanrank_hmm,2015-05-01,RSDR-CVaR,0.007922199999999999,3
0.04,altdata_bnmeanrank_hmm,2015-06-01,SAA-CVaR,-0.011176491534339349,3
0.04,altdata_bnmeanrank_hmm,2015-06-01,DR-CVaR,-0.025915714129052757,3
0.04,altdata_bnmeanrank_hmm,2015-06-01,RS-CVaR,-0.017075871532579917,3
0.04,altdata_bnmeanrank_hmm,2015-06-01,RSDR-CVaR,-0.0241971,3
0.04,altdata_bnmeanrank_hmm,2015-07-01,SAA-CVaR,0.04353458253608179,3
0.04,altdata_bnmeanrank_hmm,2015-07-01,DR-CVaR,0.014123946799683616,3
0.04,altdata_bnmeanrank_hmm,2015-07-01,RS-CVaR,0.04634412633306963,3
0.04,altdata_bnmeanrank_hmm,2015-07-01,RSDR-CVaR,0.01572,3
0.04,altdata_bnmeanrank_hmm,2015-08-01,SAA-CVaR,-0.06943186869184995,3
0.04,altdata_bnmeanrank_hmm,2015-08-01,DR-CVaR,-0.05679830693263595,3
0.04,altdata_bnmeanrank_hmm,2015-08-01,RS-CVaR,-0.06477048977498744,3
0.04,altdata_bnmeanrank_hmm,2015-08-01,RSDR-CVaR,-0.057904699999999934,3
0.04,altdata_bnmeanrank_hmm,2015-09-01,SAA-CVaR,0.012866715242541099,3
0.04,altdata_bnmeanrank_hmm,2015-09-01,DR-CVaR,-0.026222390088412827,3
0.04,altdata_bnmeanrank_hmm,2015-09-01,RS-CVaR,0.010540986238247951,3
0.04,altdata_bnmeanrank_hmm,2015-09-01,RSDR-CVaR,-0.02636649999999995,3
0.04,altdata_bnmeanrank_hmm,2015-10-01,SAA-CVaR,0.04050794135555582,3
0.04,altdata_bnmeanrank_hmm,2015-10-01,DR-CVaR,0.08385741874374414,3
0.04,altdata_bnmeanrank_hmm,2015-10-01,RS-CVaR,0.04987884089140255,3
0.04,altdata_bnmeanrank_hmm,2015-10-01,RSDR-CVaR,0.08215949999999923,3
0.04,altdata_bnmeanrank_hmm,2015-11-01,SAA-CVaR,-0.013502694850702612,3
0.04,altdata_bnmeanrank_hmm,2015-11-01,DR-CVaR,-0.0003130534187542422,3
0.04,altdata_bnmeanrank_hmm,2015-11-01,RS-CVaR,-0.008678282846092907,3
0.04,altdata_bnmeanrank_hmm,2015-11-01,RSDR-CVaR,0.0013092000000000338,3
0.04,altdata_bnmeanrank_hmm,2015-12-01,SAA-CVaR,0.026292281235449327,3
0.04,altdata_bnmeanrank_hmm,2015-12-01,DR-CVaR,-0.019373280074066995,3
0.04,altdata_bnmeanrank_hmm,2015-12-01,RS-CVaR,0.018690367910652327,3
0.04,altdata_bnmeanrank_hmm,2015-12-01,RSDR-CVaR,-0.019713699999999987,3
0.04,altdata_bnmeanrank_hmm,2016-01-01,SAA-CVaR,0.02103309194235843,3
0.04,altdata_bnmeanrank_hmm,2016-01-01,DR-CVaR,-0.04106765578555459,3
0.04,altdata_bnmeanrank_hmm,2016-01-01,RS-CVaR,0.0064393977987479475,3
0.04,altdata_bnmeanrank_hmm,2016-01-01,RSDR-CVaR,-0.0448716,3
0.04,altdata_bnmeanrank_hmm,2016-02-01,SAA-CVaR,0.008922312635060112,3
0.04,altdata_bnmeanrank_hmm,2016-02-01,DR-CVaR,0.011194371933845225,3
0.04,altdata_bnmeanrank_hmm,2016-02-01,RS-CVaR,0.007733128092405249,3
0.04,altdata_bnmeanrank_hmm,2016-02-01,RSDR-CVaR,0.007973399999999995,3
0.04,altdata_bnmeanrank_hmm,2016-03-01,SAA-CVaR,0.05883462788476462,3
0.04,altdata_bnmeanrank_hmm,2016-03-01,DR-CVaR,0.0693564678543064,3
0.04,altdata_bnmeanrank_hmm,2016-03-01,RS-CVaR,0.06526526630957065,3
0.04,altdata_bnmeanrank_hmm,2016-03-01,RSDR-CVaR,0.06962339999999985,3
0.04,altdata_bnmeanrank_hmm,2016-04-01,SAA-CVaR,-0.017830430986520852,3
0.04,altdata_bnmeanrank_hmm,2016-04-01,DR-CVaR,0.011680119724937876,3
0.04,altdata_bnmeanrank_hmm,2016-04-01,RS-CVaR,-0.022648121501659325,3
0.04,altdata_bnmeanrank_hmm,2016-04-01,RSDR-CVaR,0.013628699999999855,3
0.04,altdata_bnmeanrank_hmm,2016-05-01,SAA-CVaR,0.009797500507408158,3
0.04,altdata_bnmeanrank_hmm,2016-05-01,DR-CVaR,0.010594675983989846,3
0.04,altdata_bnmeanrank_hmm,2016-05-01,RS-CVaR,0.01595984333595896,3
0.04,altdata_bnmeanrank_hmm,2016-05-01,RSDR-CVaR,0.011258200000000001,3
0.04,altdata_bnmeanrank_hmm,2016-06-01,SAA-CVaR,0.06142789381439607,3
0.04,altdata_bnmeanrank_hmm,2016-06-01,DR-CVaR,0.014830140383667308,3
0.04,altdata_bnmeanrank_hmm,2016-06-01,RS-CVaR,0.045886227451445424,3
0.04,altdata_bnmeanrank_hmm,2016-06-01,RSDR-CVaR,0.011031100000000002,3
0.04,altdata_bnmeanrank_hmm,2016-07-01,SAA-CVaR,-0.0076303818335940014,3
0.04,altdata_bnmeanrank_hmm,2016-07-01,DR-CVaR,0.029166531818642493,3
0.04,altdata_bnmeanrank_hmm,2016-07-01,RS-CVaR,0.010083708150187609,3
0.04,altdata_bnmeanrank_hmm,2016-07-01,RSDR-CVaR,0.029616700000000003,3
0.04,altdata_bnmeanrank_hmm,2016-08-01,SAA-CVaR,-0.02349172695471531,3
0.04,altdata_bnmeanrank_hmm,2016-08-01,DR-CVaR,-0.0068144654284753295,3
0.04,altdata_bnmeanrank_hmm,2016-08-01,RS-CVaR,-0.01383096500371475,3
0.04,altdata_bnmeanrank_hmm,2016-08-01,RSDR-CVaR,-0.0031855,3
0.04,altdata_bnmeanrank_hmm,2016-09-01,SAA-CVaR,-0.008701958607433231,3
0.04,altdata_bnmeanrank_hmm,2016-09-01,DR-CVaR,0.0024537772894891153,3
0.04,altdata_bnmeanrank_hmm,2016-09-01,RS-CVaR,-0.005208843392485932,3
0.04,altdata_bnmeanrank_hmm,2016-09-01,RSDR-CVaR,9.770000000000026e-05,3
0.04,altdata_bnmeanrank_hmm,2016-10-01,SAA-CVaR,-0.0017700042144724753,3
0.04,altdata_bnmeanrank_hmm,2016-10-01,DR-CVaR,-0.019387419802420744,3
0.04,altdata_bnmeanrank_hmm,2016-10-01,RS-CVaR,-0.009665232053413433,3
0.04,altdata_bnmeanrank_hmm,2016-10-01,RSDR-CVaR,-0.0160074,3
0.04,altdata_bnmeanrank_hmm,2016-11-01,SAA-CVaR,-0.0463747796774078,3
0.04,altdata_bnmeanrank_hmm,2016-11-01,DR-CVaR,0.030721636558986097,3
0.04,altdata_bnmeanrank_hmm,2016-11-01,RS-CVaR,-0.030875718637712345,3
0.04,altdata_bnmeanrank_hmm,2016-11-01,RSDR-CVaR,0.039503300000000005,3
0.04,altdata_bnmeanrank_hmm,2016-12-01,SAA-CVaR,0.036680105146909586,3
0.04,altdata_bnmeanrank_hmm,2016-12-01,DR-CVaR,0.017322440233021912,3
0.04,altdata_bnmeanrank_hmm,2016-12-01,RS-CVaR,0.03105406879322343,3
