date,state,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1984-12-01,4,8.692991263743755e-09,1.1044941908008485e-06,0.0010222133982202368,0.0062456581844487925,0.992731015230123,6.46788030316664e-32
1985-01-01,4,2.4175612742713345e-08,1.6511915671582013e-05,0.00013331317871158498,0.0135147409165692,0.9863354098134565,5.647279958033134e-18
1985-02-01,4,1.9401627483783237e-07,9.258270352337458e-06,0.002673505612759199,0.007888508757592085,0.9894285333430433,5.614558325986702e-23
1985-03-01,4,9.790902626658396e-08,2.1271403031725988e-05,0.0008317812349721553,0.02061599013753311,0.9785308593154051,1.9268165389503943e-17
1985-04-01,4,2.0877450108459647e-07,5.276864106823915e-05,0.0030225118763102087,0.007632541437227212,0.9892919692707977,1.4745059629935697e-21
1985-05-01,4,5.628443345632056e-09,1.0347000594308729e-06,0.0001398451484093375,1.7157402618221845e-05,0.9998419571204533,1.2982175151571464e-37
1985-06-01,3,3.4417504614647412e-09,4.3409312705570386e-07,0.0005969850952147705,0.16639552235220706,0.8330070550176498,7.013340227624489e-16
1985-07-01,3,6.624443305802163e-06,0.00037763920290681953,0.0031740141035023327,0.25947605667862605,0.7369656655717594,3.670227322866632e-19
1985-08-01,3,5.83484498775011e-06,0.0004789572730116395,9.855108164814668e-05,0.8625941069286371,0.13682254986431072,7.332098191170745e-12
1985-09-01,3,5.1811150310475346e-05,0.011950581784811018,0.00024856944927033613,0.9373403526998773,0.05040868491569299,1.1626680634268017e-13
1985-10-01,3,7.296114938960797e-06,0.0033168989548578386,5.814955456714868e-05,0.558703791883002,0.4379138634926591,4.870110688285121e-15
1985-11-01,3,2.9799212834618746e-06,0.0010232700616890909,4.621150329178713e-05,0.5875748981859041,0.4113526403278965,4.239545275732943e-14
1985-12-01,3,3.3229232306542637e-06,0.0010535204823846798,0.00017361793354012526,0.4621340490342192,0.5366354896266783,4.038403287500231e-16
1986-01-01,3,0.0002473216946764743,0.020830519927610917,0.001239434672715429,0.955143676521342,0.02253904686071367,3.2293236057883376e-10
1986-02-01,3,4.2533922192410164e-05,0.014709206654310893,2.8547421077897413e-06,0.9805876771233226,0.004657727441590715,1.1646125409448883e-10
1986-03-01,3,0.0001473933058345532,0.02608232278950717,4.463200930187334e-05,0.3217772220980572,0.6519484297972243,8.933464644729435e-26
1986-04-01,3,5.8060931093108914e-05,0.008214300169633952,0.00012454082926749186,0.8768194787250646,0.11478361891325688,4.317778731799885e-10
1986-05-01,3,8.979401628907414e-05,0.003681722794800105,3.3528541024530455e-05,0.9730488924270261,0.023146062213888232,6.879202406377319e-12
1986-06-01,3,9.319560639655377e-05,0.005610999121772281,3.0313538432362814e-06,0.9786223663573361,0.015670407560535723,4.863213947744452e-15
1986-07-01,3,0.0001668939149663379,0.008356652331015412,6.137235493446206e-06,0.9906870415193555,0.0007832749006900475,9.856600133355793e-11
1986-08-01,3,0.003762646101450059,0.515179370215848,3.015099785792097e-08,0.46772457733554956,0.013333376196233338,5.097096998347045e-19
1986-09-01,3,0.022555310219529456,0.6262632381169273,1.1941742944478942e-05,0.351140793614839,2.8181926859438117e-05,5.343789125287764e-07
